Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Renault Duster,Renault,2016,"77,142 km",Diesel,Auto,"EMI ₹14,484/m*",₹5.50 lakh
Hyundai Creta,Hyundai,2017,"47,783 km",Petrol,Manual,"EMI ₹16,712/m*",₹8.78 lakh
Hyundai NEW SANTRO,Hyundai,2019,"55,230 km",Petrol,Manual,"EMI ₹5,702/m*",₹3.23 lakh
KIA SONET,KIA,2023,"46,873 km",Diesel,Manual,"EMI ₹14,554/m*",₹8.50 lakh
Maruti Swift,Maruti,2015,"92,169 km",Diesel,Manual,"EMI ₹17,305/m*",₹5.21 lakh
Hyundai Elite i20,Hyundai,2015,"93,050 km",Diesel,Manual,"EMI ₹17,537/m*",₹5.28 lakh
Hyundai Creta,Hyundai,2020,"1,13,026 km",Diesel,Auto,"EMI ₹28,809/m*",₹13.25 lakh
Ssangyong Rexton,Ssangyong,2012,"87,080 km",Diesel,Auto,"EMI ₹28,809/m*",₹5.80 lakh
Renault Duster,Renault,2017,"1,02,890 km",Diesel,Auto,"EMI ₹11,122/m*",₹5.00 lakh
Mahindra XUV500,Mahindra,2017,"75,531 km",Diesel,Manual,"EMI ₹19,394/m*",₹8.92 lakh
Tata Safari,Tata,2022,"47,257 km",Diesel,Manual,"EMI ₹26,934/m*",₹15.73 lakh
Toyota Fortuner,Toyota,2013,"1,24,600 km",Diesel,Manual,"EMI ₹102,876/m*",₹11.64 lakh
Maruti Ciaz,Maruti,2016,"91,414 km",Petrol,Auto,"EMI ₹11,122/m*",₹5.00 lakh
KIA SELTOS,KIA,2021,"47,329 km",Diesel,Auto,"EMI ₹23,800/m*",₹13.90 lakh
Tata Harrier,Tata,2019,"71,993 km",Diesel,Manual,"EMI ₹19,485/m*",₹11.38 lakh
Maruti Celerio,Maruti,2016,"25,667 km",Petrol,Manual,"EMI ₹10,566/m*",₹4.75 lakh
Hyundai VENUE,Hyundai,2020,"40,397 km",Petrol,Manual,"EMI ₹12,886/m*",₹7.30 lakh
Toyota URBAN CRUISER,Toyota,2021,"49,810 km",Petrol,Manual,"EMI ₹14,982/m*",₹8.75 lakh
Honda Jazz,Honda,2015,"37,934 km",Petrol,Manual,"EMI ₹13,009/m*",₹4.94 lakh
Hyundai VENUE,Hyundai,2021,"30,336 km",Diesel,Manual,"EMI ₹17,431/m*",₹10.18 lakh
Mahindra XUV300,Mahindra,2021,"17,563 km",Petrol,Auto,"EMI ₹13,487/m*",₹7.64 lakh
Tata NEXON,Tata,2023,"28,219 km",Diesel,Auto,"EMI ₹18,287/m*",₹10.68 lakh
Hyundai VENUE,Hyundai,2021,"15,471 km",Petrol,Auto,"EMI ₹16,078/m*",₹9.39 lakh
Ford Ecosport,Ford,2015,"1,16,125 km",Petrol,Manual,"EMI ₹11,060/m*",₹4.20 lakh
Hyundai Creta,Hyundai,2015,"1,14,687 km",Diesel,Manual,"EMI ₹18,069/m*",₹5.44 lakh
Hyundai Grand i10,Hyundai,2015,"86,488 km",Petrol,Manual,"EMI ₹9,217/m*",₹3.50 lakh
Skoda Rapid,Skoda,2015,"2,02,157 km",Diesel,Auto,"EMI ₹14,747/m*",₹4.44 lakh
Hyundai VENUE,Hyundai,2023,"20,086 km",Petrol,Manual,"EMI ₹15,564/m*",₹9.09 lakh
Hyundai AURA,Hyundai,2023,"27,438 km",Petrol,Manual,"EMI ₹12,145/m*",₹6.88 lakh
Mahindra Thar,Mahindra,2023,"17,053 km",Diesel,Auto,"EMI ₹31,813/m*",₹18.58 lakh
KIA CARENS,KIA,2022,"32,665 km",Petrol,Auto,"EMI ₹26,523/m*",₹15.49 lakh
Maruti Swift,Maruti,2019,"34,002 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
KIA SONET,KIA,2022,"88,997 km",Diesel,Manual,"EMI ₹17,979/m*",₹10.50 lakh
Renault Duster,Renault,2017,"56,347 km",Petrol,Manual,"EMI ₹11,456/m*",₹5.86 lakh
Ford Ecosport,Ford,2017,"39,691 km",Petrol,Manual,"EMI ₹12,414/m*",₹6.35 lakh
Audi A3,Audi,2014,"1,10,187 km",Diesel,Auto,"EMI ₹48,239/m*",₹10.35 lakh
Renault Duster,Renault,2021,"55,056 km",Petrol,Manual,"EMI ₹14,503/m*",₹8.47 lakh
Maruti Grand Vitara,Maruti,2023,"48,882 km",Petrol,Manual,"EMI ₹20,119/m*",₹11.75 lakh
Tata NEXON EV,Tata,2020,"8,482 km",Electric,Auto,"EMI ₹14,554/m*",₹8.50 lakh
Tata NEXON,Tata,2023,"11,537 km",Petrol,Auto,"EMI ₹20,033/m*",₹11.70 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"44,654 km",Petrol,Auto,"EMI ₹9,921/m*",₹5.62 lakh
Mahindra XUV500,Mahindra,2017,"62,331 km",Diesel,Manual,"EMI ₹24,547/m*",₹11.29 lakh
Hyundai VENUE,Hyundai,2022,"56,579 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
Maruti Celerio,Maruti,2018,"59,912 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"41,301 km",Petrol,Auto,"EMI ₹10,486/m*",₹5.94 lakh
Renault Duster,Renault,2017,"61,540 km",Petrol,Manual,"EMI ₹11,144/m*",₹5.70 lakh
Hyundai Grand i10,Hyundai,2017,"37,316 km",Petrol,Manual,"EMI ₹9,931/m*",₹5.08 lakh
Hyundai i20,Hyundai,2014,"19,185 km",Diesel,Manual,"EMI ₹20,477/m*",₹4.35 lakh
Maruti Baleno,Maruti,2021,"44,554 km",Petrol,Manual,"EMI ₹11,051/m*",₹6.26 lakh
Maruti New Wagon-R,Maruti,2022,"24,106 km",Petrol,Manual,"EMI ₹10,009/m*",₹5.67 lakh
Skoda SLAVIA,Skoda,2022,"27,684 km",Petrol,Auto,"EMI ₹24,742/m*",₹14.45 lakh
Hyundai Grand i10,Hyundai,2017,"64,108 km",Petrol,Auto,"EMI ₹8,309/m*",₹4.25 lakh
KIA SONET,KIA,2022,"43,337 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
Maruti Wagon R 1.0,Maruti,2011,"38,568 km",Petrol,Manual,"EMI ₹13,698/m*",₹2.50 lakh
Maruti Ertiga,Maruti,2017,"38,085 km",Petrol,Manual,"EMI ₹16,598/m*",₹8.72 lakh
Hyundai Grand i10,Hyundai,2019,"37,590 km",Petrol,Auto,"EMI ₹8,032/m*",₹4.55 lakh
Maruti S Cross,Maruti,2019,"1,19,133 km",Diesel,Manual,"EMI ₹14,815/m*",₹6.66 lakh
Honda City,Honda,2013,"79,369 km",Petrol,Manual,"EMI ₹15,958/m*",₹3.39 lakh
Mahindra XUV300,Mahindra,2024,"11,983 km",Petrol,Manual,"EMI ₹18,663/m*",₹10.90 lakh
Audi Q5,Audi,2013,"96,131 km",Diesel,Auto,"EMI ₹88,205/m*",₹9.98 lakh
Mahindra XUV500,Mahindra,2015,"1,16,612 km",Diesel,Manual,"EMI ₹24,911/m*",₹7.50 lakh
Honda City,Honda,2010,"99,270 km",Petrol,Manual,"EMI ₹24,911/m*",₹3.08 lakh
Hyundai Creta,Hyundai,2017,"87,798 km",Diesel,Manual,"EMI ₹17,128/m*",₹7.70 lakh
Maruti Eeco,Maruti,2019,"38,278 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Maruti Ertiga,Maruti,2013,"1,27,894 km",Diesel,Manual,"EMI ₹51,088/m*",₹5.75 lakh
Maruti Ciaz,Maruti,2017,"1,04,837 km",Petrol,Manual,"EMI ₹11,100/m*",₹4.99 lakh
Honda City,Honda,2017,"89,345 km",Petrol,Auto,"EMI ₹14,291/m*",₹7.31 lakh
Honda Brio,Honda,2014,"62,354 km",Petrol,Auto,"EMI ₹12,688/m*",₹3.82 lakh
Hyundai GRAND I10 NIOS,Hyundai,2023,"31,137 km",Petrol,Auto,"EMI ₹12,357/m*",₹7.00 lakh
Mahindra XUV500,Mahindra,2015,"42,003 km",Diesel,Manual,"EMI ₹26,191/m*",₹8.00 lakh
Maruti Grand Vitara,Maruti,2023,"17,290 km",Petrol,Manual,"EMI ₹22,105/m*",₹12.91 lakh
Tata Aria,Tata,2011,"1,71,461 km",Diesel,Manual,"EMI ₹22,105/m*",₹3.12 lakh
KIA SONET,KIA,2022,"71,137 km",Diesel,Manual,"EMI ₹17,979/m*",₹10.50 lakh
Hyundai EXTER,Hyundai,2023,"13,389 km",Petrol,Auto,"EMI ₹14,023/m*",₹8.19 lakh
Honda Jazz,Honda,2016,"97,987 km",Petrol,Manual,"EMI ₹9,454/m*",₹4.25 lakh
MG HECTOR,MG,2021,"48,711 km",Petrol,Auto,"EMI ₹24,023/m*",₹14.03 lakh
KIA SONET,KIA,2022,"40,932 km",Diesel,Manual,"EMI ₹18,955/m*",₹11.07 lakh
Hyundai i20 Active,Hyundai,2016,"1,22,044 km",Petrol,Manual,"EMI ₹12,613/m*",₹5.67 lakh
Mahindra Thar,Mahindra,2021,"51,000 km",Diesel,Auto,"EMI ₹20,615/m*",₹12.04 lakh
Hyundai i20,Hyundai,2014,"43,987 km",Petrol,Manual,"EMI ₹13,950/m*",₹4.20 lakh
Mahindra XUV500,Mahindra,2016,"1,63,563 km",Diesel,Auto,"EMI ₹20,356/m*",₹7.73 lakh
Hyundai Grand i10,Hyundai,2017,"47,243 km",Petrol,Manual,"EMI ₹8,798/m*",₹4.50 lakh
KIA SONET,KIA,2022,"13,346 km",Petrol,Manual,"EMI ₹13,869/m*",₹8.10 lakh
Hyundai Elite i20,Hyundai,2019,"52,619 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Mahindra Scorpio,Mahindra,2011,"1,80,110 km",Diesel,Manual,"EMI ₹10,592/m*",₹3.59 lakh
Honda City,Honda,2012,"1,28,493 km",Petrol,Auto,"EMI ₹27,454/m*",₹3.09 lakh
Tata NEXON,Tata,2022,"31,184 km",Petrol,Auto,"EMI ₹15,547/m*",₹9.08 lakh
Hyundai Grand i10,Hyundai,2015,"33,274 km",Petrol,Manual,"EMI ₹10,534/m*",₹4.00 lakh
Maruti Ciaz,Maruti,2018,"48,597 km",Petrol,Manual,"EMI ₹10,945/m*",₹6.20 lakh
Maruti Baleno,Maruti,2024,"13,300 km",Petrol,Auto,"EMI ₹16,489/m*",₹9.63 lakh
Hyundai VENUE N LINE,Hyundai,2023,"24,705 km",Petrol,Auto,"EMI ₹18,835/m*",₹11.00 lakh
Audi A4,Audi,2011,"1,25,718 km",Diesel,Auto,"EMI ₹18,835/m*",₹6.62 lakh
Hyundai Elite i20,Hyundai,2018,"85,493 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Mahindra XUV500,Mahindra,2018,"35,057 km",Diesel,Manual,"EMI ₹19,453/m*",₹10.22 lakh
Honda City,Honda,2013,"1,00,988 km",Petrol,Manual,"EMI ₹20,901/m*",₹4.44 lakh
Maruti Celerio,Maruti,2019,"27,649 km",Petrol,Auto,"EMI ₹8,244/m*",₹4.67 lakh
Renault Duster,Renault,2018,"1,04,207 km",Diesel,Manual,"EMI ₹15,660/m*",₹7.04 lakh
Skoda KUSHAQ,Skoda,2022,"55,454 km",Petrol,Auto,"EMI ₹21,403/m*",₹12.50 lakh
Hyundai NEW SANTRO,Hyundai,2019,"65,022 km",Petrol,Manual,"EMI ₹7,414/m*",₹4.20 lakh
Honda City,Honda,2018,"57,021 km",Petrol,Manual,"EMI ₹13,081/m*",₹7.41 lakh
Mahindra XUV500,Mahindra,2017,"71,892 km",Diesel,Auto,"EMI ₹21,742/m*",₹10.00 lakh
KIA SELTOS,KIA,2022,"40,938 km",Petrol,Manual,"EMI ₹20,170/m*",₹11.78 lakh
Ford Ecosport,Ford,2015,"59,800 km",Diesel,Manual,"EMI ₹16,939/m*",₹5.10 lakh
Hyundai Elite i20,Hyundai,2016,"1,27,875 km",Diesel,Manual,"EMI ₹12,035/m*",₹4.57 lakh
Hyundai Creta,Hyundai,2021,"29,293 km",Petrol,Auto,"EMI ₹23,886/m*",₹13.95 lakh
Hyundai Creta,Hyundai,2020,"28,023 km",Petrol,Auto,"EMI ₹22,687/m*",₹13.25 lakh
Hyundai Grand i10,Hyundai,2019,"32,368 km",Petrol,Manual,"EMI ₹9,074/m*",₹5.14 lakh
Maruti Swift,Maruti,2019,"56,143 km",Petrol,Auto,"EMI ₹10,327/m*",₹5.85 lakh
KIA SELTOS,KIA,2020,"84,068 km",Diesel,Auto,"EMI ₹20,016/m*",₹11.69 lakh
Jeep Compass,Jeep,2019,"1,70,808 km",Diesel,Manual,"EMI ₹18,894/m*",₹8.69 lakh
KIA SONET,KIA,2023,"30,983 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Mahindra XUV500,Mahindra,2016,"1,01,692 km",Diesel,Auto,"EMI ₹20,409/m*",₹7.75 lakh
Renault Duster,Renault,2013,"67,051 km",Petrol,Manual,"EMI ₹15,958/m*",₹3.39 lakh
Honda Amaze,Honda,2023,"13,001 km",Petrol,Auto,"EMI ₹14,725/m*",₹8.60 lakh
Hyundai NEW I20,Hyundai,2022,"30,460 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
Skoda Octavia,Skoda,2014,"1,62,000 km",Diesel,Auto,"EMI ₹25,843/m*",₹5.49 lakh
KIA SELTOS,KIA,2022,"38,047 km",Petrol,Manual,"EMI ₹24,828/m*",₹14.50 lakh
Maruti Eeco,Maruti,2011,"57,432 km",Petrol,Manual,"EMI ₹24,828/m*",₹3.42 lakh
Hyundai Grand i10,Hyundai,2016,"70,390 km",Petrol,Auto,"EMI ₹9,454/m*",₹4.25 lakh
Ford Ecosport,Ford,2020,"92,960 km",Petrol,Auto,"EMI ₹13,540/m*",₹7.67 lakh
Hyundai Verna,Hyundai,2017,"63,065 km",Petrol,Manual,"EMI ₹12,864/m*",₹6.58 lakh
Jeep Compass,Jeep,2019,"42,854 km",Petrol,Auto,"EMI ₹21,420/m*",₹12.51 lakh
Maruti Ertiga,Maruti,2014,"58,562 km",Petrol,Manual,"EMI ₹18,135/m*",₹5.46 lakh
Maruti XL6,Maruti,2019,"73,222 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
Volkswagen Vento,Volkswagen,2021,"6,761 km",Petrol,Auto,"EMI ₹18,715/m*",₹10.93 lakh
Mahindra XUV300,Mahindra,2020,"81,639 km",Diesel,Auto,"EMI ₹14,143/m*",₹8.26 lakh
Renault Duster,Renault,2018,"1,26,631 km",Diesel,Auto,"EMI ₹14,459/m*",₹6.50 lakh
Maruti Baleno,Maruti,2020,"21,260 km",Petrol,Auto,"EMI ₹12,198/m*",₹6.91 lakh
Hyundai Xcent,Hyundai,2016,"9,829 km",Petrol,Manual,"EMI ₹7,763/m*",₹3.49 lakh
Honda Jazz,Honda,2012,"46,109 km",Petrol,Manual,"EMI ₹27,987/m*",₹3.15 lakh
Honda Amaze,Honda,2023,"24,343 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
Jeep Compass,Jeep,2019,"60,969 km",Petrol,Auto,"EMI ₹18,835/m*",₹11.00 lakh
Jeep Compass,Jeep,2018,"84,787 km",Petrol,Auto,"EMI ₹16,694/m*",₹9.75 lakh
Renault Kiger,Renault,2021,"52,720 km",Petrol,Auto,"EMI ₹11,916/m*",₹6.75 lakh
Mahindra XUV300,Mahindra,2023,"12,595 km",Petrol,Manual,"EMI ₹13,663/m*",₹7.74 lakh
Maruti Grand Vitara,Maruti,2025,680 km,Petrol,Auto,"EMI ₹22,841/m*",₹13.34 lakh
Maruti Swift,Maruti,2023,"38,728 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Honda Amaze,Honda,2021,"31,650 km",Petrol,Auto,"EMI ₹12,533/m*",₹7.10 lakh
Hyundai Elite i20,Hyundai,2016,"1,14,690 km",Diesel,Manual,"EMI ₹12,377/m*",₹4.70 lakh
KIA SELTOS,KIA,2019,"1,59,774 km",Petrol,Auto,"EMI ₹25,547/m*",₹11.75 lakh
Hyundai VENUE,Hyundai,2022,"1,11,976 km",Diesel,Manual,"EMI ₹20,677/m*",₹9.51 lakh
Tata Tiago,Tata,2019,"27,630 km",Petrol,Auto,"EMI ₹8,279/m*",₹4.69 lakh
Honda City,Honda,2014,"1,61,364 km",Diesel,Manual,"EMI ₹19,535/m*",₹4.15 lakh
Hyundai VENUE,Hyundai,2021,"30,298 km",Petrol,Manual,"EMI ₹15,616/m*",₹9.12 lakh
KIA SONET,KIA,2021,"45,398 km",Petrol,Manual,"EMI ₹13,416/m*",₹7.60 lakh
KIA SELTOS,KIA,2023,"15,436 km",Petrol,Manual,"EMI ₹25,684/m*",₹15.00 lakh
Toyota URBAN CRUISER,Toyota,2022,"15,006 km",Petrol,Auto,"EMI ₹15,462/m*",₹9.03 lakh
Tata TIGOR,Tata,2020,"71,477 km",Petrol,Auto,"EMI ₹8,720/m*",₹4.94 lakh
Hyundai Creta,Hyundai,2016,"1,52,573 km",Diesel,Manual,"EMI ₹17,407/m*",₹6.61 lakh
Hyundai Creta,Hyundai,2024,"6,755 km",Petrol,Manual,"EMI ₹27,259/m*",₹15.92 lakh
Maruti IGNIS,Maruti,2022,"16,781 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
MG HECTOR,MG,2021,"53,053 km",Petrol,Auto,"EMI ₹22,550/m*",₹13.17 lakh
KIA SONET,KIA,2022,"45,757 km",Diesel,Auto,"EMI ₹17,122/m*",₹10.00 lakh
Maruti Baleno,Maruti,2021,"28,398 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
KIA SONET,KIA,2021,"42,087 km",Diesel,Manual,"EMI ₹16,472/m*",₹9.62 lakh
Tata NEXON,Tata,2022,"17,312 km",Petrol,Auto,"EMI ₹14,537/m*",₹8.49 lakh
Mahindra XUV500,Mahindra,2013,"1,01,654 km",Diesel,Manual,"EMI ₹52,598/m*",₹5.92 lakh
Maruti Ciaz,Maruti,2022,"39,854 km",Petrol,Manual,"EMI ₹14,075/m*",₹8.22 lakh
Ford Ecosport,Ford,2015,"54,357 km",Petrol,Manual,"EMI ₹12,983/m*",₹4.93 lakh
Hyundai Creta,Hyundai,2022,"47,214 km",Diesel,Manual,"EMI ₹24,828/m*",₹14.50 lakh
Hyundai Creta,Hyundai,2020,"69,416 km",Petrol,Manual,"EMI ₹20,547/m*",₹12.00 lakh
Renault Duster,Renault,2015,"85,041 km",Diesel,Manual,"EMI ₹17,072/m*",₹5.14 lakh
Renault Duster,Renault,2018,"1,56,357 km",Diesel,Auto,"EMI ₹12,346/m*",₹5.55 lakh
Tata Aria,Tata,2014,"1,75,653 km",Diesel,Manual,"EMI ₹21,371/m*",₹4.54 lakh
Skoda SLAVIA,Skoda,2022,"50,649 km",Petrol,Auto,"EMI ₹19,708/m*",₹11.51 lakh
Tata Tiago,Tata,2021,"38,922 km",Petrol,Manual,"EMI ₹9,321/m*",₹5.28 lakh
Hyundai Elite i20,Hyundai,2016,"2,79,019 km",Diesel,Manual,"EMI ₹13,457/m*",₹5.11 lakh
Maruti BREZZA,Maruti,2023,"39,233 km",Petrol,Manual,"EMI ₹16,626/m*",₹9.71 lakh
Volkswagen Polo,Volkswagen,2011,"89,415 km",Petrol,Manual,"EMI ₹16,626/m*",₹2.52 lakh
Maruti BREZZA,Maruti,2024,"31,044 km",Petrol,Manual,"EMI ₹14,965/m*",₹8.74 lakh
KIA SONET,KIA,2024,"16,105 km",Petrol,Auto,"EMI ₹18,561/m*",₹10.84 lakh
Mahindra XUV500,Mahindra,2019,"81,224 km",Diesel,Manual,"EMI ₹20,975/m*",₹12.25 lakh
Renault Duster,Renault,2014,"1,52,038 km",Diesel,Manual,"EMI ₹23,537/m*",₹5.00 lakh
KIA SONET,KIA,2025,"4,527 km",Petrol,Auto,"EMI ₹20,841/m*",₹12.17 lakh
Renault Kiger,Renault,2023,"23,984 km",Petrol,Auto,"EMI ₹12,233/m*",₹6.93 lakh
Hyundai NEW I20,Hyundai,2023,"31,161 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
Tata Safari,Tata,2022,"20,898 km",Diesel,Manual,"EMI ₹28,303/m*",₹16.53 lakh
Mahindra Thar,Mahindra,2021,"55,524 km",Diesel,Manual,"EMI ₹21,609/m*",₹12.62 lakh
Honda City,Honda,2013,"87,381 km",Petrol,Manual,"EMI ₹17,794/m*",₹3.78 lakh
Hyundai NEW I20,Hyundai,2022,"17,181 km",Petrol,Auto,"EMI ₹15,838/m*",₹9.25 lakh
KIA SELTOS,KIA,2022,"30,183 km",Petrol,Manual,"EMI ₹24,828/m*",₹14.50 lakh
Mercedes Benz C Class,Mercedes,2011,"60,657 km",Diesel,Auto,"EMI ₹24,828/m*",₹8.50 lakh
Hyundai Grand i10,Hyundai,2014,"89,000 km",Petrol,Auto,"EMI ₹11,625/m*",₹3.50 lakh
MG HECTOR PLUS,MG,2020,"64,204 km",Diesel,Manual,"EMI ₹24,006/m*",₹14.02 lakh
Volkswagen Vento,Volkswagen,2016,"1,01,481 km",Diesel,Auto,"EMI ₹15,458/m*",₹5.87 lakh
Tata ALTROZ,Tata,2023,"7,717 km",Petrol,Manual,"EMI ₹13,916/m*",₹8.13 lakh
Maruti Swift,Maruti,2019,"55,422 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
Hyundai NEW I20,Hyundai,2022,"35,379 km",Petrol,Manual,"EMI ₹13,857/m*",₹7.85 lakh
Toyota Innova Crysta,Toyota,2016,"56,718 km",Diesel,Manual,"EMI ₹46,108/m*",₹17.84 lakh
KIA SONET,KIA,2021,"89,600 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
Hyundai Verna,Hyundai,2015,"68,957 km",Petrol,Manual,"EMI ₹14,484/m*",₹5.50 lakh
Maruti Baleno,Maruti,2022,"6,590 km",Petrol,Manual,"EMI ₹14,931/m*",₹8.72 lakh
Hyundai Xcent,Hyundai,2019,"55,142 km",Petrol,Manual,"EMI ₹10,574/m*",₹5.99 lakh
Volkswagen Vento,Volkswagen,2011,"75,100 km",Petrol,Manual,"EMI ₹10,574/m*",₹3.31 lakh
Hyundai NEW I20 N LINE,Hyundai,2021,"68,549 km",Petrol,Auto,"EMI ₹16,455/m*",₹9.61 lakh
Toyota Innova,Toyota,2015,"1,45,097 km",Diesel,Manual,"EMI ₹32,051/m*",₹9.79 lakh
Hyundai Creta,Hyundai,2018,"78,530 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
Maruti BREZZA,Maruti,2022,"36,420 km",Petrol,Manual,"EMI ₹17,859/m*",₹10.43 lakh
Maruti Vitara Brezza,Maruti,2018,"1,36,515 km",Diesel,Manual,"EMI ₹16,149/m*",₹7.26 lakh
Renault Kwid,Renault,2022,"54,100 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Honda City,Honda,2012,"91,897 km",Petrol,Manual,"EMI ₹32,341/m*",₹3.64 lakh
KIA SONET,KIA,2022,"53,862 km",Diesel,Manual,"EMI ₹14,554/m*",₹8.50 lakh
Honda City,Honda,2013,"1,07,987 km",Petrol,Manual,"EMI ₹20,289/m*",₹4.31 lakh
Tata NEXON,Tata,2023,"34,439 km",Petrol,Manual,"EMI ₹17,653/m*",₹10.31 lakh
Maruti Swift,Maruti,2011,"1,22,746 km",Diesel,Manual,"EMI ₹17,653/m*",₹3.51 lakh
Honda City,Honda,2012,"70,469 km",Petrol,Manual,"EMI ₹31,630/m*",₹3.56 lakh
Maruti Celerio,Maruti,2016,"35,681 km",Petrol,Auto,"EMI ₹9,632/m*",₹4.33 lakh
Hyundai Grand i10,Hyundai,2018,"50,564 km",Petrol,Auto,"EMI ₹8,032/m*",₹4.55 lakh
KIA SELTOS,KIA,2020,"12,062 km",Petrol,Manual,"EMI ₹15,753/m*",₹9.20 lakh
Hyundai VENUE,Hyundai,2021,"64,183 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Hyundai VENUE,Hyundai,2019,"33,047 km",Petrol,Auto,"EMI ₹14,434/m*",₹8.43 lakh
Maruti IGNIS,Maruti,2022,"10,641 km",Petrol,Auto,"EMI ₹12,710/m*",₹7.20 lakh
Hyundai NEW I20,Hyundai,2021,"20,512 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
Skoda Octavia,Skoda,2021,"31,388 km",Petrol,Auto,"EMI ₹37,875/m*",₹22.12 lakh
Maruti IGNIS,Maruti,2022,"35,985 km",Petrol,Manual,"EMI ₹10,662/m*",₹6.04 lakh
Tata ALTROZ,Tata,2024,"15,106 km",Petrol,Auto,"EMI ₹14,674/m*",₹8.57 lakh
Hyundai Creta,Hyundai,2016,"88,678 km",Diesel,Manual,"EMI ₹20,676/m*",₹8.00 lakh
Maruti Baleno,Maruti,2022,"27,691 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
Tata Hexa,Tata,2017,"1,44,112 km",Diesel,Auto,"EMI ₹14,125/m*",₹6.35 lakh
Hyundai Creta,Hyundai,2017,"55,571 km",Petrol,Manual,"EMI ₹15,227/m*",₹8.00 lakh
Renault Duster,Renault,2018,"1,00,707 km",Diesel,Auto,"EMI ₹16,505/m*",₹7.42 lakh
Renault Duster,Renault,2021,"35,524 km",Petrol,Auto,"EMI ₹17,259/m*",₹10.08 lakh
Ford Ecosport,Ford,2018,"68,523 km",Petrol,Auto,"EMI ₹13,575/m*",₹7.69 lakh
MG HECTOR,MG,2019,"35,305 km",Petrol,Auto,"EMI ₹18,578/m*",₹10.85 lakh
MG HECTOR,MG,2021,"59,512 km",Petrol,Auto,"EMI ₹21,454/m*",₹12.53 lakh
Mahindra E20 Plus,Mahindra,2017,"24,462 km",Electric,Auto,"EMI ₹5,982/m*",₹3.06 lakh
Ford Figo Aspire,Ford,2015,"1,52,675 km",Diesel,Manual,"EMI ₹11,990/m*",₹3.61 lakh
Maruti Ertiga,Maruti,2017,"60,720 km",Petrol,Manual,"EMI ₹14,663/m*",₹7.50 lakh
Tata PUNCH EV,Tata,2024,"21,615 km",Electric,Auto,"EMI ₹17,037/m*",₹9.95 lakh
Tata NEXON,Tata,2021,"25,250 km",Petrol,Manual,"EMI ₹14,052/m*",₹7.96 lakh
Tata NEXON,Tata,2021,"45,333 km",Petrol,Manual,"EMI ₹13,681/m*",₹7.75 lakh
Honda City,Honda,2013,"93,923 km",Petrol,Manual,"EMI ₹16,994/m*",₹3.61 lakh
MG HECTOR,MG,2020,"51,834 km",Petrol,Manual,"EMI ₹17,979/m*",₹10.50 lakh
Renault Duster,Renault,2018,"74,795 km",Diesel,Manual,"EMI ₹12,219/m*",₹6.25 lakh
Maruti Vitara Brezza,Maruti,2018,"2,63,149 km",Diesel,Auto,"EMI ₹17,394/m*",₹8.00 lakh
Hyundai Creta,Hyundai,2018,"91,798 km",Diesel,Manual,"EMI ₹16,826/m*",₹8.84 lakh
Hyundai NEW I20 N LINE,Hyundai,2022,"22,625 km",Petrol,Auto,"EMI ₹19,092/m*",₹11.15 lakh
Mahindra XUV300,Mahindra,2022,"7,787 km",Petrol,Auto,"EMI ₹13,681/m*",₹7.75 lakh
Ford Ecosport,Ford,2021,"45,002 km",Petrol,Manual,"EMI ₹13,893/m*",₹7.87 lakh
Maruti Ertiga,Maruti,2017,"35,358 km",Petrol,Manual,"EMI ₹14,663/m*",₹7.50 lakh
BMW X3,BMW,2012,"94,150 km",Diesel,Auto,"EMI ₹14,663/m*",₹8.67 lakh
KIA SELTOS,KIA,2020,"34,851 km",Diesel,Manual,"EMI ₹17,311/m*",₹10.11 lakh
