Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
CITROEN C3 AIRCROSS,CITROEN,2023,"5,218 km",Petrol,Manual,"EMI ₹17,020/m*",₹9.94 lakh
Maruti S Cross,Maruti,2018,"1,14,742 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
Hyundai Grand i10,Hyundai,2018,"22,992 km",Petrol,Manual,"EMI ₹9,091/m*",₹5.15 lakh
Tata ALTROZ,Tata,2023,"67,044 km",Diesel,Manual,"EMI ₹12,834/m*",₹7.27 lakh
Mahindra Thar,Mahindra,2022,"55,247 km",Diesel,Manual,"EMI ₹23,543/m*",₹13.75 lakh
Hyundai VENUE,Hyundai,2023,"61,824 km",Petrol,Auto,"EMI ₹17,122/m*",₹10.00 lakh
MG Windsor EV,MG,2025,"14,711 km",Electric,Auto,"EMI ₹22,876/m*",₹13.36 lakh
Maruti S PRESSO,Maruti,2019,"24,008 km",Petrol,Auto,"EMI ₹8,526/m*",₹4.83 lakh
Audi Q7,Audi,2014,"86,517 km",Diesel,Auto,"EMI ₹41,947/m*",₹9.00 lakh
Tata Safari,Tata,2012,"1,30,234 km",Diesel,Manual,"EMI ₹41,947/m*",₹2.64 lakh
Hyundai Elite i20,Hyundai,2016,"28,011 km",Petrol,Manual,"EMI ₹11,211/m*",₹5.04 lakh
Maruti Celerio,Maruti,2022,"12,979 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
Honda Mobilio,Honda,2015,"95,393 km",Diesel,Manual,"EMI ₹15,611/m*",₹4.70 lakh
MG HECTOR,MG,2021,"83,554 km",Diesel,Manual,"EMI ₹20,085/m*",₹11.73 lakh
Hyundai Grand i10,Hyundai,2016,"47,096 km",Petrol,Auto,"EMI ₹9,120/m*",₹4.10 lakh
Hyundai Elite i20,Hyundai,2020,"83,373 km",Petrol,Manual,"EMI ₹11,174/m*",₹6.33 lakh
Maruti New Wagon-R,Maruti,2022,"82,536 km",Petrol,Manual,"EMI ₹8,103/m*",₹4.59 lakh
Volkswagen TAIGUN,Volkswagen,2024,"47,678 km",Petrol,Auto,"EMI ₹26,009/m*",₹15.19 lakh
Hyundai Elite i20,Hyundai,2014,"1,02,187 km",Petrol,Manual,"EMI ₹12,821/m*",₹3.86 lakh
Tata Tiago,Tata,2023,"16,779 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
Maruti Alto,Maruti,2021,"71,066 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
BMW 3 Series,BMW,2013,"1,27,565 km",Diesel,Auto,"EMI ₹75,124/m*",₹8.50 lakh
Ford Endeavour,Ford,2011,"1,42,000 km",Diesel,Auto,"EMI ₹75,124/m*",₹5.50 lakh
Hyundai Verna,Hyundai,2024,"3,749 km",Petrol,Auto,"EMI ₹27,396/m*",₹16.00 lakh
MG HECTOR,MG,2020,"45,860 km",Diesel,Manual,"EMI ₹22,465/m*",₹13.12 lakh
Ford Ecosport,Ford,2018,"97,080 km",Diesel,Manual,"EMI ₹13,685/m*",₹7.00 lakh
Volkswagen VIRTUS,Volkswagen,2022,"81,566 km",Petrol,Auto,"EMI ₹19,166/m*",₹11.19 lakh
Maruti Wagon R 1.0,Maruti,2016,"25,808 km",Petrol,Auto,"EMI ₹8,876/m*",₹3.99 lakh
Skoda Kylaq,Skoda,2025,"5,879 km",Petrol,Manual,"EMI ₹23,007/m*",₹13.44 lakh
KIA SELTOS,KIA,2020,"58,886 km",Diesel,Manual,"EMI ₹19,211/m*",₹11.22 lakh
Maruti Baleno,Maruti,2022,"95,882 km",Petrol,Auto,"EMI ₹14,034/m*",₹7.95 lakh
Tata Tiago,Tata,2022,"17,657 km",Petrol,Auto,"EMI ₹10,327/m*",₹5.85 lakh
Honda Jazz,Honda,2021,"30,070 km",Petrol,Auto,"EMI ₹12,074/m*",₹6.84 lakh
Hyundai VENUE,Hyundai,2021,"31,654 km",Petrol,Manual,"EMI ₹14,212/m*",₹8.30 lakh
KIA SONET,KIA,2021,"63,045 km",Diesel,Auto,"EMI ₹16,438/m*",₹9.60 lakh
KIA SELTOS,KIA,2021,"74,040 km",Diesel,Auto,"EMI ₹26,934/m*",₹15.73 lakh
Mahindra XUV500,Mahindra,2016,"66,907 km",Diesel,Manual,"EMI ₹21,529/m*",₹8.33 lakh
Mahindra XUV500,Mahindra,2015,"84,995 km",Diesel,Manual,"EMI ₹25,974/m*",₹7.82 lakh
Maruti Swift,Maruti,2012,"1,45,551 km",Diesel,Manual,"EMI ₹25,974/m*",₹3.27 lakh
MG HECTOR PLUS,MG,2023,"18,108 km",Petrol,Auto,"EMI ₹31,677/m*",₹18.50 lakh
KIA SELTOS,KIA,2024,"10,998 km",Petrol,Manual,"EMI ₹24,297/m*",₹14.19 lakh
Skoda SLAVIA,Skoda,2022,"80,998 km",Petrol,Auto,"EMI ₹17,328/m*",₹10.12 lakh
Hyundai Creta,Hyundai,2018,"54,618 km",Petrol,Auto,"EMI ₹14,034/m*",₹7.95 lakh
Nissan Micra Active,Nissan,2017,"77,211 km",Petrol,Manual,"EMI ₹6,882/m*",₹3.52 lakh
MG HECTOR PLUS,MG,2022,"40,807 km",Petrol,Manual,"EMI ₹23,971/m*",₹14.00 lakh
Hyundai VENUE,Hyundai,2021,"93,613 km",Petrol,Manual,"EMI ₹14,948/m*",₹8.73 lakh
Renault Fluence,Renault,2012,"1,16,090 km",Diesel,Manual,"EMI ₹14,948/m*",₹4.28 lakh
Hyundai Creta,Hyundai,2018,"62,388 km",Petrol,Auto,"EMI ₹14,948/m*",₹8.73 lakh
Renault Kwid,Renault,2022,"45,012 km",Petrol,Auto,"EMI ₹8,297/m*",₹4.70 lakh
KIA SELTOS,KIA,2020,"58,702 km",Diesel,Manual,"EMI ₹16,951/m*",₹9.90 lakh
Honda City,Honda,2019,"50,916 km",Petrol,Manual,"EMI ₹14,931/m*",₹8.72 lakh
Maruti Ciaz,Maruti,2014,"1,03,333 km",Diesel,Manual,"EMI ₹20,383/m*",₹4.33 lakh
KIA SONET,KIA,2021,"25,304 km",Petrol,Manual,"EMI ₹13,946/m*",₹7.90 lakh
Honda City,Honda,2022,"1,13,179 km",Petrol,Manual,"EMI ₹21,568/m*",₹9.92 lakh
Honda Mobilio,Honda,2015,"65,350 km",Diesel,Manual,"EMI ₹16,607/m*",₹5.00 lakh
Maruti Vitara Brezza,Maruti,2019,"84,948 km",Diesel,Manual,"EMI ₹12,251/m*",₹6.94 lakh
Audi A7,Audi,2011,"60,935 km",Diesel,Auto,"EMI ₹12,251/m*",₹23.14 lakh
KIA SELTOS,KIA,2021,"28,421 km",Petrol,Auto,"EMI ₹25,684/m*",₹15.00 lakh
Honda City,Honda,2020,"81,608 km",Petrol,Manual,"EMI ₹15,599/m*",₹9.11 lakh
Maruti Dzire,Maruti,2021,"39,161 km",Petrol,Auto,"EMI ₹13,699/m*",₹7.76 lakh
Tata PUNCH,Tata,2022,"15,797 km",Petrol,Manual,"EMI ₹10,768/m*",₹6.10 lakh
Hyundai Creta,Hyundai,2023,"64,546 km",Diesel,Manual,"EMI ₹25,684/m*",₹15.00 lakh
Volkswagen VIRTUS,Volkswagen,2023,"33,414 km",Petrol,Auto,"EMI ₹23,115/m*",₹13.50 lakh
Jeep Compass,Jeep,2020,"83,390 km",Diesel,Auto,"EMI ₹22,259/m*",₹13.00 lakh
Hyundai Santa Fe,Hyundai,2014,"1,26,757 km",Diesel,Auto,"EMI ₹32,951/m*",₹7.00 lakh
KIA SELTOS,KIA,2025,"10,321 km",Petrol,Manual,"EMI ₹25,684/m*",₹15.00 lakh
Tata Curvv,Tata,2024,"19,241 km",Petrol,Manual,"EMI ₹21,763/m*",₹12.71 lakh
Skoda Superb,Skoda,2014,"1,11,233 km",Petrol,Auto,"EMI ₹24,911/m*",₹7.50 lakh
BMW X5,BMW,2013,"1,47,080 km",Diesel,Auto,"EMI ₹123,734/m*",₹14.00 lakh
Mahindra Bolero,Mahindra,2022,"68,879 km",Diesel,Manual,"EMI ₹15,907/m*",₹9.29 lakh
Hyundai Creta,Hyundai,2024,"7,437 km",Petrol,Manual,"EMI ₹28,029/m*",₹16.37 lakh
MG ZS EV,MG,2025,"3,324 km",Electric,Auto,"EMI ₹34,245/m*",₹20.00 lakh
Tata TIAGO EV,Tata,2024,"15,232 km",Electric,Auto,"EMI ₹16,129/m*",₹9.42 lakh
Tata PUNCH EV,Tata,2025,"15,659 km",Electric,Auto,"EMI ₹20,530/m*",₹11.99 lakh
Audi Q7,Audi,2013,"1,90,233 km",Diesel,Auto,"EMI ₹133,191/m*",₹15.07 lakh
Tata Curvv,Tata,2024,"11,984 km",Petrol,Auto,"EMI ₹24,365/m*",₹14.23 lakh
CITROEN C5 AIRCROSS,CITROEN,2020,"64,963 km",Diesel,Auto,"EMI ₹32,533/m*",₹19.00 lakh
Tata TIAGO EV,Tata,2023,"14,768 km",Electric,Auto,"EMI ₹14,331/m*",₹8.37 lakh
BMW X5,BMW,2012,"1,81,212 km",Diesel,Auto,"EMI ₹14,331/m*",₹24.60 lakh
Hyundai VENUE,Hyundai,2019,"61,728 km",Diesel,Manual,"EMI ₹13,822/m*",₹7.83 lakh
Hyundai Creta,Hyundai,2023,"33,590 km",Diesel,Manual,"EMI ₹17,174/m*",₹10.03 lakh
MG HECTOR,MG,2020,"46,813 km",Diesel,Manual,"EMI ₹17,824/m*",₹10.41 lakh
Hyundai AURA,Hyundai,2021,"66,691 km",Petrol,Manual,"EMI ₹9,850/m*",₹5.58 lakh
Tata NEXON,Tata,2022,"45,002 km",Petrol,Auto,"EMI ₹15,941/m*",₹9.31 lakh
Maruti S PRESSO,Maruti,2023,"2,496 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
KIA CARENS,KIA,2022,"33,074 km",Diesel,Manual,"EMI ₹19,348/m*",₹11.30 lakh
Datsun Go,Datsun,2015,"1,49,851 km",Petrol,Manual,"EMI ₹3,818/m*",₹1.45 lakh
Maruti Wagon R 1.0,Maruti,2017,"88,391 km",Petrol,Manual,"EMI ₹5,455/m*",₹2.79 lakh
Renault Kiger,Renault,2021,"69,308 km",Petrol,Auto,"EMI ₹8,650/m*",₹4.90 lakh
Hyundai Xcent,Hyundai,2016,"72,959 km",Petrol,Manual,"EMI ₹7,535/m*",₹3.39 lakh
Maruti Alto 800,Maruti,2015,"99,324 km",Petrol,Manual,"EMI ₹3,713/m*",₹1.41 lakh
Maruti S PRESSO,Maruti,2021,"29,655 km",Petrol,Manual,"EMI ₹5,525/m*",₹3.13 lakh
Maruti Swift,Maruti,2017,"96,277 km",Petrol,Manual,"EMI ₹6,784/m*",₹3.47 lakh
Hyundai Verna,Hyundai,2021,"79,716 km",Diesel,Manual,"EMI ₹14,931/m*",₹8.72 lakh
Volkswagen Polo,Volkswagen,2015,"83,146 km",Diesel,Manual,"EMI ₹10,497/m*",₹3.16 lakh
Maruti Alto 800,Maruti,2014,"66,905 km",Petrol,Manual,"EMI ₹4,916/m*",₹1.48 lakh
Datsun Redi Go,Datsun,2017,"1,03,988 km",Petrol,Manual,"EMI ₹3,555/m*",₹1.60 lakh
Honda Amaze,Honda,2017,"79,704 km",Petrol,Manual,"EMI ₹6,295/m*",₹3.22 lakh
Renault Kwid,Renault,2018,"57,949 km",Petrol,Manual,"EMI ₹4,413/m*",₹2.50 lakh
Maruti Dzire,Maruti,2017,"40,229 km",Petrol,Auto,"EMI ₹9,149/m*",₹4.68 lakh
Maruti Wagon R 1.0,Maruti,2016,"91,702 km",Petrol,Auto,"EMI ₹5,784/m*",₹2.60 lakh
Volkswagen TAIGUN,Volkswagen,2022,"93,697 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
Maruti IGNIS,Maruti,2017,"63,285 km",Petrol,Manual,"EMI ₹7,527/m*",₹3.85 lakh
Hyundai i20,Hyundai,2013,"38,799 km",Petrol,Manual,"EMI ₹13,499/m*",₹2.87 lakh
Hyundai Elite i20,Hyundai,2019,"51,712 km",Petrol,Manual,"EMI ₹8,241/m*",₹4.67 lakh
KIA SELTOS,KIA,2019,"48,560 km",Diesel,Manual,"EMI ₹13,681/m*",₹7.75 lakh
Renault TRIBER,Renault,2019,"30,870 km",Petrol,Manual,"EMI ₹8,656/m*",₹4.90 lakh
Ford Ecosport,Ford,2016,"78,588 km",Petrol,Auto,"EMI ₹8,876/m*",₹3.99 lakh
Volkswagen Polo,Volkswagen,2020,"34,663 km",Petrol,Manual,"EMI ₹8,542/m*",₹4.84 lakh
Renault TRIBER,Renault,2020,"76,244 km",Petrol,Auto,"EMI ₹8,223/m*",₹4.66 lakh
Tata Tiago,Tata,2018,"48,517 km",Petrol,Manual,"EMI ₹6,267/m*",₹3.55 lakh
Mahindra Thar,Mahindra,2021,"55,472 km",Petrol,Auto,"EMI ₹17,277/m*",₹10.09 lakh
Hyundai Grand i10,Hyundai,2017,"42,010 km",Petrol,Manual,"EMI ₹7,155/m*",₹3.66 lakh
Renault TRIBER,Renault,2020,"29,884 km",Petrol,Auto,"EMI ₹8,720/m*",₹4.94 lakh
Tata ALTROZ,Tata,2021,"37,859 km",Diesel,Manual,"EMI ₹10,639/m*",₹6.03 lakh
Volkswagen Vento,Volkswagen,2016,"57,181 km",Petrol,Manual,"EMI ₹9,343/m*",₹4.20 lakh
KIA SONET,KIA,2021,"56,980 km",Petrol,Manual,"EMI ₹11,439/m*",₹6.48 lakh
Maruti Ertiga,Maruti,2016,"87,681 km",Petrol,Manual,"EMI ₹13,412/m*",₹6.03 lakh
Skoda Octavia,Skoda,2015,"71,177 km",Petrol,Auto,"EMI ₹17,143/m*",₹6.51 lakh
Tata NEXON,Tata,2019,"1,08,618 km",Petrol,Auto,"EMI ₹10,900/m*",₹4.90 lakh
Tata Tiago,Tata,2016,"93,084 km",Petrol,Manual,"EMI ₹6,340/m*",₹2.85 lakh
Tata NEXON,Tata,2022,"36,363 km",Petrol,Manual,"EMI ₹10,864/m*",₹6.15 lakh
KIA SONET,KIA,2022,"67,042 km",Diesel,Manual,"EMI ₹12,798/m*",₹7.25 lakh
Maruti Alto K10,Maruti,2017,"52,170 km",Petrol,Auto,"EMI ₹5,044/m*",₹2.58 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"61,528 km",Petrol,Manual,"EMI ₹8,587/m*",₹4.86 lakh
Maruti Swift,Maruti,2019,"18,641 km",Petrol,Manual,"EMI ₹9,108/m*",₹5.16 lakh
Honda City,Honda,2020,"57,917 km",Petrol,Auto,"EMI ₹12,463/m*",₹7.06 lakh
Maruti New Wagon-R,Maruti,2023,"26,758 km",Petrol,Auto,"EMI ₹9,833/m*",₹5.57 lakh
Tata NEXON,Tata,2022,"79,488 km",Petrol,Manual,"EMI ₹10,899/m*",₹6.17 lakh
Hyundai VENUE,Hyundai,2023,"17,044 km",Petrol,Manual,"EMI ₹13,628/m*",₹7.72 lakh
Mahindra TUV300,Mahindra,2016,"89,304 km",Diesel,Manual,"EMI ₹14,058/m*",₹5.34 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"4,494 km",Petrol,Auto,"EMI ₹10,734/m*",₹6.08 lakh
Maruti Wagon R 1.0,Maruti,2014,"58,412 km",Petrol,Manual,"EMI ₹9,300/m*",₹2.80 lakh
Hyundai Eon,Hyundai,2017,"48,868 km",Petrol,Manual,"EMI ₹5,078/m*",₹2.60 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"18,910 km",Petrol,Manual,"EMI ₹9,144/m*",₹5.18 lakh
Maruti S PRESSO,Maruti,2022,"6,387 km",Petrol,Manual,"EMI ₹6,864/m*",₹3.89 lakh
Hyundai Eon,Hyundai,2017,"27,680 km",Petrol,Manual,"EMI ₹4,906/m*",₹2.51 lakh
Ford Ecosport,Ford,2020,"99,361 km",Diesel,Manual,"EMI ₹11,280/m*",₹6.39 lakh
Maruti Alto 800,Maruti,2016,"35,645 km",Petrol,Manual,"EMI ₹4,872/m*",₹2.19 lakh
Maruti BREZZA,Maruti,2022,"77,807 km",Petrol,Manual,"EMI ₹14,016/m*",₹7.94 lakh
Honda CRV,Honda,2019,"74,341 km",Petrol,Auto,"EMI ₹17,876/m*",₹10.44 lakh
Hyundai Grand i10,Hyundai,2019,"32,859 km",Petrol,Manual,"EMI ₹7,396/m*",₹4.19 lakh
Hyundai Grand i10,Hyundai,2017,"82,417 km",Petrol,Manual,"EMI ₹6,183/m*",₹3.16 lakh
Ford Ecosport,Ford,2018,"74,224 km",Petrol,Manual,"EMI ₹9,264/m*",₹5.25 lakh
Hyundai Grand i10,Hyundai,2015,"64,394 km",Petrol,Auto,"EMI ₹8,190/m*",₹3.11 lakh
Maruti S Cross,Maruti,2018,"43,708 km",Diesel,Manual,"EMI ₹12,549/m*",₹6.42 lakh
Hyundai VENUE,Hyundai,2023,"43,845 km",Petrol,Auto,"EMI ₹15,068/m*",₹8.80 lakh
Hyundai Creta,Hyundai,2019,"45,403 km",Petrol,Manual,"EMI ₹11,615/m*",₹6.58 lakh
Maruti S PRESSO,Maruti,2021,"39,389 km",Petrol,Auto,"EMI ₹7,013/m*",₹3.97 lakh
Hyundai NEW SANTRO,Hyundai,2019,"36,774 km",Petrol,Manual,"EMI ₹6,885/m*",₹3.90 lakh
KIA SONET,KIA,2023,"11,111 km",Petrol,Auto,"EMI ₹16,438/m*",₹9.60 lakh
Maruti Celerio,Maruti,2017,"42,390 km",Petrol,Auto,"EMI ₹7,234/m*",₹3.70 lakh
Maruti Alto K10,Maruti,2023,"35,580 km",Petrol,Manual,"EMI ₹6,938/m*",₹3.93 lakh
Hyundai Grand i10,Hyundai,2016,"77,055 km",Petrol,Manual,"EMI ₹7,341/m*",₹3.30 lakh
KIA SELTOS,KIA,2022,"24,763 km",Petrol,Auto,"EMI ₹21,403/m*",₹12.50 lakh
Nissan MAGNITE,Nissan,2021,"25,621 km",Petrol,Auto,"EMI ₹11,327/m*",₹6.42 lakh
Ford Ecosport,Ford,2017,"1,23,551 km",Diesel,Manual,"EMI ₹10,255/m*",₹4.61 lakh
Maruti Swift,Maruti,2017,"99,975 km",Diesel,Manual,"EMI ₹10,277/m*",₹4.62 lakh
