Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Maruti Wagon R 1.0,Maruti,2012,"50,826 km",Petrol,Manual,"EMI ₹13,949/m*",₹1.57 lakh
Hyundai Grand i10,Hyundai,2015,"55,249 km",Petrol,Manual,"EMI ₹6,847/m*",₹2.60 lakh
Honda City,Honda,2012,"95,345 km",Petrol,Manual,"EMI ₹16,437/m*",₹1.85 lakh
Maruti Wagon R 1.0,Maruti,2011,"72,453 km",Petrol,Manual,"EMI ₹16,437/m*",₹1.00 lakh
Hyundai NEW SANTRO,Hyundai,2018,"61,669 km",Petrol,Manual,"EMI ₹5,578/m*",₹3.16 lakh
Maruti Swift,Maruti,2014,"75,496 km",Diesel,Manual,"EMI ₹12,004/m*",₹2.55 lakh
Chevrolet Beat,Chevrolet,2012,"1,00,000 km",Diesel,Manual,"EMI ₹12,004/m*",₹0.44 lakh
Chevrolet Beat,Chevrolet,2013,"83,045 km",Diesel,Manual,"EMI ₹6,664/m*",₹0.75 lakh
Mahindra XUV700,Mahindra,2022,"42,129 km",Petrol,Auto,"EMI ₹25,752/m*",₹15.04 lakh
Chevrolet Enjoy,Chevrolet,2015,"1,86,634 km",Diesel,Manual,"EMI ₹4,584/m*",₹1.38 lakh
Maruti Baleno,Maruti,2018,"1,20,084 km",Diesel,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Mahindra NUVOSPORT,Mahindra,2017,"1,52,410 km",Diesel,Manual,"EMI ₹8,297/m*",₹3.73 lakh
Honda Amaze,Honda,2016,"1,17,507 km",Diesel,Manual,"EMI ₹6,952/m*",₹2.64 lakh
Renault Duster,Renault,2013,"89,336 km",Diesel,Manual,"EMI ₹12,972/m*",₹1.46 lakh
Jeep Compass,Jeep,2017,"1,68,684 km",Petrol,Auto,"EMI ₹14,459/m*",₹6.50 lakh
Maruti Swift,Maruti,2011,"1,36,449 km",Diesel,Manual,"EMI ₹14,459/m*",₹1.00 lakh
Tata NEXON,Tata,2020,"58,807 km",Petrol,Manual,"EMI ₹12,463/m*",₹7.06 lakh
Maruti Swift Dzire,Maruti,2015,"35,243 km",Diesel,Manual,"EMI ₹11,691/m*",₹3.52 lakh
Toyota Innova Crysta,Toyota,2017,"1,22,976 km",Diesel,Manual,"EMI ₹20,460/m*",₹9.41 lakh
Maruti Swift,Maruti,2023,"54,210 km",Petrol,Manual,"EMI ₹18,287/m*",₹10.68 lakh
Mahindra XUV700,Mahindra,2022,"31,984 km",Petrol,Manual,"EMI ₹19,811/m*",₹11.57 lakh
Ford Classic,Ford,2012,"2,07,867 km",Diesel,Manual,"EMI ₹19,811/m*",₹0.93 lakh
Maruti Dzire,Maruti,2018,"82,047 km",Diesel,Manual,"EMI ₹8,309/m*",₹4.25 lakh
Renault Pulse,Renault,2014,"1,31,341 km",Diesel,Manual,"EMI ₹6,590/m*",₹1.40 lakh
Chevrolet Enjoy,Chevrolet,2013,"1,13,248 km",Diesel,Manual,"EMI ₹10,928/m*",₹1.23 lakh
Mahindra XUV500,Mahindra,2016,"1,47,207 km",Diesel,Manual,"EMI ₹12,482/m*",₹4.74 lakh
Maruti IGNIS,Maruti,2019,"42,567 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
Maruti Dzire,Maruti,2018,"82,549 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
Honda City,Honda,2013,"1,19,411 km",Petrol,Manual,"EMI ₹10,639/m*",₹2.26 lakh
Nissan Micra,Nissan,2012,"73,760 km",Diesel,Manual,"EMI ₹10,639/m*",₹1.30 lakh
