Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Tata TIGOR,Tata,2017,"37,812 km",Petrol,Manual,"EMI ₹6,530/m*",₹3.34 lakh
Tata ALTROZ,Tata,2021,"9,202 km",Petrol,Manual,"EMI ₹7,588/m*",₹4.30 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,02,015 km",Petrol,Manual,"EMI ₹8,473/m*",₹1.80 lakh
Fiat Grand Punto,Fiat,2011,1 km,Diesel,Manual,"EMI ₹8,473/m*",₹0.85 lakh
Renault Kwid,Renault,2016,"12,878 km",Petrol,Manual,"EMI ₹4,293/m*",₹1.93 lakh
Hyundai i10,Hyundai,2013,"31,057 km",Petrol,Manual,"EMI ₹5,837/m*",₹1.24 lakh
Maruti Wagon R 1.0,Maruti,2013,"38,600 km",Petrol,Manual,"EMI ₹8,756/m*",₹1.86 lakh
Maruti Ertiga,Maruti,2021,"90,917 km",Petrol,Manual,"EMI ₹14,069/m*",₹7.97 lakh
Honda Amaze,Honda,2018,"33,038 km",Petrol,Auto,"EMI ₹5,684/m*",₹3.22 lakh
Renault TRIBER,Renault,2021,"42,973 km",Petrol,Manual,"EMI ₹7,502/m*",₹4.25 lakh
Maruti Swift Dzire,Maruti,2012,"76,952 km",Petrol,Manual,"EMI ₹19,547/m*",₹2.20 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,42,149 km",Petrol,Manual,"EMI ₹10,309/m*",₹2.19 lakh
Hyundai Verna,Hyundai,2013,"81,073 km",Petrol,Auto,"EMI ₹11,251/m*",₹2.39 lakh
Maruti Wagon R 1.0,Maruti,2012,"1,56,202 km",Petrol,Manual,"EMI ₹13,505/m*",₹1.52 lakh
Renault Kwid,Renault,2016,"48,305 km",Petrol,Manual,"EMI ₹3,915/m*",₹1.76 lakh
Maruti Swift Dzire,Maruti,2013,"1,08,473 km",Petrol,Manual,"EMI ₹11,910/m*",₹2.53 lakh
Maruti Swift,Maruti,2012,"48,120 km",Petrol,Manual,"EMI ₹22,923/m*",₹2.58 lakh
Maruti Wagon R 1.0,Maruti,2012,"77,485 km",Petrol,Manual,"EMI ₹13,683/m*",₹1.54 lakh
Honda Amaze,Honda,2013,"1,85,971 km",Petrol,Manual,"EMI ₹9,179/m*",₹1.95 lakh
Tata TIGOR,Tata,2018,"19,518 km",Petrol,Manual,"EMI ₹5,931/m*",₹3.36 lakh
Mahindra Kuv100,Mahindra,2017,"59,307 km",Petrol,Manual,"EMI ₹4,731/m*",₹2.42 lakh
Honda Brio,Honda,2012,"57,423 km",Petrol,Manual,"EMI ₹12,083/m*",₹1.36 lakh
Volkswagen Vento,Volkswagen,2013,"38,800 km",Petrol,Manual,"EMI ₹10,921/m*",₹2.32 lakh
Maruti Wagon R 1.0,Maruti,2015,"1,20,476 km",Petrol,Manual,"EMI ₹6,320/m*",₹2.40 lakh
Tata NEXON,Tata,2019,"67,554 km",Diesel,Auto,"EMI ₹9,003/m*",₹5.10 lakh
Maruti Eeco,Maruti,2022,"22,608 km",Petrol,Manual,"EMI ₹10,150/m*",₹5.75 lakh
Maruti Baleno,Maruti,2016,"57,758 km",Petrol,Manual,"EMI ₹9,521/m*",₹4.28 lakh
Maruti Alto K10,Maruti,2018,"48,158 km",Petrol,Auto,"EMI ₹3,566/m*",₹2.02 lakh
Maruti Swift,Maruti,2023,"23,221 km",Petrol,Manual,"EMI ₹9,144/m*",₹5.18 lakh
Hyundai Eon,Hyundai,2015,"47,528 km",Petrol,Manual,"EMI ₹3,502/m*",₹1.33 lakh
Hyundai i10,Hyundai,2012,"1,33,101 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
Hyundai Verna,Hyundai,2013,"60,494 km",Petrol,Manual,"EMI ₹10,592/m*",₹2.25 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,60,351 km",Petrol,Manual,"EMI ₹5,761/m*",₹2.59 lakh
Jeep Compass,Jeep,2017,"1,83,516 km",Diesel,Manual,"EMI ₹13,569/m*",₹6.10 lakh
Chevrolet Beat,Chevrolet,2012,"34,000 km",Petrol,Manual,"EMI ₹5,331/m*",₹0.60 lakh
Maruti Swift,Maruti,2013,"74,119 km",Petrol,Manual,"EMI ₹9,415/m*",₹2.00 lakh
Maruti Baleno,Maruti,2021,"22,214 km",Petrol,Auto,"EMI ₹9,532/m*",₹5.40 lakh
Maruti Wagon R 1.0,Maruti,2012,"67,429 km",Petrol,Manual,"EMI ₹15,371/m*",₹1.73 lakh
Maruti Swift Dzire,Maruti,2016,"77,233 km",Petrol,Manual,"EMI ₹7,496/m*",₹3.37 lakh
Renault Duster,Renault,2014,"67,507 km",Petrol,Manual,"EMI ₹7,573/m*",₹2.28 lakh
Hyundai i10,Hyundai,2011,"16,807 km",Petrol,Manual,"EMI ₹7,573/m*",₹1.36 lakh
Maruti Wagon R 1.0,Maruti,2012,"1,46,494 km",Petrol,Manual,"EMI ₹14,216/m*",₹1.60 lakh
Mahindra Scorpio,Mahindra,2011,"1,15,802 km",Diesel,Manual,"EMI ₹14,216/m*",₹2.22 lakh
Hyundai Verna,Hyundai,2012,"74,328 km",Petrol,Manual,"EMI ₹19,636/m*",₹2.21 lakh
Tata PUNCH,Tata,2022,"14,037 km",Petrol,Auto,"EMI ₹9,532/m*",₹5.40 lakh
Hyundai i10,Hyundai,2012,"67,444 km",Petrol,Manual,"EMI ₹12,172/m*",₹1.37 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,02,978 km",Petrol,Manual,"EMI ₹5,316/m*",₹2.39 lakh
Maruti Eeco,Maruti,2011,"68,641 km",Petrol,Manual,"EMI ₹5,316/m*",₹1.86 lakh
Maruti Alto 800,Maruti,2013,"73,726 km",Petrol,Manual,"EMI ₹7,061/m*",₹1.50 lakh
Maruti Wagon R 1.0,Maruti,2014,"27,300 km",Petrol,Manual,"EMI ₹7,473/m*",₹2.25 lakh
Chevrolet Beat,Chevrolet,2014,"13,701 km",Petrol,Manual,"EMI ₹4,550/m*",₹1.37 lakh
Hyundai i20 Active,Hyundai,2016,"22,583 km",Petrol,Manual,"EMI ₹8,453/m*",₹3.80 lakh
Maruti Ritz,Maruti,2014,"45,760 km",Petrol,Manual,"EMI ₹6,244/m*",₹1.88 lakh
Ford Figo Aspire,Ford,2015,"51,212 km",Petrol,Manual,"EMI ₹5,741/m*",₹2.18 lakh
Hyundai NEW SANTRO,Hyundai,2019,"42,974 km",Petrol,Manual,"EMI ₹4,660/m*",₹2.64 lakh
Maruti Wagon R 1.0,Maruti,2015,"77,714 km",Petrol,Manual,"EMI ₹6,057/m*",₹2.30 lakh
Hyundai Santro Xing,Hyundai,2012,"42,690 km",Petrol,Manual,"EMI ₹10,751/m*",₹1.21 lakh
Renault Duster,Renault,2012,"58,792 km",Diesel,Manual,"EMI ₹10,751/m*",₹1.80 lakh
Volkswagen Vento,Volkswagen,2014,"68,014 km",Petrol,Auto,"EMI ₹8,370/m*",₹2.52 lakh
Datsun Redi Go,Datsun,2016,"32,585 km",Petrol,Manual,"EMI ₹3,025/m*",₹1.36 lakh
Hyundai Creta,Hyundai,2018,"1,11,903 km",Diesel,Manual,"EMI ₹12,279/m*",₹5.52 lakh
Maruti Wagon R 1.0,Maruti,2015,"38,204 km",Petrol,Manual,"EMI ₹6,294/m*",₹2.39 lakh
Hyundai Verna,Hyundai,2012,"70,812 km",Petrol,Manual,"EMI ₹17,681/m*",₹1.99 lakh
KIA CARENS,KIA,2024,"14,374 km",Petrol,Manual,"EMI ₹17,003/m*",₹9.93 lakh
Chevrolet Beat,Chevrolet,2014,"98,578 km",Petrol,Manual,"EMI ₹4,152/m*",₹1.25 lakh
Nissan Sunny,Nissan,2013,"52,069 km",Petrol,Auto,"EMI ₹8,002/m*",₹1.70 lakh
Honda Jazz,Honda,2015,"61,044 km",Petrol,Manual,"EMI ₹6,136/m*",₹2.33 lakh
Maruti Ciaz,Maruti,2016,"72,196 km",Petrol,Auto,"EMI ₹8,253/m*",₹3.71 lakh
Mercedes Benz C Class,Mercedes,2012,"92,590 km",Diesel,Auto,"EMI ₹8,253/m*",₹3.29 lakh
Maruti Alto K10,Maruti,2015,"44,379 km",Petrol,Auto,"EMI ₹5,101/m*",₹1.94 lakh
Hyundai Verna,Hyundai,2012,"90,637 km",Petrol,Manual,"EMI ₹19,991/m*",₹2.25 lakh
Maruti Swift Dzire,Maruti,2013,"24,338 km",Petrol,Manual,"EMI ₹14,499/m*",₹3.08 lakh
Skoda SLAVIA,Skoda,2023,"41,884 km",Petrol,Auto,"EMI ₹17,619/m*",₹10.29 lakh
Maruti Ertiga,Maruti,2022,"26,003 km",Petrol,Manual,"EMI ₹15,992/m*",₹9.34 lakh
Volkswagen Vento,Volkswagen,2015,"44,839 km",Petrol,Manual,"EMI ₹6,504/m*",₹2.47 lakh
Ford Ecosport,Ford,2014,"26,606 km",Petrol,Manual,"EMI ₹8,935/m*",₹2.69 lakh
Maruti Wagon R 1.0,Maruti,2017,"1,53,485 km",Petrol,Manual,"EMI ₹4,938/m*",₹2.22 lakh
Renault Duster,Renault,2014,"70,779 km",Petrol,Manual,"EMI ₹7,739/m*",₹2.33 lakh
Hyundai Elite i20,Hyundai,2019,"41,216 km",Petrol,Manual,"EMI ₹7,238/m*",₹4.10 lakh
Nissan Micra Active,Nissan,2016,"51,834 km",Petrol,Manual,"EMI ₹3,648/m*",₹1.64 lakh
Maruti Swift Dzire,Maruti,2013,"56,674 km",Petrol,Manual,"EMI ₹12,616/m*",₹2.68 lakh
Maruti Celerio X,Maruti,2019,"67,705 km",Petrol,Auto,"EMI ₹4,272/m*",₹2.42 lakh
Tata Tiago,Tata,2017,"77,910 km",Petrol,Auto,"EMI ₹5,728/m*",₹2.93 lakh
Maruti Wagon R 1.0,Maruti,2017,"61,059 km",Petrol,Manual,"EMI ₹4,594/m*",₹2.35 lakh
Maruti Wagon R 1.0,Maruti,2014,"61,049 km",Petrol,Manual,"EMI ₹6,841/m*",₹2.06 lakh
Mahindra XUV500,Mahindra,2012,"97,804 km",Diesel,Manual,"EMI ₹6,841/m*",₹2.72 lakh
Tata Safari,Tata,2011,"1,89,061 km",Diesel,Manual,"EMI ₹6,841/m*",₹0.76 lakh
Maruti Wagon R 1.0,Maruti,2014,"1,92,373 km",Petrol,Manual,"EMI ₹7,739/m*",₹2.33 lakh
Maruti Ertiga,Maruti,2013,"1,36,770 km",Petrol,Manual,"EMI ₹16,052/m*",₹3.41 lakh
Hyundai i10,Hyundai,2013,"42,622 km",Petrol,Manual,"EMI ₹8,520/m*",₹1.81 lakh
Tata TIGOR,Tata,2025,"9,891 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
Hyundai AURA,Hyundai,2021,"44,928 km",Petrol,Manual,"EMI ₹9,232/m*",₹5.23 lakh
Mahindra Xylo,Mahindra,2013,"1,22,867 km",Diesel,Manual,"EMI ₹19,902/m*",₹2.24 lakh
Ford Figo,Ford,2011,"72,120 km",Petrol,Manual,"EMI ₹19,902/m*",₹0.78 lakh
Tata Tiago,Tata,2018,"87,970 km",Petrol,Manual,"EMI ₹4,643/m*",₹2.63 lakh
Hyundai Verna,Hyundai,2018,"84,319 km",Petrol,Auto,"EMI ₹10,221/m*",₹5.79 lakh
Maruti Swift Dzire,Maruti,2012,"1,35,708 km",Petrol,Manual,"EMI ₹19,547/m*",₹2.20 lakh
Maruti Swift,Maruti,2013,"1,18,527 km",Petrol,Manual,"EMI ₹12,192/m*",₹2.59 lakh
Hyundai Eon,Hyundai,2011,"90,342 km",Petrol,Manual,"EMI ₹12,192/m*",₹1.31 lakh
Maruti Wagon R 1.0,Maruti,2012,"1,19,390 km",Petrol,Manual,"EMI ₹13,949/m*",₹1.57 lakh
Honda Brio,Honda,2013,"69,544 km",Petrol,Manual,"EMI ₹6,826/m*",₹1.45 lakh
Hyundai i10,Hyundai,2012,"1,43,092 km",Petrol,Manual,"EMI ₹11,995/m*",₹1.35 lakh
Hyundai i20,Hyundai,2011,"1,70,041 km",Petrol,Manual,"EMI ₹11,995/m*",₹1.00 lakh
Maruti FRONX,Maruti,2023,"25,000 km",Petrol,Auto,"EMI ₹12,763/m*",₹7.23 lakh
Maruti Ertiga,Maruti,2018,"1,01,860 km",Petrol,Manual,"EMI ₹14,459/m*",₹6.50 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,12,244 km",Petrol,Manual,"EMI ₹8,944/m*",₹1.90 lakh
Skoda Superb,Skoda,2012,"62,567 km",Petrol,Manual,"EMI ₹19,458/m*",₹2.19 lakh
Mercedes Benz A Class,Mercedes,2013,"50,547 km",Diesel,Auto,"EMI ₹55,442/m*",₹6.24 lakh
Maruti Celerio,Maruti,2017,"1,52,144 km",Petrol,Manual,"EMI ₹6,228/m*",₹2.80 lakh
Maruti Wagon R 1.0,Maruti,2013,"1,14,262 km",Petrol,Manual,"EMI ₹9,085/m*",₹1.93 lakh
Skoda Octavia,Skoda,2016,"1,29,524 km",Petrol,Auto,"EMI ₹10,922/m*",₹4.91 lakh
Volkswagen Vento,Volkswagen,2012,"57,580 km",Petrol,Manual,"EMI ₹15,549/m*",₹1.75 lakh
Volkswagen Vento,Volkswagen,2012,"1,04,890 km",Petrol,Manual,"EMI ₹13,949/m*",₹1.57 lakh
Honda Amaze,Honda,2013,"1,34,341 km",Diesel,Manual,"EMI ₹19,280/m*",₹2.17 lakh
Hyundai Elite i20,Hyundai,2016,"1,22,571 km",Petrol,Manual,"EMI ₹6,607/m*",₹2.97 lakh
Maruti Wagon R 1.0,Maruti,2018,"1,45,560 km",Petrol,Manual,"EMI ₹7,029/m*",₹3.16 lakh
Honda Amaze,Honda,2014,"92,589 km",Petrol,Manual,"EMI ₹7,008/m*",₹2.11 lakh
Maruti Wagon R 1.0,Maruti,2012,"44,232 km",Petrol,Manual,"EMI ₹12,083/m*",₹1.36 lakh
Skoda Rapid,Skoda,2012,"50,966 km",Petrol,Manual,"EMI ₹11,817/m*",₹1.33 lakh
Tata Zest,Tata,2015,"88,375 km",Petrol,Manual,"EMI ₹4,055/m*",₹1.54 lakh
Tata NEXON,Tata,2019,"82,218 km",Petrol,Manual,"EMI ₹7,855/m*",₹4.45 lakh
Hyundai Verna,Hyundai,2018,"78,603 km",Diesel,Auto,"EMI ₹12,669/m*",₹6.48 lakh
Volkswagen Vento,Volkswagen,2013,"46,021 km",Petrol,Auto,"EMI ₹10,827/m*",₹2.30 lakh
Tata Harrier,Tata,2020,"96,500 km",Diesel,Auto,"EMI ₹18,389/m*",₹10.74 lakh
Maruti Wagon R 1.0,Maruti,2014,"59,172 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
Maruti Alto 800,Maruti,2014,"1,00,694 km",Petrol,Manual,"EMI ₹5,613/m*",₹1.69 lakh
Maruti Swift Dzire,Maruti,2016,"1,07,524 km",Petrol,Auto,"EMI ₹7,741/m*",₹3.48 lakh
Honda Brio,Honda,2013,"87,069 km",Petrol,Manual,"EMI ₹6,967/m*",₹1.48 lakh
Hyundai Eon,Hyundai,2012,"26,974 km",Petrol,Manual,"EMI ₹8,885/m*",₹1.00 lakh
Tata ALTROZ,Tata,2021,"41,870 km",Petrol,Manual,"EMI ₹8,156/m*",₹4.62 lakh
Volkswagen Vento,Volkswagen,2013,"79,378 km",Petrol,Manual,"EMI ₹11,815/m*",₹2.51 lakh
Maruti Wagon R 1.0,Maruti,2014,"1,00,270 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
Ford Figo,Ford,2012,"84,450 km",Diesel,Manual,"EMI ₹8,304/m*",₹1.07 lakh
Honda Amaze,Honda,2014,"1,24,702 km",Petrol,Manual,"EMI ₹5,779/m*",₹1.74 lakh
Tata NEXON,Tata,2019,"42,151 km",Petrol,Manual,"EMI ₹8,332/m*",₹4.72 lakh
Maruti Celerio,Maruti,2014,"1,23,521 km",Petrol,Manual,"EMI ₹7,772/m*",₹2.34 lakh
Tata Zest,Tata,2014,"32,195 km",Petrol,Manual,"EMI ₹7,540/m*",₹2.27 lakh
Toyota Corolla Altis,Toyota,2015,"79,271 km",Petrol,Manual,"EMI ₹9,533/m*",₹3.62 lakh
Tata TIGOR,Tata,2018,"57,869 km",Petrol,Manual,"EMI ₹5,649/m*",₹3.20 lakh
Maruti Swift,Maruti,2012,"99,878 km",Petrol,Manual,"EMI ₹15,815/m*",₹1.78 lakh
Honda Mobilio,Honda,2015,"65,726 km",Petrol,Manual,"EMI ₹7,637/m*",₹2.90 lakh
Maruti Wagon R 1.0,Maruti,2013,"55,495 km",Petrol,Manual,"EMI ₹9,368/m*",₹1.99 lakh
Tata TIGOR,Tata,2022,"17,388 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
Toyota Etios Liva,Toyota,2013,"43,948 km",Petrol,Manual,"EMI ₹9,321/m*",₹1.98 lakh
Tata NEXON,Tata,2018,"36,168 km",Petrol,Manual,"EMI ₹9,568/m*",₹5.42 lakh
Chevrolet Spark,Chevrolet,2011,"67,983 km",Petrol,Manual,"EMI ₹9,568/m*",₹0.60 lakh
Maruti Celerio,Maruti,2015,"68,622 km",Petrol,Auto,"EMI ₹7,716/m*",₹2.93 lakh
Maruti Swift,Maruti,2012,"1,93,104 km",Diesel,Manual,"EMI ₹7,716/m*",₹2.79 lakh
Maruti Alto 800,Maruti,2013,"50,693 km",Petrol,Manual,"EMI ₹7,485/m*",₹1.59 lakh
Hyundai i10,Hyundai,2013,"37,720 km",Petrol,Manual,"EMI ₹7,061/m*",₹1.50 lakh
Maruti Ertiga,Maruti,2017,"52,294 km",Petrol,Manual,"EMI ₹10,792/m*",₹5.52 lakh
Hyundai i20,Hyundai,2013,"41,322 km",Petrol,Manual,"EMI ₹10,450/m*",₹2.22 lakh
Tata NEXON,Tata,2018,"46,773 km",Petrol,Manual,"EMI ₹10,627/m*",₹6.02 lakh
Maruti New Wagon-R,Maruti,2020,"78,429 km",Petrol,Manual,"EMI ₹6,408/m*",₹3.63 lakh
Maruti Eeco,Maruti,2018,"1,36,605 km",Petrol,Manual,"EMI ₹8,119/m*",₹3.65 lakh
Renault Duster,Renault,2012,"1,17,379 km",Diesel,Manual,"EMI ₹8,119/m*",₹2.05 lakh
Maruti Alto K10,Maruti,2015,"60,000 km",Petrol,Manual,"EMI ₹4,477/m*",₹1.70 lakh
Toyota Etios,Toyota,2012,"1,60,272 km",Diesel,Manual,"EMI ₹4,477/m*",₹1.79 lakh
MG ASTOR,MG,2023,"22,793 km",Petrol,Auto,"EMI ₹19,365/m*",₹11.31 lakh
Maruti Ciaz,Maruti,2015,"62,960 km",Diesel,Manual,"EMI ₹13,253/m*",₹3.99 lakh
Hyundai i10,Hyundai,2012,1 km,Petrol,Auto,"EMI ₹13,327/m*",₹1.50 lakh
Hyundai i10,Hyundai,2014,"28,500 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
Honda City,Honda,2013,"1,10,217 km",Petrol,Manual,"EMI ₹9,885/m*",₹2.10 lakh
Hyundai Xcent,Hyundai,2014,"1,96,350 km",Petrol,Manual,"EMI ₹8,138/m*",₹2.45 lakh
Hyundai Verna,Hyundai,2017,"74,532 km",Petrol,Auto,"EMI ₹7,370/m*",₹3.77 lakh
Maruti Celerio,Maruti,2017,"87,505 km",Petrol,Manual,"EMI ₹6,061/m*",₹3.10 lakh
Mahindra XUV500,Mahindra,2014,"1,26,505 km",Diesel,Manual,"EMI ₹17,417/m*",₹3.70 lakh
Tata Zest,Tata,2015,"55,442 km",Petrol,Manual,"EMI ₹5,188/m*",₹1.97 lakh
Honda Amaze,Honda,2014,"35,913 km",Petrol,Manual,"EMI ₹7,075/m*",₹2.13 lakh
Hyundai Eon,Hyundai,2014,"95,266 km",Petrol,Manual,"EMI ₹4,517/m*",₹1.36 lakh
Volkswagen Vento,Volkswagen,2011,"81,056 km",Petrol,Manual,"EMI ₹4,517/m*",₹1.33 lakh
Honda Amaze,Honda,2014,"40,998 km",Petrol,Manual,"EMI ₹8,005/m*",₹2.41 lakh
Maruti Swift,Maruti,2013,"36,046 km",Petrol,Manual,"EMI ₹10,874/m*",₹2.31 lakh
Toyota Glanza,Toyota,2021,"36,755 km",Petrol,Auto,"EMI ₹10,097/m*",₹5.72 lakh
Renault Kwid,Renault,2018,"48,028 km",Petrol,Auto,"EMI ₹4,484/m*",₹2.54 lakh
Mahindra XUV500,Mahindra,2012,"1,20,852 km",Diesel,Manual,"EMI ₹4,484/m*",₹2.72 lakh
Renault Kwid,Renault,2020,"17,000 km",Petrol,Auto,"EMI ₹5,119/m*",₹2.90 lakh
Maruti Zen Estilo,Maruti,2012,"24,008 km",Petrol,Manual,"EMI ₹11,817/m*",₹1.33 lakh
Toyota Etios,Toyota,2011,"35,251 km",Petrol,Manual,"EMI ₹11,817/m*",₹1.61 lakh
Maruti Wagon R 1.0,Maruti,2016,"58,892 km",Petrol,Manual,"EMI ₹5,784/m*",₹2.60 lakh
Volkswagen Vento,Volkswagen,2013,"1,52,925 km",Diesel,Manual,"EMI ₹20,080/m*",₹2.26 lakh
Hyundai i10,Hyundai,2011,"51,257 km",Petrol,Auto,"EMI ₹20,080/m*",₹1.00 lakh
Maruti Wagon R 1.0,Maruti,2018,"1,11,980 km",Petrol,Manual,"EMI ₹7,207/m*",₹3.24 lakh
Ford Figo,Ford,2011,"73,000 km",Petrol,Manual,"EMI ₹7,207/m*",₹1.01 lakh
Hyundai Eon,Hyundai,2014,"59,403 km",Petrol,Manual,"EMI ₹5,018/m*",₹1.51 lakh
Tata Zest,Tata,2014,"68,407 km",Petrol,Manual,"EMI ₹7,839/m*",₹2.36 lakh
Hyundai Grand i10,Hyundai,2015,"72,381 km",Petrol,Manual,"EMI ₹7,847/m*",₹2.98 lakh
Maruti Swift,Maruti,2011,"96,463 km",Petrol,Manual,"EMI ₹7,847/m*",₹1.33 lakh
Maruti New Wagon-R,Maruti,2021,"19,583 km",Petrol,Manual,"EMI ₹7,432/m*",₹4.21 lakh
Maruti Ciaz,Maruti,2020,"65,694 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
Hyundai i20,Hyundai,2012,"72,500 km",Petrol,Manual,"EMI ₹17,059/m*",₹1.92 lakh
Nissan Terrano,Nissan,2014,"1,27,686 km",Diesel,Manual,"EMI ₹10,733/m*",₹2.28 lakh
Maruti Baleno,Maruti,2016,"7,80,001 km",Petrol,Manual,"EMI ₹7,074/m*",₹3.18 lakh
Maruti Celerio,Maruti,2014,"59,035 km",Petrol,Auto,"EMI ₹7,141/m*",₹2.15 lakh
Maruti Swift Dzire,Maruti,2012,"78,474 km",Diesel,Manual,"EMI ₹7,141/m*",₹2.61 lakh
Tata TIGOR,Tata,2020,"56,607 km",Petrol,Manual,"EMI ₹5,970/m*",₹3.38 lakh
Hyundai i10,Hyundai,2012,"56,998 km",Petrol,Manual,"EMI ₹11,550/m*",₹1.30 lakh
Hyundai i10,Hyundai,2011,"75,461 km",Petrol,Auto,"EMI ₹11,550/m*",₹1.27 lakh
Volkswagen Vento,Volkswagen,2010,"91,283 km",Diesel,Manual,"EMI ₹11,550/m*",₹1.77 lakh
Maruti Celerio,Maruti,2014,"35,885 km",Petrol,Manual,"EMI ₹5,945/m*",₹1.79 lakh
Maruti Wagon R 1.0,Maruti,2014,"33,085 km",Petrol,Manual,"EMI ₹6,477/m*",₹1.95 lakh
Maruti Swift,Maruti,2013,"84,473 km",Petrol,Manual,"EMI ₹9,509/m*",₹2.02 lakh
Hyundai Grand i10,Hyundai,2016,"64,421 km",Petrol,Manual,"EMI ₹6,184/m*",₹2.78 lakh
Renault Pulse,Renault,2013,"50,095 km",Petrol,Manual,"EMI ₹10,827/m*",₹2.30 lakh
Honda Amaze,Honda,2015,"1,854 km",Petrol,Auto,"EMI ₹6,057/m*",₹2.30 lakh
Tata Tiago,Tata,2017,"63,699 km",Petrol,Auto,"EMI ₹5,132/m*",₹2.63 lakh
Maruti Swift,Maruti,2013,"64,041 km",Petrol,Manual,"EMI ₹10,592/m*",₹2.25 lakh
Honda Amaze,Honda,2013,"93,198 km",Petrol,Manual,"EMI ₹8,238/m*",₹1.75 lakh
Maruti Celerio,Maruti,2015,"68,453 km",Petrol,Auto,"EMI ₹6,583/m*",₹2.50 lakh
Tata Tiago,Tata,2023,"56,417 km",Petrol,Manual,"EMI ₹9,850/m*",₹5.58 lakh
Maruti Dzire,Maruti,2017,"99,061 km",Diesel,Auto,"EMI ₹10,499/m*",₹4.72 lakh
Hyundai Elite i20,Hyundai,2017,"75,831 km",Diesel,Manual,"EMI ₹10,588/m*",₹4.76 lakh
Renault Kwid,Renault,2019,"67,586 km",Petrol,Manual,"EMI ₹3,884/m*",₹2.20 lakh
Maruti IGNIS,Maruti,2017,"1,47,281 km",Diesel,Manual,"EMI ₹7,630/m*",₹3.43 lakh
Maruti Wagon R 1.0,Maruti,2014,"67,062 km",Petrol,Manual,"EMI ₹8,038/m*",₹2.42 lakh
Mahindra XUV500,Mahindra,2014,"1,05,227 km",Diesel,Manual,"EMI ₹14,310/m*",₹3.04 lakh
Fiat Linea,Fiat,2014,"84,833 km",Diesel,Manual,"EMI ₹9,838/m*",₹2.09 lakh
Renault Duster,Renault,2012,"1,52,747 km",Diesel,Manual,"EMI ₹9,838/m*",₹1.80 lakh
Maruti Alto 800,Maruti,2015,"1,11,900 km",Petrol,Manual,"EMI ₹4,793/m*",₹1.82 lakh
Maruti Alto K10,Maruti,2011,"65,844 km",Petrol,Manual,"EMI ₹4,793/m*",₹1.01 lakh
Toyota Innova Crysta,Toyota,2017,"75,568 km",Diesel,Manual,"EMI ₹26,787/m*",₹12.32 lakh
Skoda Rapid,Skoda,2015,"1,27,533 km",Diesel,Auto,"EMI ₹10,296/m*",₹3.10 lakh
Tata NEXON EV,Tata,2020,"64,555 km",Electric,Auto,"EMI ₹11,421/m*",₹6.47 lakh
Maruti Wagon R 1.0,Maruti,2013,"93,063 km",Petrol,Manual,"EMI ₹6,684/m*",₹1.42 lakh
Hyundai Verna,Hyundai,2015,"2,25,169 km",Diesel,Manual,"EMI ₹10,463/m*",₹3.15 lakh
Hyundai Verna,Hyundai,2011,"51,501 km",Petrol,Auto,"EMI ₹10,463/m*",₹1.62 lakh
Maruti Baleno,Maruti,2023,"28,648 km",Petrol,Manual,"EMI ₹13,363/m*",₹7.57 lakh
Tata NEXON,Tata,2023,"42,935 km",Petrol,Manual,"EMI ₹12,233/m*",₹6.93 lakh
Maruti Dzire,Maruti,2017,"89,076 km",Petrol,Auto,"EMI ₹6,960/m*",₹3.56 lakh
Maruti Celerio,Maruti,2016,"1,18,400 km",Petrol,Manual,"EMI ₹4,916/m*",₹2.21 lakh
Honda City,Honda,2015,"47,679 km",Petrol,Manual,"EMI ₹12,298/m*",₹4.67 lakh
Skoda Fabia,Skoda,2010,"1,04,330 km",Diesel,Manual,"EMI ₹12,298/m*",₹0.89 lakh
Honda City,Honda,2018,"53,938 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
Nissan Sunny,Nissan,2013,"36,727 km",Petrol,Manual,"EMI ₹7,955/m*",₹1.69 lakh
Hyundai Eon,Hyundai,2011,"66,359 km",Petrol,Manual,"EMI ₹7,955/m*",₹1.10 lakh
Maruti Baleno,Maruti,2017,"28,611 km",Petrol,Manual,"EMI ₹7,136/m*",₹3.65 lakh
Maruti Alto 800,Maruti,2012,"41,878 km",Petrol,Manual,"EMI ₹11,550/m*",₹1.30 lakh
Maruti Wagon R 1.0,Maruti,2017,"75,257 km",Petrol,Manual,"EMI ₹4,888/m*",₹2.50 lakh
Tata PUNCH,Tata,2023,"20,426 km",Petrol,Manual,"EMI ₹11,598/m*",₹6.57 lakh
