Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Tata NEXON EV,Tata,2023,"40,012 km",Electric,Auto,"EMI ₹20,547/m*",₹12.00 lakh
Tata PUNCH EV,Tata,2024,"23,577 km",Electric,Auto,"EMI ₹21,403/m*",₹12.50 lakh
Hyundai ALCAZAR,Hyundai,2021,"1,32,856 km",Diesel,Auto,"EMI ₹31,527/m*",₹14.50 lakh
Hyundai Xcent,Hyundai,2015,"62,791 km",Diesel,Manual,"EMI ₹10,463/m*",₹3.15 lakh
Renault Kiger,Renault,2023,"32,374 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
Maruti Swift Dzire,Maruti,2013,"79,041 km",Petrol,Manual,"EMI ₹14,357/m*",₹3.05 lakh
KIA SONET,KIA,2022,"8,386 km",Diesel,Manual,"EMI ₹20,547/m*",₹12.00 lakh
Ford Ecosport,Ford,2018,"1,52,808 km",Diesel,Manual,"EMI ₹16,617/m*",₹7.47 lakh
Tata PUNCH,Tata,2024,"23,499 km",Petrol,Manual,"EMI ₹10,274/m*",₹5.82 lakh
Hyundai Verna,Hyundai,2011,"1,16,243 km",Petrol,Manual,"EMI ₹10,274/m*",₹2.30 lakh
Honda Brio,Honda,2015,"57,196 km",Petrol,Manual,"EMI ₹7,208/m*",₹2.74 lakh
