Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Hyundai Elite i20,Hyundai,2017,"60,370 km",Petrol,Manual,"EMI ₹6,843/m*",₹3.50 lakh
Maruti S PRESSO,Maruti,2021,"7,068 km",Petrol,Auto,"EMI ₹6,726/m*",₹3.81 lakh
Mahindra Xylo,Mahindra,2012,"1,24,232 km",Diesel,Manual,"EMI ₹6,726/m*",₹1.57 lakh
Hyundai NEW SANTRO,Hyundai,2018,"1,39,812 km",Petrol,Manual,"EMI ₹6,006/m*",₹2.70 lakh
Tata Indigo ECS,Tata,2014,"1,32,610 km",Diesel,Manual,"EMI ₹3,295/m*",₹0.70 lakh
Maruti Wagon R 1.0,Maruti,2010,"77,633 km",Petrol,Manual,"EMI ₹3,295/m*",₹1.31 lakh
Maruti Swift Dzire,Maruti,2013,"58,234 km",Petrol,Manual,"EMI ₹11,109/m*",₹2.36 lakh
Maruti Eeco,Maruti,2018,"94,233 km",Petrol,Manual,"EMI ₹5,772/m*",₹3.27 lakh
Volkswagen Vento,Volkswagen,2012,"1,31,291 km",Petrol,Manual,"EMI ₹12,883/m*",₹1.45 lakh
Maruti Swift Dzire,Maruti,2014,"1,62,141 km",Diesel,Manual,"EMI ₹12,694/m*",₹2.70 lakh
Maruti Swift,Maruti,2018,"1,06,495 km",Diesel,Manual,"EMI ₹10,566/m*",₹4.75 lakh
Maruti Wagon R 1.0,Maruti,2014,"68,343 km",Petrol,Manual,"EMI ₹6,311/m*",₹1.90 lakh
Hyundai i20,Hyundai,2013,"38,426 km",Petrol,Manual,"EMI ₹11,392/m*",₹2.42 lakh
Hyundai VENUE,Hyundai,2023,"66,550 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
Ford Figo Aspire,Ford,2017,"1,12,186 km",Diesel,Manual,"EMI ₹4,427/m*",₹1.99 lakh
Maruti Vitara Brezza,Maruti,2017,"85,077 km",Diesel,Manual,"EMI ₹9,432/m*",₹4.24 lakh
Maruti Alto 800,Maruti,2016,"18,535 km",Petrol,Manual,"EMI ₹5,005/m*",₹2.25 lakh
Maruti Swift,Maruti,2020,"93,679 km",Petrol,Manual,"EMI ₹8,014/m*",₹4.54 lakh
Hyundai i10,Hyundai,2015,"56,055 km",Petrol,Manual,"EMI ₹5,767/m*",₹2.19 lakh
Honda Amaze,Honda,2018,"29,797 km",Petrol,Manual,"EMI ₹7,167/m*",₹4.06 lakh
Maruti Celerio,Maruti,2014,"61,857 km",Petrol,Auto,"EMI ₹6,078/m*",₹1.83 lakh
Hyundai i20,Hyundai,2013,"79,423 km",Petrol,Manual,"EMI ₹10,874/m*",₹2.31 lakh
Mahindra TUV300,Mahindra,2016,"80,881 km",Diesel,Manual,"EMI ₹10,534/m*",₹4.00 lakh
Ford Ecosport,Ford,2014,"1,80,117 km",Diesel,Manual,"EMI ₹9,038/m*",₹1.92 lakh
Nissan Terrano,Nissan,2013,"1,61,493 km",Diesel,Manual,"EMI ₹18,214/m*",₹2.05 lakh
Honda Amaze,Honda,2017,"1,08,922 km",Petrol,Manual,"EMI ₹6,362/m*",₹2.86 lakh
Hyundai Grand i10,Hyundai,2016,"84,034 km",Petrol,Manual,"EMI ₹6,696/m*",₹3.01 lakh
Maruti Alto 800,Maruti,2018,"86,141 km",Petrol,Manual,"EMI ₹3,866/m*",₹2.19 lakh
Maruti Eeco,Maruti,2018,"1,53,600 km",Petrol,Manual,"EMI ₹5,706/m*",₹2.56 lakh
Maruti Swift,Maruti,2012,"1,18,684 km",Diesel,Manual,"EMI ₹5,706/m*",₹2.40 lakh
Honda Amaze,Honda,2019,"88,998 km",Petrol,Manual,"EMI ₹6,885/m*",₹3.90 lakh
Ford Ecosport,Ford,2013,"1,29,140 km",Diesel,Manual,"EMI ₹21,146/m*",₹2.38 lakh
Ford Figo,Ford,2011,"51,280 km",Petrol,Manual,"EMI ₹21,146/m*",₹0.82 lakh
Maruti Dzire,Maruti,2022,"23,777 km",Petrol,Manual,"EMI ₹9,232/m*",₹5.23 lakh
Maruti New Wagon-R,Maruti,2021,"44,865 km",Petrol,Manual,"EMI ₹7,326/m*",₹4.15 lakh
Maruti Baleno,Maruti,2019,"1,35,404 km",Petrol,Manual,"EMI ₹8,030/m*",₹3.61 lakh
Hyundai i10,Hyundai,2011,"79,456 km",Petrol,Manual,"EMI ₹8,030/m*",₹1.09 lakh
Maruti Ciaz,Maruti,2016,"85,350 km",Diesel,Manual,"EMI ₹9,744/m*",₹3.70 lakh
Hyundai i10,Hyundai,2015,"64,410 km",Petrol,Manual,"EMI ₹4,793/m*",₹1.82 lakh
Hyundai Santro Xing,Hyundai,2012,"1,75,067 km",Petrol,Manual,"EMI ₹11,373/m*",₹1.28 lakh
Maruti Eeco,Maruti,2020,"1,51,613 km",Petrol,Manual,"EMI ₹7,897/m*",₹3.55 lakh
Hyundai Verna,Hyundai,2016,"69,806 km",Diesel,Manual,"EMI ₹10,718/m*",₹4.07 lakh
Volkswagen Polo,Volkswagen,2013,"1,44,983 km",Diesel,Manual,"EMI ₹12,883/m*",₹1.45 lakh
Hyundai Grand i10,Hyundai,2016,"63,820 km",Petrol,Manual,"EMI ₹7,007/m*",₹3.15 lakh
Mahindra KUV 100 NXT,Mahindra,2018,"1,45,636 km",Petrol,Manual,"EMI ₹3,915/m*",₹1.76 lakh
Hyundai i10,Hyundai,2013,"73,431 km",Petrol,Manual,"EMI ₹7,249/m*",₹1.54 lakh
Renault Lodgy,Renault,2015,"1,00,001 km",Diesel,Manual,"EMI ₹9,001/m*",₹2.71 lakh
Maruti Baleno,Maruti,2016,"1,06,587 km",Diesel,Manual,"EMI ₹9,875/m*",₹3.75 lakh
Maruti Vitara Brezza,Maruti,2016,"1,58,628 km",Diesel,Manual,"EMI ₹12,140/m*",₹4.61 lakh
Hyundai i20,Hyundai,2011,"1,10,509 km",Petrol,Manual,"EMI ₹12,140/m*",₹1.17 lakh
Volkswagen Ameo,Volkswagen,2017,"1,06,499 km",Diesel,Auto,"EMI ₹7,296/m*",₹3.28 lakh
Hyundai Xcent,Hyundai,2015,"1,10,496 km",Petrol,Manual,"EMI ₹7,321/m*",₹2.78 lakh
Hyundai Grand i10,Hyundai,2013,"1,21,135 km",Diesel,Manual,"EMI ₹17,237/m*",₹1.94 lakh
Toyota Etios Liva,Toyota,2013,"2,04,068 km",Diesel,Manual,"EMI ₹17,947/m*",₹2.02 lakh
Renault Duster,Renault,2015,"1,76,165 km",Diesel,Manual,"EMI ₹9,058/m*",₹2.73 lakh
Tata NEXON,Tata,2024,"39,320 km",Diesel,Auto,"EMI ₹16,677/m*",₹9.74 lakh
Hyundai i20,Hyundai,2013,"2,30,464 km",Diesel,Manual,"EMI ₹16,970/m*",₹1.91 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"87,532 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
Mahindra MARAZZO,Mahindra,2022,"46,678 km",Diesel,Manual,"EMI ₹14,879/m*",₹8.69 lakh
Maruti Swift,Maruti,2015,"46,465 km",Petrol,Manual,"EMI ₹10,007/m*",₹3.80 lakh
Honda Jazz,Honda,2016,"46,530 km",Petrol,Manual,"EMI ₹6,429/m*",₹2.89 lakh
Nissan Terrano,Nissan,2014,"1,20,577 km",Diesel,Manual,"EMI ₹8,756/m*",₹1.86 lakh
Maruti Alto,Maruti,2011,"1,51,445 km",Petrol,Manual,"EMI ₹8,756/m*",₹0.61 lakh
Ford Classic,Ford,2011,"1,41,674 km",Diesel,Manual,"EMI ₹8,756/m*",₹1.02 lakh
Tata NEXON,Tata,2018,"1,37,931 km",Diesel,Manual,"EMI ₹10,700/m*",₹4.81 lakh
Mahindra KUV 100 NXT,Mahindra,2018,"44,482 km",Petrol,Manual,"EMI ₹4,290/m*",₹2.43 lakh
Honda Amaze,Honda,2014,"1,44,338 km",Petrol,Manual,"EMI ₹5,646/m*",₹1.70 lakh
Ford Figo,Ford,2011,"1,09,885 km",Diesel,Manual,"EMI ₹5,646/m*",₹0.67 lakh
Hyundai Grand i10,Hyundai,2017,"1,58,981 km",Diesel,Manual,"EMI ₹5,561/m*",₹2.50 lakh
Honda Amaze,Honda,2019,"1,10,121 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Maruti Eeco,Maruti,2012,"54,678 km",Petrol,Manual,"EMI ₹15,726/m*",₹1.77 lakh
KIA SELTOS,KIA,2020,"87,627 km",Petrol,Manual,"EMI ₹13,504/m*",₹7.65 lakh
Honda Amaze,Honda,2018,"1,23,040 km",Petrol,Manual,"EMI ₹7,697/m*",₹3.46 lakh
Hyundai i10,Hyundai,2013,"39,056 km",Petrol,Manual,"EMI ₹7,673/m*",₹1.63 lakh
Hyundai i10,Hyundai,2013,"60,045 km",Petrol,Manual,"EMI ₹7,955/m*",₹1.69 lakh
Toyota Etios,Toyota,2012,"1,99,125 km",Diesel,Manual,"EMI ₹7,955/m*",₹1.75 lakh
Nissan Evalia,Nissan,2012,"1,42,858 km",Diesel,Manual,"EMI ₹7,955/m*",₹1.84 lakh
Honda Jazz,Honda,2017,"71,774 km",Petrol,Manual,"EMI ₹6,021/m*",₹3.08 lakh
Ford Ecosport,Ford,2013,"1,53,773 km",Diesel,Manual,"EMI ₹23,012/m*",₹2.59 lakh
Honda City,Honda,2014,"1,03,900 km",Diesel,Manual,"EMI ₹14,969/m*",₹3.18 lakh
Maruti Baleno,Maruti,2017,"76,000 km",Petrol,Manual,"EMI ₹7,136/m*",₹3.65 lakh
Maruti Alto K10,Maruti,2022,"15,693 km",Petrol,Manual,"EMI ₹6,196/m*",₹3.51 lakh
Maruti Celerio,Maruti,2017,"2,53,510 km",Petrol,Auto,"EMI ₹5,784/m*",₹2.60 lakh
Jeep Compass,Jeep,2017,"1,27,222 km",Diesel,Manual,"EMI ₹14,236/m*",₹6.40 lakh
Maruti Ciaz,Maruti,2019,"53,699 km",Petrol,Manual,"EMI ₹7,555/m*",₹4.28 lakh
Hyundai Accent,Hyundai,2011,"1,91,328 km",Petrol,Manual,"EMI ₹7,555/m*",₹0.72 lakh
Maruti Ertiga,Maruti,2015,"1,67,922 km",Diesel,Manual,"EMI ₹11,525/m*",₹3.47 lakh
Maruti Celerio,Maruti,2014,"1,46,790 km",Petrol,Manual,"EMI ₹5,813/m*",₹1.75 lakh
Volkswagen Polo,Volkswagen,2012,"1,33,008 km",Diesel,Manual,"EMI ₹5,813/m*",₹1.33 lakh
Maruti Baleno,Maruti,2018,"1,08,000 km",Petrol,Manual,"EMI ₹8,853/m*",₹3.98 lakh
Hyundai i10,Hyundai,2010,"1,46,659 km",Petrol,Manual,"EMI ₹8,853/m*",₹0.99 lakh
Mahindra Xylo,Mahindra,2012,"1,35,242 km",Diesel,Manual,"EMI ₹8,853/m*",₹1.30 lakh
Renault Kwid,Renault,2017,"64,189 km",Petrol,Manual,"EMI ₹2,737/m*",₹1.40 lakh
Ford Fiesta,Ford,2012,"2,51,312 km",Diesel,Manual,"EMI ₹2,737/m*",₹1.61 lakh
Hyundai i20,Hyundai,2010,"1,88,252 km",Diesel,Manual,"EMI ₹2,737/m*",₹1.25 lakh
Hyundai Grand i10,Hyundai,2017,"71,542 km",Petrol,Manual,"EMI ₹6,139/m*",₹3.14 lakh
Maruti Swift,Maruti,2013,"1,08,410 km",Petrol,Manual,"EMI ₹8,238/m*",₹1.75 lakh
Volkswagen Polo,Volkswagen,2016,"2,39,133 km",Diesel,Manual,"EMI ₹8,453/m*",₹3.21 lakh
Maruti Wagon R 1.0,Maruti,2017,"59,244 km",Petrol,Manual,"EMI ₹4,790/m*",₹2.45 lakh
Maruti Alto,Maruti,2011,"86,760 km",Petrol,Manual,"EMI ₹4,790/m*",₹0.68 lakh
Maruti Eeco,Maruti,2020,"62,859 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.78 lakh
Honda Brio,Honda,2015,"89,211 km",Petrol,Manual,"EMI ₹5,161/m*",₹1.96 lakh
Mahindra TUV300,Mahindra,2017,"1,54,734 km",Diesel,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Tata TIGOR,Tata,2024,"52,407 km",Petrol,Manual,"EMI ₹11,563/m*",₹6.55 lakh
Hyundai Verna,Hyundai,2015,"1,02,228 km",Diesel,Manual,"EMI ₹12,954/m*",₹3.90 lakh
Renault Kwid,Renault,2017,"1,03,775 km",Petrol,Manual,"EMI ₹2,736/m*",₹1.23 lakh
Hyundai VENUE,Hyundai,2022,"72,064 km",Petrol,Manual,"EMI ₹11,192/m*",₹6.34 lakh
Volkswagen Ameo,Volkswagen,2016,"1,48,208 km",Diesel,Manual,"EMI ₹7,953/m*",₹3.02 lakh
Tata ALTROZ,Tata,2021,"33,937 km",Petrol,Manual,"EMI ₹8,667/m*",₹4.91 lakh
Honda Jazz,Honda,2016,"1,94,144 km",Diesel,Manual,"EMI ₹7,242/m*",₹2.75 lakh
Hyundai Eon,Hyundai,2014,"1,00,424 km",Petrol,Manual,"EMI ₹4,384/m*",₹1.32 lakh
Hyundai i10,Hyundai,2011,"1,12,603 km",Petrol,Manual,"EMI ₹4,384/m*",₹1.18 lakh
Mahindra Xylo,Mahindra,2011,"95,728 km",Diesel,Manual,"EMI ₹4,384/m*",₹1.61 lakh
Maruti Dzire,Maruti,2017,"86,991 km",Petrol,Manual,"EMI ₹7,761/m*",₹3.97 lakh
Honda Amaze,Honda,2017,"1,38,046 km",Petrol,Manual,"EMI ₹7,163/m*",₹3.22 lakh
Tata Venture,Tata,2012,"59,971 km",Diesel,Manual,"EMI ₹7,163/m*",₹1.37 lakh
KIA CARENS,KIA,2022,"90,000 km",Petrol,Manual,"EMI ₹14,742/m*",₹8.61 lakh
Maruti Wagon R 1.0,Maruti,2018,"72,111 km",Petrol,Manual,"EMI ₹5,013/m*",₹2.84 lakh
Hyundai NEW SANTRO,Hyundai,2020,"46,149 km",Petrol,Manual,"EMI ₹5,472/m*",₹3.10 lakh
Honda City,Honda,2011,"1,63,250 km",Petrol,Manual,"EMI ₹5,472/m*",₹1.30 lakh
Renault TRIBER,Renault,2019,"57,831 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
Datsun Redi Go,Datsun,2018,"46,003 km",Petrol,Manual,"EMI ₹2,383/m*",₹1.35 lakh
Tata Aria,Tata,2012,"60,444 km",Diesel,Manual,"EMI ₹2,383/m*",₹2.16 lakh
Mahindra XUV500,Mahindra,2014,"1,70,312 km",Diesel,Manual,"EMI ₹14,499/m*",₹3.08 lakh
Honda Amaze,Honda,2015,"58,235 km",Petrol,Manual,"EMI ₹8,032/m*",₹3.05 lakh
Renault Pulse,Renault,2013,"1,12,009 km",Diesel,Manual,"EMI ₹11,373/m*",₹1.28 lakh
Maruti Wagon R 1.0,Maruti,2014,"29,561 km",Petrol,Manual,"EMI ₹7,108/m*",₹2.14 lakh
Volkswagen Jetta,Volkswagen,2012,"83,347 km",Petrol,Manual,"EMI ₹23,989/m*",₹2.70 lakh
Maruti Wagon R 1.0,Maruti,2011,"1,66,757 km",Petrol,Manual,"EMI ₹23,989/m*",₹0.94 lakh
Maruti Wagon R 1.0,Maruti,2011,"88,819 km",Petrol,Manual,"EMI ₹23,989/m*",₹0.99 lakh
MG HECTOR,MG,2019,"1,11,672 km",Diesel,Manual,"EMI ₹16,906/m*",₹7.60 lakh
Maruti Swift Dzire,Maruti,2016,"1,11,106 km",Diesel,Manual,"EMI ₹10,165/m*",₹3.86 lakh
Hyundai i20,Hyundai,2012,"53,064 km",Diesel,Manual,"EMI ₹10,165/m*",₹2.22 lakh
Hyundai Xcent,Hyundai,2014,"64,861 km",Petrol,Manual,"EMI ₹9,101/m*",₹2.74 lakh
Chevrolet Sail,Chevrolet,2014,"1,26,794 km",Petrol,Manual,"EMI ₹4,622/m*",₹1.39 lakh
Hyundai Grand i10,Hyundai,2018,"99,300 km",Petrol,Manual,"EMI ₹6,832/m*",₹3.87 lakh
Volkswagen Polo,Volkswagen,2016,"81,603 km",Petrol,Manual,"EMI ₹5,761/m*",₹2.59 lakh
Ford Figo Aspire,Ford,2015,"90,975 km",Petrol,Manual,"EMI ₹5,477/m*",₹2.08 lakh
Hyundai Elite i20,Hyundai,2020,"31,564 km",Petrol,Manual,"EMI ₹9,585/m*",₹5.43 lakh
Hyundai Grand i10,Hyundai,2015,"40,530 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
Hyundai Grand i10,Hyundai,2016,"1,21,522 km",Petrol,Manual,"EMI ₹7,068/m*",₹3.18 lakh
Maruti Ertiga,Maruti,2013,"89,427 km",Diesel,Manual,"EMI ₹22,212/m*",₹2.50 lakh
Renault Scala,Renault,2013,"1,38,132 km",Diesel,Manual,"EMI ₹19,547/m*",₹2.20 lakh
Ford Ecosport,Ford,2014,"1,24,015 km",Diesel,Manual,"EMI ₹13,416/m*",₹2.85 lakh
Honda Amaze,Honda,2018,"65,750 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.78 lakh
Tata TIGOR,Tata,2022,"68,953 km",Petrol,Manual,"EMI ₹7,379/m*",₹4.18 lakh
Hyundai Grand i10,Hyundai,2017,"75,786 km",Petrol,Manual,"EMI ₹6,139/m*",₹3.14 lakh
Maruti Swift,Maruti,2015,"1,27,506 km",Diesel,Manual,"EMI ₹12,788/m*",₹3.85 lakh
MG ASTOR,MG,2022,"29,347 km",Petrol,Manual,"EMI ₹12,480/m*",₹7.07 lakh
Chevrolet Beat,Chevrolet,2015,"98,263 km",Diesel,Manual,"EMI ₹3,886/m*",₹1.17 lakh
Maruti Wagon R 1.0,Maruti,2016,"59,690 km",Petrol,Manual,"EMI ₹5,873/m*",₹2.64 lakh
Tata PUNCH,Tata,2024,"19,192 km",Petrol,Manual,"EMI ₹13,151/m*",₹7.45 lakh
Maruti Swift,Maruti,2010,"79,451 km",Petrol,Manual,"EMI ₹13,151/m*",₹0.99 lakh
Mahindra XUV500,Mahindra,2018,"2,53,637 km",Diesel,Auto,"EMI ₹14,592/m*",₹6.56 lakh
Ford Figo,Ford,2014,"21,718 km",Petrol,Manual,"EMI ₹6,278/m*",₹1.89 lakh
Maruti Alto,Maruti,2011,"65,477 km",Petrol,Manual,"EMI ₹6,278/m*",₹0.56 lakh
Maruti Alto 800,Maruti,2018,"40,588 km",Petrol,Manual,"EMI ₹3,760/m*",₹2.13 lakh
Hyundai Grand i10,Hyundai,2016,"79,049 km",Petrol,Manual,"EMI ₹7,630/m*",₹3.43 lakh
Hyundai Grand i10,Hyundai,2017,"1,78,105 km",Petrol,Manual,"EMI ₹7,229/m*",₹3.25 lakh
Skoda Laura,Skoda,2010,"79,335 km",Diesel,Manual,"EMI ₹7,229/m*",₹2.20 lakh
Maruti Swift,Maruti,2018,"36,319 km",Petrol,Auto,"EMI ₹8,120/m*",₹4.60 lakh
Hyundai i10,Hyundai,2015,"82,713 km",Petrol,Manual,"EMI ₹6,202/m*",₹2.35 lakh
Hyundai Grand i10,Hyundai,2017,"1,06,268 km",Petrol,Manual,"EMI ₹7,630/m*",₹3.43 lakh
KIA SELTOS,KIA,2021,"89,511 km",Diesel,Manual,"EMI ₹14,965/m*",₹8.74 lakh
Tata Tiago,Tata,2019,"43,477 km",Petrol,Auto,"EMI ₹6,373/m*",₹3.61 lakh
Tata Hexa,Tata,2018,"1,43,116 km",Diesel,Manual,"EMI ₹10,077/m*",₹4.53 lakh
Ford Figo,Ford,2013,"41,496 km",Petrol,Manual,"EMI ₹5,084/m*",₹1.08 lakh
Hyundai Elite i20,Hyundai,2017,"1,45,732 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
Chevrolet Cruze,Chevrolet,2013,"49,711 km",Diesel,Manual,"EMI ₹22,212/m*",₹2.50 lakh
Tata TIGOR,Tata,2017,"1,13,126 km",Petrol,Manual,"EMI ₹6,162/m*",₹2.77 lakh
Hyundai Xcent,Hyundai,2017,"1,04,763 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.00 lakh
Toyota Etios,Toyota,2011,"1,31,368 km",Petrol,Manual,"EMI ₹6,673/m*",₹0.99 lakh
Toyota Corolla Altis,Toyota,2010,"1,52,897 km",Petrol,Auto,"EMI ₹6,673/m*",₹1.55 lakh
Maruti Wagon R 1.0,Maruti,2018,"1,13,498 km",Petrol,Auto,"EMI ₹6,540/m*",₹2.94 lakh
Honda Amaze,Honda,2016,"1,09,274 km",Petrol,Manual,"EMI ₹7,763/m*",₹3.49 lakh
Hyundai i10,Hyundai,2011,"54,484 km",Petrol,Manual,"EMI ₹7,763/m*",₹1.24 lakh
Hyundai i20,Hyundai,2012,"98,663 km",Diesel,Manual,"EMI ₹7,763/m*",₹1.65 lakh
Hyundai Eon,Hyundai,2017,"47,297 km",Petrol,Manual,"EMI ₹4,106/m*",₹2.10 lakh
Nissan MAGNITE,Nissan,2022,"13,186 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
Tata PUNCH,Tata,2023,"8,127 km",Petrol,Auto,"EMI ₹11,298/m*",₹6.40 lakh
Maruti Vitara Brezza,Maruti,2016,"1,21,853 km",Diesel,Manual,"EMI ₹13,167/m*",₹5.00 lakh
Maruti Ertiga,Maruti,2013,"72,965 km",Petrol,Manual,"EMI ₹17,182/m*",₹3.65 lakh
Maruti Eeco,Maruti,2015,"54,313 km",Petrol,Manual,"EMI ₹4,477/m*",₹1.70 lakh
Chevrolet Beat,Chevrolet,2012,"33,340 km",Petrol,Manual,"EMI ₹7,996/m*",₹0.90 lakh
Maruti Eeco,Maruti,2020,"20,005 km",Petrol,Manual,"EMI ₹6,832/m*",₹3.87 lakh
Maruti Swift Dzire,Maruti,2013,"1,19,362 km",Petrol,Manual,"EMI ₹12,145/m*",₹2.58 lakh
Mercedes Benz C Class,Mercedes,2012,"95,714 km",Diesel,Auto,"EMI ₹12,145/m*",₹3.20 lakh
Maruti New Wagon-R,Maruti,2022,"37,701 km",Petrol,Manual,"EMI ₹7,238/m*",₹4.10 lakh
Maruti Wagon R 1.0,Maruti,2011,"1,50,591 km",Petrol,Manual,"EMI ₹7,238/m*",₹0.76 lakh
Maruti S Cross,Maruti,2015,"79,782 km",Diesel,Manual,"EMI ₹10,064/m*",₹3.03 lakh
Volkswagen Ameo,Volkswagen,2019,"77,865 km",Petrol,Manual,"EMI ₹6,885/m*",₹3.90 lakh
Volkswagen Polo,Volkswagen,2011,"1,44,927 km",Petrol,Manual,"EMI ₹6,885/m*",₹1.21 lakh
Hyundai Grand i10,Hyundai,2017,"1,86,138 km",Petrol,Manual,"EMI ₹7,608/m*",₹3.42 lakh
Volkswagen Vento,Volkswagen,2015,"1,63,627 km",Diesel,Auto,"EMI ₹9,499/m*",₹2.86 lakh
Renault Duster,Renault,2013,"2,06,788 km",Diesel,Manual,"EMI ₹14,571/m*",₹1.64 lakh
Maruti Swift Dzire,Maruti,2010,"1,41,639 km",Diesel,Manual,"EMI ₹14,571/m*",₹1.28 lakh
Maruti Ertiga,Maruti,2016,"1,10,516 km",Petrol,Manual,"EMI ₹10,944/m*",₹4.92 lakh
Maruti Eeco,Maruti,2012,"45,196 km",Petrol,Manual,"EMI ₹17,414/m*",₹1.96 lakh
Tata Aria,Tata,2012,"1,12,945 km",Diesel,Manual,"EMI ₹17,414/m*",₹2.12 lakh
Hyundai i10,Hyundai,2011,"56,321 km",Petrol,Manual,"EMI ₹17,414/m*",₹1.32 lakh
Renault Scala,Renault,2013,"1,47,119 km",Diesel,Manual,"EMI ₹13,772/m*",₹1.55 lakh
Hyundai Xcent,Hyundai,2015,"1,29,691 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
Honda City,Honda,2015,"1,56,000 km",Petrol,Manual,"EMI ₹8,558/m*",₹3.25 lakh
Maruti Baleno,Maruti,2017,"44,049 km",Petrol,Auto,"EMI ₹7,273/m*",₹3.72 lakh
Hyundai Elite i20,Hyundai,2019,"1,34,090 km",Petrol,Manual,"EMI ₹9,921/m*",₹4.46 lakh
Hyundai Eon,Hyundai,2017,"27,200 km",Petrol,Manual,"EMI ₹3,930/m*",₹2.01 lakh
Honda City,Honda,2014,"1,80,801 km",Diesel,Manual,"EMI ₹13,416/m*",₹2.85 lakh
Hyundai i10,Hyundai,2011,"1,20,689 km",Petrol,Manual,"EMI ₹13,416/m*",₹0.99 lakh
Maruti Dzire,Maruti,2018,"1,29,008 km",Petrol,Manual,"EMI ₹8,520/m*",₹3.83 lakh
Tata Manza,Tata,2012,"61,511 km",Diesel,Manual,"EMI ₹8,520/m*",₹1.50 lakh
Honda Amaze,Honda,2017,"39,910 km",Petrol,Manual,"EMI ₹5,982/m*",₹3.06 lakh
Ford Ecosport,Ford,2015,"1,71,281 km",Diesel,Manual,"EMI ₹9,034/m*",₹2.72 lakh
Toyota YARIS,Toyota,2018,"1,27,571 km",Petrol,Auto,"EMI ₹9,343/m*",₹4.20 lakh
Renault Duster,Renault,2015,"2,73,538 km",Diesel,Manual,"EMI ₹7,506/m*",₹2.26 lakh
Maruti Swift,Maruti,2020,"1,20,230 km",Petrol,Manual,"EMI ₹9,443/m*",₹4.25 lakh
Maruti Wagon R 1.0,Maruti,2011,"1,06,735 km",Petrol,Manual,"EMI ₹9,443/m*",₹1.34 lakh
Tata NEXON,Tata,2018,"1,21,630 km",Diesel,Manual,"EMI ₹8,698/m*",₹3.91 lakh
Maruti S Cross,Maruti,2017,"1,69,213 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
Toyota Etios,Toyota,2011,"1,10,482 km",Petrol,Manual,"EMI ₹10,010/m*",₹1.38 lakh
Maruti Grand Vitara,Maruti,2024,"42,615 km",Petrol,Manual,"EMI ₹17,807/m*",₹10.40 lakh
Ford Ecosport,Ford,2013,"1,11,806 km",Diesel,Manual,"EMI ₹21,324/m*",₹2.40 lakh
Honda Civic,Honda,2011,"59,889 km",Petrol,Manual,"EMI ₹21,324/m*",₹2.46 lakh
Maruti Alto,Maruti,2010,"35,488 km",Petrol,Manual,"EMI ₹21,324/m*",₹0.84 lakh
Volkswagen Vento,Volkswagen,2015,"89,094 km",Petrol,Manual,"EMI ₹7,294/m*",₹2.77 lakh
Maruti Baleno,Maruti,2017,"1,27,000 km",Petrol,Manual,"EMI ₹7,897/m*",₹3.55 lakh
Hyundai Creta,Hyundai,2015,"1,44,304 km",Diesel,Auto,"EMI ₹16,607/m*",₹5.00 lakh
Maruti Alto,Maruti,2019,"1,35,044 km",Petrol,Manual,"EMI ₹4,449/m*",₹2.00 lakh
Hyundai i10,Hyundai,2013,"66,997 km",Petrol,Auto,"EMI ₹9,273/m*",₹1.97 lakh
Renault TRIBER,Renault,2020,"1,17,602 km",Petrol,Manual,"EMI ₹8,453/m*",₹3.80 lakh
Renault Kiger,Renault,2021,"21,462 km",Petrol,Auto,"EMI ₹7,591/m*",₹4.30 lakh
Maruti Alto,Maruti,2020,"26,357 km",Petrol,Manual,"EMI ₹4,343/m*",₹2.46 lakh
Hyundai Grand i10,Hyundai,2016,"80,631 km",Diesel,Manual,"EMI ₹7,637/m*",₹2.90 lakh
Renault Duster,Renault,2015,"2,15,585 km",Diesel,Manual,"EMI ₹7,473/m*",₹2.25 lakh
Volkswagen Jetta,Volkswagen,2014,"1,00,538 km",Diesel,Manual,"EMI ₹16,570/m*",₹3.52 lakh
Hyundai Verna,Hyundai,2017,"70,971 km",Diesel,Manual,"EMI ₹9,654/m*",₹4.34 lakh
Tata NEXON,Tata,2024,"36,185 km",Petrol,Manual,"EMI ₹12,992/m*",₹7.36 lakh
Hyundai Grand i10,Hyundai,2018,"50,577 km",Petrol,Manual,"EMI ₹5,472/m*",₹3.10 lakh
Renault Scala,Renault,2014,"89,382 km",Diesel,Manual,"EMI ₹8,709/m*",₹1.85 lakh
