Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Ford Figo,Ford,2012,"1,21,237 km",Diesel,Manual,"EMI ₹16,082/m*",₹1.20 lakh
Hyundai Creta,Hyundai,2018,"85,757 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
Tata PUNCH,Tata,2022,"20,627 km",Petrol,Auto,"EMI ₹12,569/m*",₹7.12 lakh
Maruti Swift Dzire,Maruti,2015,"1,48,682 km",Diesel,Manual,"EMI ₹14,714/m*",₹4.43 lakh
Maruti Vitara Brezza,Maruti,2017,"1,36,375 km",Diesel,Manual,"EMI ₹11,767/m*",₹5.29 lakh
Renault TRIBER,Renault,2020,"65,453 km",Petrol,Manual,"EMI ₹8,985/m*",₹5.09 lakh
Volkswagen T-ROC,Volkswagen,2020,"90,783 km",Petrol,Auto,"EMI ₹19,759/m*",₹11.54 lakh
Maruti Baleno,Maruti,2017,"1,01,627 km",Diesel,Manual,"EMI ₹9,610/m*",₹4.32 lakh
Maruti Alto 800,Maruti,2015,"38,386 km",Petrol,Manual,"EMI ₹5,767/m*",₹2.19 lakh
Volkswagen Polo,Volkswagen,2019,"83,565 km",Petrol,Manual,"EMI ₹7,538/m*",₹4.27 lakh
Honda Brio,Honda,2013,"91,145 km",Petrol,Manual,"EMI ₹8,944/m*",₹1.90 lakh
Maruti Alto 800,Maruti,2016,"79,701 km",Petrol,Manual,"EMI ₹4,160/m*",₹1.87 lakh
Maruti Alto 800,Maruti,2017,"25,386 km",Petrol,Manual,"EMI ₹4,184/m*",₹2.14 lakh
Hyundai i10,Hyundai,2011,"94,334 km",Petrol,Manual,"EMI ₹4,184/m*",₹2.00 lakh
Maruti Ritz,Maruti,2014,"1,47,744 km",Petrol,Manual,"EMI ₹7,540/m*",₹2.27 lakh
Volkswagen Vento,Volkswagen,2011,"1,43,352 km",Petrol,Manual,"EMI ₹7,540/m*",₹1.58 lakh
Audi A6,Audi,2019,"64,398 km",Petrol,Auto,"EMI ₹43,012/m*",₹25.12 lakh
Toyota Etios,Toyota,2011,"76,973 km",Petrol,Manual,"EMI ₹43,012/m*",₹2.27 lakh
Maruti Swift Dzire,Maruti,2013,"13,142 km",Petrol,Manual,"EMI ₹12,663/m*",₹2.69 lakh
Maruti Swift Dzire,Maruti,2016,"2,31,074 km",Diesel,Manual,"EMI ₹6,320/m*",₹2.40 lakh
Maruti Alto K10,Maruti,2017,"81,152 km",Petrol,Manual,"EMI ₹4,536/m*",₹2.32 lakh
Ford Figo,Ford,2011,"1,53,739 km",Diesel,Manual,"EMI ₹4,536/m*",₹1.00 lakh
Maruti Dzire,Maruti,2017,"52,630 km",Petrol,Manual,"EMI ₹10,264/m*",₹5.25 lakh
Maruti Alto 800,Maruti,2015,"32,957 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
Maruti Swift,Maruti,2025,643 km,Petrol,Manual,"EMI ₹12,339/m*",₹6.99 lakh
Toyota Glanza,Toyota,2019,"46,845 km",Petrol,Manual,"EMI ₹8,438/m*",₹4.78 lakh
Ford Figo,Ford,2012,"1,36,485 km",Diesel,Manual,"EMI ₹8,438/m*",₹2.10 lakh
KIA CARENS,KIA,2022,"51,611 km",Diesel,Manual,"EMI ₹17,003/m*",₹9.93 lakh
Maruti Swift Dzire,Maruti,2015,"1,28,857 km",Petrol,Manual,"EMI ₹12,035/m*",₹4.57 lakh
Maruti Baleno,Maruti,2022,"34,500 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
Hyundai Elite i20,Hyundai,2020,"36,333 km",Petrol,Manual,"EMI ₹10,415/m*",₹5.90 lakh
Maruti IGNIS,Maruti,2018,"51,898 km",Petrol,Manual,"EMI ₹6,832/m*",₹3.87 lakh
Maruti Celerio,Maruti,2015,"1,17,132 km",Diesel,Manual,"EMI ₹5,514/m*",₹1.66 lakh
Hyundai Creta,Hyundai,2018,"1,07,709 km",Diesel,Auto,"EMI ₹22,830/m*",₹10.50 lakh
Volkswagen Vento,Volkswagen,2016,"85,767 km",Diesel,Auto,"EMI ₹10,191/m*",₹3.87 lakh
Datsun Go,Datsun,2015,"52,983 km",Petrol,Manual,"EMI ₹5,003/m*",₹1.90 lakh
Hyundai i10,Hyundai,2011,"40,678 km",Petrol,Manual,"EMI ₹5,003/m*",₹1.40 lakh
Jaguar XJ L,Jaguar,2013,"59,501 km",Diesel,Auto,"EMI ₹236,951/m*",₹26.81 lakh
Tata Tiago,Tata,2018,"1,11,771 km",Petrol,Manual,"EMI ₹8,097/m*",₹3.64 lakh
Ford Ecosport,Ford,2019,"1,43,298 km",Diesel,Manual,"EMI ₹14,214/m*",₹6.39 lakh
Tata NEXON,Tata,2023,"46,802 km",Petrol,Auto,"EMI ₹14,034/m*",₹7.95 lakh
Tata Harrier,Tata,2021,"30,436 km",Diesel,Manual,"EMI ₹22,961/m*",₹13.41 lakh
Mahindra XUV500,Mahindra,2014,"1,41,215 km",Diesel,Manual,"EMI ₹18,641/m*",₹3.96 lakh
Maruti Wagon R 1.0,Maruti,2013,"75,059 km",Petrol,Manual,"EMI ₹10,027/m*",₹2.13 lakh
Maruti Alto,Maruti,2020,"32,278 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
Hyundai i20,Hyundai,2012,"1,24,164 km",Diesel,Manual,"EMI ₹5,119/m*",₹2.48 lakh
Tata Nano,Tata,2011,"60,766 km",Petrol,Manual,"EMI ₹5,119/m*",₹0.53 lakh
Volkswagen Polo,Volkswagen,2021,"28,623 km",Petrol,Auto,"EMI ₹15,068/m*",₹8.80 lakh
Tata Tiago,Tata,2020,"37,384 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
Hyundai Grand i10,Hyundai,2014,"82,300 km",Petrol,Manual,"EMI ₹10,662/m*",₹3.21 lakh
Honda ELEVATE,Honda,2024,"20,786 km",Petrol,Auto,"EMI ₹26,968/m*",₹15.75 lakh
Hyundai i10,Hyundai,2014,"1,05,362 km",Petrol,Manual,"EMI ₹7,971/m*",₹2.40 lakh
Honda Brio,Honda,2015,"93,583 km",Petrol,Manual,"EMI ₹5,609/m*",₹2.13 lakh
Renault Pulse,Renault,2016,"93,711 km",Petrol,Manual,"EMI ₹3,626/m*",₹1.63 lakh
Hyundai NEW I20,Hyundai,2024,"24,588 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
Tata Harrier,Tata,2022,"66,043 km",Diesel,Auto,"EMI ₹27,927/m*",₹16.31 lakh
Maruti Ritz,Maruti,2013,"2,67,040 km",Diesel,Manual,"EMI ₹18,925/m*",₹2.13 lakh
Nissan Terrano,Nissan,2014,"1,69,689 km",Diesel,Manual,"EMI ₹13,369/m*",₹2.84 lakh
Hyundai Verna,Hyundai,2011,"1,30,140 km",Diesel,Manual,"EMI ₹13,369/m*",₹2.06 lakh
Honda Brio,Honda,2013,"92,143 km",Petrol,Manual,"EMI ₹11,156/m*",₹2.37 lakh
Mercedes Benz GLA Class,Mercedes,2015,"57,366 km",Petrol,Auto,"EMI ₹22,563/m*",₹8.73 lakh
Maruti SX4,Maruti,2012,"1,30,274 km",Diesel,Manual,"EMI ₹22,563/m*",₹2.17 lakh
Maruti Celerio,Maruti,2019,"85,283 km",Petrol,Manual,"EMI ₹4,166/m*",₹2.36 lakh
Ford Ecosport,Ford,2018,"65,746 km",Diesel,Manual,"EMI ₹12,317/m*",₹6.30 lakh
Hyundai i20 Active,Hyundai,2015,"1,54,692 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
Tata Hexa,Tata,2018,"1,82,899 km",Diesel,Manual,"EMI ₹14,993/m*",₹6.74 lakh
Hyundai Creta,Hyundai,2018,"1,02,823 km",Diesel,Manual,"EMI ₹15,682/m*",₹7.05 lakh
Maruti Alto 800,Maruti,2019,"25,853 km",Petrol,Manual,"EMI ₹4,678/m*",₹2.65 lakh
Volkswagen Polo,Volkswagen,2014,"1,22,132 km",Petrol,Manual,"EMI ₹10,861/m*",₹3.27 lakh
Hyundai Grand i10,Hyundai,2014,"44,610 km",Petrol,Manual,"EMI ₹12,090/m*",₹3.64 lakh
Maruti Alto 800,Maruti,2018,"67,328 km",Petrol,Manual,"EMI ₹4,307/m*",₹2.44 lakh
Maruti Swift,Maruti,2018,"42,042 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Hyundai Grand i10,Hyundai,2018,"52,001 km",Petrol,Manual,"EMI ₹7,608/m*",₹4.31 lakh
Tata Bolt,Tata,2017,"1,15,864 km",Diesel,Manual,"EMI ₹4,160/m*",₹1.87 lakh
Maruti Vitara Brezza,Maruti,2021,"28,543 km",Petrol,Manual,"EMI ₹16,232/m*",₹9.48 lakh
Hyundai i10,Hyundai,2011,"63,304 km",Petrol,Manual,"EMI ₹16,232/m*",₹1.56 lakh
Ford Ecosport,Ford,2018,"79,168 km",Diesel,Manual,"EMI ₹11,945/m*",₹6.11 lakh
Hyundai i20,Hyundai,2012,"1,12,500 km",Petrol,Manual,"EMI ₹16,748/m*",₹1.89 lakh
Landrover Range Rover,Landrover,2015,"69,101 km",Diesel,Auto,"EMI ₹122,541/m*",₹37.43 lakh
Mahindra Scorpio,Mahindra,2016,"1,52,660 km",Diesel,Manual,"EMI ₹14,299/m*",₹5.43 lakh
Maruti Swift,Maruti,2019,"37,292 km",Petrol,Auto,"EMI ₹8,420/m*",₹4.77 lakh
Datsun Redi Go,Datsun,2018,"72,871 km",Petrol,Auto,"EMI ₹3,531/m*",₹2.00 lakh
Volkswagen Polo,Volkswagen,2013,"1,23,287 km",Diesel,Manual,"EMI ₹19,991/m*",₹2.25 lakh
Maruti Swift Dzire,Maruti,2016,"1,12,136 km",Diesel,Manual,"EMI ₹7,637/m*",₹2.90 lakh
Maruti Swift Dzire,Maruti,2011,"87,436 km",Petrol,Manual,"EMI ₹7,637/m*",₹2.68 lakh
MG ASTOR,MG,2024,"23,394 km",Petrol,Manual,"EMI ₹15,616/m*",₹9.12 lakh
Tata Safari Storme,Tata,2013,"1,37,813 km",Diesel,Manual,"EMI ₹25,766/m*",₹2.90 lakh
Tata NEXON,Tata,2018,"69,300 km",Diesel,Auto,"EMI ₹13,666/m*",₹6.99 lakh
Honda City,Honda,2014,"93,317 km",Petrol,Manual,"EMI ₹10,197/m*",₹3.07 lakh
Maruti Alto 800,Maruti,2018,"68,236 km",Petrol,Manual,"EMI ₹4,060/m*",₹2.30 lakh
Renault Kwid,Renault,2018,"75,000 km",Petrol,Auto,"EMI ₹4,879/m*",₹2.76 lakh
Tata Indica EV2,Tata,2016,"1,47,591 km",Diesel,Manual,"EMI ₹1,712/m*",₹0.65 lakh
Maruti Swift Dzire,Maruti,2015,"57,066 km",Petrol,Manual,"EMI ₹9,428/m*",₹3.58 lakh
Tata TIAGO NRG,Tata,2018,"31,830 km",Petrol,Manual,"EMI ₹6,108/m*",₹3.46 lakh
Maruti Swift Dzire,Maruti,2011,"2,86,311 km",Diesel,Manual,"EMI ₹6,108/m*",₹1.96 lakh
Renault Kwid,Renault,2017,"34,152 km",Petrol,Auto,"EMI ₹4,868/m*",₹2.49 lakh
Nissan Sunny,Nissan,2012,"78,657 km",Petrol,Manual,"EMI ₹16,792/m*",₹1.89 lakh
Maruti Wagon R 1.0,Maruti,2011,"41,806 km",Petrol,Manual,"EMI ₹16,792/m*",₹1.35 lakh
Maruti Vitara Brezza,Maruti,2021,"63,271 km",Petrol,Manual,"EMI ₹12,322/m*",₹6.98 lakh
Volkswagen Polo,Volkswagen,2019,"74,499 km",Petrol,Auto,"EMI ₹12,586/m*",₹7.13 lakh
Renault Pulse,Renault,2016,"39,361 km",Petrol,Manual,"EMI ₹3,782/m*",₹1.70 lakh
MG COMET,MG,2024,"43,935 km",Electric,Auto,"EMI ₹12,834/m*",₹7.27 lakh
Maruti Ritz,Maruti,2010,"1,23,456 km",Diesel,Manual,"EMI ₹12,834/m*",₹1.21 lakh
Hyundai Elite i20,Hyundai,2016,"1,08,568 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Maruti Alto K10,Maruti,2014,"24,000 km",Petrol,Manual,"EMI ₹7,141/m*",₹2.15 lakh
Fiat Grand Punto,Fiat,2013,"74,703 km",Diesel,Manual,"EMI ₹11,995/m*",₹1.35 lakh
Maruti Swift,Maruti,2012,"1,47,633 km",Diesel,Manual,"EMI ₹11,995/m*",₹2.56 lakh
Hyundai Eon,Hyundai,2016,"51,361 km",Petrol,Manual,"EMI ₹4,671/m*",₹2.10 lakh
Skoda Rapid,Skoda,2012,"1,32,355 km",Diesel,Manual,"EMI ₹4,671/m*",₹2.20 lakh
Hyundai Elite i20,Hyundai,2018,"44,172 km",Petrol,Manual,"EMI ₹7,855/m*",₹4.45 lakh
Hyundai i10,Hyundai,2012,"34,956 km",Petrol,Manual,"EMI ₹10,573/m*",₹1.19 lakh
Tata Harrier,Tata,2022,"37,512 km",Diesel,Manual,"EMI ₹26,540/m*",₹15.50 lakh
Volkswagen Vento,Volkswagen,2012,"1,54,714 km",Diesel,Manual,"EMI ₹26,540/m*",₹1.90 lakh
Hyundai Creta,Hyundai,2018,"39,762 km",Petrol,Manual,"EMI ₹16,283/m*",₹9.51 lakh
Honda Amaze,Honda,2018,"85,843 km",Diesel,Auto,"EMI ₹9,365/m*",₹4.79 lakh
Maruti Ritz,Maruti,2016,"95,330 km",Diesel,Manual,"EMI ₹4,477/m*",₹1.70 lakh
Maruti Swift,Maruti,2013,"1,57,347 km",Diesel,Manual,"EMI ₹26,921/m*",₹3.03 lakh
Toyota Innova,Toyota,2011,"19,418 km",Diesel,Manual,"EMI ₹26,921/m*",₹4.35 lakh
Maruti Alto,Maruti,2021,"26,089 km",Petrol,Manual,"EMI ₹4,943/m*",₹2.80 lakh
Maruti Swift,Maruti,2013,"1,28,620 km",Diesel,Manual,"EMI ₹17,770/m*",₹2.00 lakh
Maruti Alto K10,Maruti,2016,"95,603 km",Petrol,Manual,"EMI ₹4,338/m*",₹1.95 lakh
Hyundai Elite i20,Hyundai,2019,"50,196 km",Petrol,Manual,"EMI ₹9,886/m*",₹5.60 lakh
Maruti Swift,Maruti,2011,"2,19,754 km",Diesel,Manual,"EMI ₹9,886/m*",₹1.97 lakh
Skoda SLAVIA,Skoda,2023,"34,365 km",Petrol,Manual,"EMI ₹16,301/m*",₹9.52 lakh
Renault TRIBER,Renault,2021,"68,368 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
Hyundai AURA,Hyundai,2021,"82,244 km",Diesel,Manual,"EMI ₹9,091/m*",₹5.15 lakh
Hyundai Verna,Hyundai,2011,"1,78,883 km",Diesel,Manual,"EMI ₹9,091/m*",₹2.00 lakh
Renault Kwid,Renault,2018,"3,00,000 km",Petrol,Manual,"EMI ₹7,274/m*",₹3.27 lakh
Hyundai Eon,Hyundai,2014,"92,190 km",Petrol,Manual,"EMI ₹6,178/m*",₹1.86 lakh
Renault Kwid,Renault,2019,"54,477 km",Petrol,Manual,"EMI ₹4,219/m*",₹2.39 lakh
Skoda Rapid,Skoda,2018,"1,20,819 km",Diesel,Auto,"EMI ₹12,568/m*",₹5.65 lakh
Ford Figo,Ford,2011,"77,034 km",Petrol,Manual,"EMI ₹12,568/m*",₹1.33 lakh
Maruti Celerio,Maruti,2017,"46,240 km",Petrol,Auto,"EMI ₹8,934/m*",₹4.57 lakh
Honda Amaze,Honda,2015,"88,676 km",Petrol,Manual,"EMI ₹9,033/m*",₹3.43 lakh
Hyundai i20,Hyundai,2011,"1,25,489 km",Diesel,Manual,"EMI ₹9,033/m*",₹1.42 lakh
Maruti Swift,Maruti,2013,"1,20,003 km",Diesel,Manual,"EMI ₹24,345/m*",₹2.74 lakh
Hyundai i10,Hyundai,2013,"56,149 km",Petrol,Manual,"EMI ₹8,944/m*",₹1.90 lakh
Maruti Swift,Maruti,2013,"70,862 km",Petrol,Manual,"EMI ₹14,122/m*",₹3.00 lakh
Hyundai NEW I20 N LINE,Hyundai,2021,"42,810 km",Petrol,Manual,"EMI ₹13,169/m*",₹7.46 lakh
Fiat Grand Punto,Fiat,2011,"1,27,887 km",Diesel,Manual,"EMI ₹13,169/m*",₹1.00 lakh
Maruti Swift,Maruti,2021,"1,30,051 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Hyundai Eon,Hyundai,2012,"71,159 km",Petrol,Manual,"EMI ₹11,106/m*",₹1.25 lakh
Ford FREESTYLE,Ford,2018,"55,239 km",Petrol,Manual,"EMI ₹6,161/m*",₹3.49 lakh
Hyundai i20,Hyundai,2014,"2,04,046 km",Diesel,Manual,"EMI ₹14,499/m*",₹3.08 lakh
Ford Figo,Ford,2011,"1,78,003 km",Diesel,Manual,"EMI ₹14,499/m*",₹1.09 lakh
Maruti Baleno,Maruti,2021,"37,805 km",Petrol,Manual,"EMI ₹9,780/m*",₹5.54 lakh
Honda City,Honda,2018,"93,958 km",Petrol,Manual,"EMI ₹9,621/m*",₹5.45 lakh
Tata Tiago,Tata,2018,"61,178 km",Petrol,Manual,"EMI ₹6,885/m*",₹3.90 lakh
Nissan MAGNITE,Nissan,2021,"86,884 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
Tata Tiago,Tata,2017,"92,836 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.16 lakh
Skoda Rapid,Skoda,2013,"2,01,655 km",Diesel,Manual,"EMI ₹25,322/m*",₹2.85 lakh
Maruti Eeco,Maruti,2011,"1,32,453 km",Petrol,Manual,"EMI ₹25,322/m*",₹1.65 lakh
Chevrolet Sail,Chevrolet,2014,"1,26,394 km",Diesel,Manual,"EMI ₹10,027/m*",₹2.13 lakh
Mahindra Scorpio,Mahindra,2021,"64,218 km",Diesel,Manual,"EMI ₹17,311/m*",₹10.11 lakh
Maruti Alto 800,Maruti,2017,"51,679 km",Petrol,Manual,"EMI ₹4,894/m*",₹2.20 lakh
Maruti Vitara Brezza,Maruti,2017,"1,13,309 km",Diesel,Manual,"EMI ₹13,769/m*",₹6.19 lakh
Maruti Swift Dzire,Maruti,2013,"1,30,513 km",Diesel,Manual,"EMI ₹33,052/m*",₹3.72 lakh
Hyundai Verna,Hyundai,2010,"63,783 km",Petrol,Manual,"EMI ₹33,052/m*",₹1.18 lakh
Honda Amaze,Honda,2013,"83,850 km",Diesel,Manual,"EMI ₹22,123/m*",₹2.49 lakh
Toyota Etios Liva,Toyota,2015,"1,92,836 km",Diesel,Manual,"EMI ₹9,300/m*",₹2.80 lakh
Maruti Alto K10,Maruti,2011,"1,20,000 km",Petrol,Manual,"EMI ₹9,300/m*",₹1.17 lakh
Volkswagen Vento,Volkswagen,2012,"1,32,490 km",Diesel,Manual,"EMI ₹9,300/m*",₹2.68 lakh
Hyundai Grand i10,Hyundai,2019,"81,927 km",Petrol,Manual,"EMI ₹6,461/m*",₹3.66 lakh
Chevrolet Sail UVA,Chevrolet,2013,"54,750 km",Petrol,Manual,"EMI ₹7,202/m*",₹1.53 lakh
Mahindra Kuv100,Mahindra,2016,"82,618 km",Petrol,Manual,"EMI ₹6,095/m*",₹2.74 lakh
Maruti Wagon R 1.0,Maruti,2015,"31,693 km",Petrol,Manual,"EMI ₹6,610/m*",₹2.51 lakh
Datsun Go Plus,Datsun,2019,"19,668 km",Petrol,Manual,"EMI ₹4,837/m*",₹2.74 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"36,947 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
Hyundai Grand i10,Hyundai,2013,"66,163 km",Petrol,Manual,"EMI ₹13,698/m*",₹2.91 lakh
Tata Indica Vista,Tata,2013,"1,02,322 km",Diesel,Manual,"EMI ₹12,350/m*",₹1.39 lakh
Maruti Swift,Maruti,2012,"1,14,634 km",Diesel,Manual,"EMI ₹12,350/m*",₹2.39 lakh
Hyundai Creta,Hyundai,2018,"26,805 km",Petrol,Auto,"EMI ₹17,979/m*",₹10.50 lakh
Maruti SX4,Maruti,2010,"62,142 km",Petrol,Manual,"EMI ₹17,979/m*",₹0.43 lakh
Mahindra MARAZZO,Mahindra,2019,"97,172 km",Diesel,Manual,"EMI ₹11,474/m*",₹6.50 lakh
Mahindra Verito,Mahindra,2012,"1,39,055 km",Diesel,Manual,"EMI ₹11,474/m*",₹1.99 lakh
Hyundai NEW I20,Hyundai,2021,"1,58,987 km",Petrol,Manual,"EMI ₹11,411/m*",₹5.13 lakh
Maruti SX4,Maruti,2011,"1,14,081 km",Petrol,Auto,"EMI ₹11,411/m*",₹1.99 lakh
Porsche Cayenne,Porsche,2016,"89,355 km",Diesel,Auto,"EMI ₹97,463/m*",₹37.71 lakh
Maruti Baleno,Maruti,2016,"1,60,688 km",Petrol,Manual,"EMI ₹8,942/m*",₹4.02 lakh
Maruti Swift Dzire,Maruti,2014,"1,63,029 km",Diesel,Manual,"EMI ₹17,558/m*",₹3.73 lakh
Honda Amaze,Honda,2014,"2,05,548 km",Diesel,Manual,"EMI ₹11,910/m*",₹2.53 lakh
Tata ALTROZ,Tata,2020,"51,974 km",Petrol,Manual,"EMI ₹7,838/m*",₹4.44 lakh
Renault Kwid,Renault,2020,"33,028 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
Tata NEXON,Tata,2019,"91,099 km",Petrol,Auto,"EMI ₹12,834/m*",₹7.27 lakh
Maruti Swift Dzire,Maruti,2014,"1,49,673 km",Diesel,Manual,"EMI ₹18,688/m*",₹3.97 lakh
Hyundai i10,Hyundai,2013,"54,972 km",Petrol,Manual,"EMI ₹10,168/m*",₹2.16 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,02,715 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
Mahindra Quanto,Mahindra,2013,"84,364 km",Diesel,Manual,"EMI ₹19,280/m*",₹2.17 lakh
Nissan Sunny,Nissan,2016,"1,50,901 km",Diesel,Manual,"EMI ₹6,241/m*",₹2.37 lakh
Hyundai Eon,Hyundai,2011,"21,573 km",Petrol,Manual,"EMI ₹6,241/m*",₹1.57 lakh
Ford Figo,Ford,2010,"97,756 km",Petrol,Manual,"EMI ₹6,241/m*",₹1.00 lakh
Hyundai Elite i20,Hyundai,2015,"1,26,053 km",Petrol,Manual,"EMI ₹10,060/m*",₹3.82 lakh
Maruti Swift,Maruti,2014,"1,26,570 km",Petrol,Manual,"EMI ₹12,389/m*",₹3.73 lakh
Maruti Wagon R 1.0,Maruti,2012,"84,182 km",Petrol,Manual,"EMI ₹15,104/m*",₹1.70 lakh
Maruti Swift,Maruti,2018,"94,894 km",Petrol,Auto,"EMI ₹7,961/m*",₹4.51 lakh
Maruti Swift,Maruti,2018,"1,69,704 km",Diesel,Manual,"EMI ₹12,056/m*",₹5.42 lakh
Maruti Swift,Maruti,2024,"9,990 km",Petrol,Manual,"EMI ₹11,051/m*",₹6.26 lakh
Hyundai NEW I20 N LINE,Hyundai,2021,"66,026 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Skoda SLAVIA,Skoda,2023,"20,384 km",Petrol,Auto,"EMI ₹23,732/m*",₹13.86 lakh
Chevrolet Cruze,Chevrolet,2011,"1,56,399 km",Diesel,Manual,"EMI ₹23,732/m*",₹2.50 lakh
Hyundai Santro Xing,Hyundai,2011,"1,10,467 km",Petrol,Manual,"EMI ₹23,732/m*",₹1.37 lakh
Mahindra XUV500,Mahindra,2016,"1,43,599 km",Diesel,Manual,"EMI ₹12,588/m*",₹4.78 lakh
Maruti New Wagon-R,Maruti,2019,"24,997 km",Petrol,Manual,"EMI ₹7,396/m*",₹4.19 lakh
Tata TIGOR,Tata,2021,"79,315 km",Petrol,Manual,"EMI ₹7,714/m*",₹4.37 lakh
Hyundai Elite i20,Hyundai,2016,"47,947 km",Petrol,Manual,"EMI ₹9,009/m*",₹4.05 lakh
Hyundai NEW I20,Hyundai,2020,"84,255 km",Petrol,Auto,"EMI ₹10,239/m*",₹5.80 lakh
Hyundai Grand i10,Hyundai,2014,"1,12,640 km",Diesel,Manual,"EMI ₹13,651/m*",₹2.90 lakh
Maruti JIMNY,Maruti,2023,"18,228 km",Petrol,Auto,"EMI ₹18,081/m*",₹10.56 lakh
Hyundai i20,Hyundai,2013,"2,64,444 km",Diesel,Manual,"EMI ₹19,280/m*",₹2.17 lakh
Hyundai Verna,Hyundai,2010,"1,40,801 km",Diesel,Manual,"EMI ₹19,280/m*",₹1.81 lakh
Maruti Alto,Maruti,2012,"84,717 km",Petrol,Manual,"EMI ₹11,017/m*",₹1.24 lakh
Maruti Swift,Maruti,2020,"76,549 km",Petrol,Auto,"EMI ₹10,256/m*",₹5.81 lakh
Maruti Ertiga,Maruti,2020,"1,27,929 km",Petrol,Manual,"EMI ₹20,699/m*",₹9.52 lakh
Mahindra TUV300,Mahindra,2016,"1,77,091 km",Diesel,Manual,"EMI ₹10,086/m*",₹3.83 lakh
Honda City,Honda,2014,"41,059 km",Petrol,Manual,"EMI ₹12,455/m*",₹3.75 lakh
Hyundai i20,Hyundai,2011,"1,52,095 km",Diesel,Manual,"EMI ₹12,455/m*",₹1.84 lakh
Hyundai i20,Hyundai,2012,"75,521 km",Petrol,Manual,"EMI ₹18,747/m*",₹2.11 lakh
Hyundai Eon,Hyundai,2017,"1,75,566 km",Petrol,Manual,"EMI ₹4,449/m*",₹2.00 lakh
Hyundai i20,Hyundai,2013,"63,306 km",Petrol,Manual,"EMI ₹9,128/m*",₹1.94 lakh
Maruti Ertiga,Maruti,2015,"95,238 km",Diesel,Manual,"EMI ₹20,659/m*",₹6.22 lakh
Maruti Swift Dzire,Maruti,2014,"1,01,419 km",Diesel,Manual,"EMI ₹17,417/m*",₹3.70 lakh
Volkswagen TAIGUN,Volkswagen,2023,"23,804 km",Petrol,Manual,"EMI ₹22,259/m*",₹13.00 lakh
Maruti Alto,Maruti,2010,"63,173 km",Petrol,Manual,"EMI ₹22,259/m*",₹0.85 lakh
Maruti Alto K10,Maruti,2012,"55,868 km",Petrol,Manual,"EMI ₹11,373/m*",₹1.28 lakh
Tata Indica V2,Tata,2013,"1,55,334 km",Diesel,Manual,"EMI ₹10,129/m*",₹1.14 lakh
Hyundai AURA,Hyundai,2020,"54,348 km",Petrol,Manual,"EMI ₹9,391/m*",₹5.32 lakh
Hyundai i10,Hyundai,2011,"99,460 km",Petrol,Auto,"EMI ₹9,391/m*",₹1.50 lakh
Hyundai Eon,Hyundai,2012,"53,105 km",Petrol,Manual,"EMI ₹14,305/m*",₹1.61 lakh
Tata Harrier,Tata,2019,"1,39,672 km",Diesel,Manual,"EMI ₹19,546/m*",₹8.99 lakh
BMW 6 Series,BMW,2019,"1,10,777 km",Diesel,Auto,"EMI ₹64,140/m*",₹29.50 lakh
Maruti Swift,Maruti,2014,"1,01,418 km",Petrol,Manual,"EMI ₹11,293/m*",₹3.40 lakh
Hyundai NEW SANTRO,Hyundai,2019,"34,775 km",Petrol,Manual,"EMI ₹5,667/m*",₹3.21 lakh
Hyundai i10,Hyundai,2012,"96,670 km",Petrol,Auto,"EMI ₹16,526/m*",₹1.86 lakh
Tata NEXON,Tata,2018,"27,508 km",Petrol,Manual,"EMI ₹10,821/m*",₹6.13 lakh
Renault Kwid,Renault,2019,"1,39,196 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
Maruti Ertiga,Maruti,2016,"80,985 km",Diesel,Manual,"EMI ₹14,563/m*",₹5.53 lakh
Tata ALTROZ,Tata,2021,"68,005 km",Petrol,Manual,"EMI ₹9,850/m*",₹5.58 lakh
Tata NEXON,Tata,2022,"52,348 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Maruti Swift Dzire,Maruti,2013,"75,670 km",Diesel,Manual,"EMI ₹32,074/m*",₹3.61 lakh
