Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Honda Amaze,Honda,2015,18994,Petrol,Auto,7479,284000,11,Mumbai
Hyundai Verna,Hyundai,2017,69644,Petrol,Auto,12023,615000,9,Mumbai
Tata NEXON,Tata,2018,52598,Petrol,Manual,7732,438000,8,Mumbai
Mahindra XUV500,Mahindra,2012,143233,Diesel,Manual,7732,259000,14,Mumbai
Ford Figo,Ford,2011,113762,Diesel,Manual,7732,112999,15,Mumbai
Maruti Alto,Maruti,2010,56343,Petrol,Manual,7732,68000,16,Mumbai
Renault Kwid,Renault,2019,22579,Petrol,Auto,4907,278000,7,Mumbai
Tata NEXON,Tata,2020,15500,Petrol,Manual,12533,710000,6,Mumbai
Tata NEXON,Tata,2021,24001,Petrol,Manual,12922,732000,5,Mumbai
Volkswagen Vento,Volkswagen,2016,53339,Petrol,Auto,8408,378000,10,Mumbai
Tata Indica EV2,Tata,2012,144014,Diesel,Manual,8408,107000,14,Mumbai
Maruti Ciaz,Maruti,2018,97283,Petrol,Manual,6796,385000,8,Mumbai
Mahindra Quanto,Mahindra,2013,80594,Diesel,Manual,10573,119000,13,Mumbai
Renault Kwid,Renault,2017,34069,Petrol,Auto,3793,194000,9,Mumbai
Honda City,Honda,2015,113625,Petrol,Auto,10613,403000,11,Mumbai
Tata TIGOR,Tata,2022,48332,Petrol,Manual,9850,558000,4,Mumbai
Hyundai i10,Hyundai,2010,65682,Petrol,Auto,9850,88000,16,Mumbai
Hyundai VENUE,Hyundai,2019,101905,Diesel,Manual,13525,608000,7,Mumbai
Ford Ecosport,Ford,2015,76001,Petrol,Auto,6346,241000,11,Mumbai
Volkswagen Vento,Volkswagen,2014,38725,Petrol,Auto,7938,239000,12,Mumbai
Maruti Ritz,Maruti,2011,72186,Petrol,Manual,7938,114999,15,Mumbai
Renault Kwid,Renault,2017,39700,Petrol,Auto,4047,206999,9,Mumbai
Maruti Dzire,Maruti,2020,21076,Petrol,Manual,8209,465000,6,Mumbai
Mahindra XUV500,Mahindra,2012,88171,Diesel,Manual,8209,318000,14,Mumbai
Tata TIGOR,Tata,2022,27042,Petrol,Manual,9709,550000,4,Mumbai
Maruti Wagon R 1.0,Maruti,2014,59738,Petrol,Manual,6610,199000,12,Mumbai
Skoda Rapid,Skoda,2019,19598,Petrol,Auto,10009,567000,7,Mumbai
Renault Kwid,Renault,2019,21769,Petrol,Manual,4254,241000,7,Mumbai
Toyota Fortuner,Toyota,2011,130000,Diesel,Manual,4254,524000,15,Mumbai
Hyundai i10,Hyundai,2011,72593,Petrol,Manual,4254,74000,15,Mumbai
Tata Tiago,Tata,2022,42565,Petrol,Manual,9797,555000,4,Mumbai
Tata NEXON,Tata,2019,23240,Petrol,Auto,10521,596000,7,Mumbai
Maruti Baleno,Maruti,2016,60159,Petrol,Manual,7674,345000,10,Mumbai
Maruti Swift Dzire,Maruti,2012,151475,Diesel,Manual,7674,276000,14,Mumbai
Honda Amaze,Honda,2014,226090,Petrol,Manual,6643,200000,12,Mumbai
Hyundai Xcent,Hyundai,2015,37900,Petrol,Manual,7874,299000,11,Mumbai
Maruti Eeco,Maruti,2020,57032,Petrol,Manual,8844,501000,6,Mumbai
Maruti SX4,Maruti,2011,82767,Petrol,Manual,8844,114999,15,Mumbai
Skoda Superb,Skoda,2012,83677,Petrol,Manual,17770,200000,14,Mumbai
Hyundai AURA,Hyundai,2020,194817,Petrol,Manual,10789,484999,6,Mumbai
Hyundai NEW SANTRO,Hyundai,2019,43331,Petrol,Auto,5914,335000,7,Mumbai
Hyundai i10,Hyundai,2013,65104,Petrol,Manual,7014,149000,13,Mumbai
Volkswagen TAIGUN,Volkswagen,2021,65830,Petrol,Auto,13769,780000,5,Mumbai
Maruti Celerio,Maruti,2017,184266,Petrol,Manual,6762,304000,9,Mumbai
Maruti Vitara Brezza,Maruti,2016,118323,Diesel,Manual,13852,526000,10,Mumbai
Hyundai Santro Xing,Hyundai,2012,37393,Petrol,Manual,8796,99000,14,Mumbai
Ford Ecosport,Ford,2016,43286,Petrol,Manual,6918,311000,10,Mumbai
Maruti S PRESSO,Maruti,2020,27272,Petrol,Manual,4819,273000,6,Mumbai
Mahindra TUV300,Mahindra,2016,86185,Diesel,Manual,10850,412000,10,Mumbai
Chevrolet Sail UVA,Chevrolet,2013,9831,Petrol,Manual,3967,84000,13,Mumbai
Volkswagen Polo,Volkswagen,2011,93508,Petrol,Manual,3967,138000,15,Mumbai
Maruti BREZZA,Maruti,2023,60098,Petrol,Manual,13681,775000,3,Mumbai
Maruti Wagon R 1.0,Maruti,2011,57800,Petrol,Manual,13681,124000,15,Mumbai
Volkswagen Vento,Volkswagen,2011,60667,Petrol,Manual,13681,137000,15,Mumbai
Hyundai Verna,Hyundai,2012,111007,Diesel,Manual,13681,256999,14,Mumbai
Tata Bolt,Tata,2015,59400,Petrol,Manual,5504,209000,11,Mumbai
Hyundai Grand i10,Hyundai,2015,64350,Petrol,Manual,7558,287000,11,Mumbai
Maruti Ritz,Maruti,2011,7853,Petrol,Manual,7558,130000,15,Mumbai
Mahindra XUV500,Mahindra,2014,197416,Diesel,Manual,14122,300000,12,Mumbai
Maruti Eeco,Maruti,2012,129551,Petrol,Manual,13594,153000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2016,111210,Petrol,Manual,5561,250000,10,Mumbai
Maruti Celerio,Maruti,2014,18243,Petrol,Auto,8038,242000,12,Mumbai
Honda BR-V,Honda,2017,70901,Petrol,Auto,9795,501000,9,Mumbai
Hyundai i20,Hyundai,2012,102168,Petrol,Manual,13860,156000,14,Mumbai
Honda WR-V,Honda,2017,135379,Petrol,Manual,8119,365000,9,Mumbai
Maruti Swift,Maruti,2010,47993,Petrol,Manual,8119,94000,16,Mumbai
Maruti Wagon R 1.0,Maruti,2016,116175,Petrol,Manual,4716,212000,10,Mumbai
Honda WR-V,Honda,2018,41547,Petrol,Manual,8279,469000,8,Mumbai
Honda City,Honda,2019,38977,Petrol,Manual,10768,610000,7,Mumbai
Honda Amaze,Honda,2022,11754,Petrol,Manual,11774,667000,4,Mumbai
Mahindra SCORPIO-N,Mahindra,2023,28700,Diesel,Auto,27910,1630000,3,Mumbai
Honda Amaze,Honda,2016,71995,Petrol,Manual,6117,275000,10,Mumbai
Hyundai Creta,Hyundai,2015,106693,Diesel,Manual,15943,480000,11,Mumbai
Hyundai i20,Hyundai,2011,50800,Petrol,Manual,15943,130000,15,Mumbai
Hyundai i10,Hyundai,2013,155868,Petrol,Manual,8191,174000,13,Mumbai
Honda Civic,Honda,2010,117429,Petrol,Auto,8191,110000,16,Mumbai
Maruti Ertiga,Maruti,2017,51552,Petrol,Manual,9892,505999,9,Mumbai
Maruti Wagon R 1.0,Maruti,2016,73961,Petrol,Auto,6095,274000,10,Mumbai
Maruti Celerio,Maruti,2015,21334,Petrol,Manual,7215,274000,11,Mumbai
Maruti Swift,Maruti,2013,26323,Petrol,Manual,12239,260000,13,Mumbai
Chevrolet Enjoy,Chevrolet,2013,9357,Petrol,Manual,8850,188000,13,Mumbai
Maruti Swift,Maruti,2011,174095,Diesel,Manual,8850,145000,15,Mumbai
Honda City,Honda,2011,94977,Petrol,Manual,8850,156000,15,Mumbai
Honda City,Honda,2012,130000,Petrol,Manual,15371,173000,14,Mumbai
Maruti Ciaz,Maruti,2017,53636,Petrol,Manual,8152,417000,9,Mumbai
Tata Tiago,Tata,2020,45687,Petrol,Manual,6037,342000,6,Mumbai
Toyota Corolla Altis,Toyota,2017,17227,Petrol,Manual,9580,490000,9,Mumbai
Honda Jazz,Honda,2019,48838,Petrol,Auto,8367,474000,7,Mumbai
Renault Lodgy,Renault,2016,180826,Diesel,Manual,8058,306000,10,Mumbai
Maruti Celerio,Maruti,2018,91214,Petrol,Manual,5261,298000,8,Mumbai
Maruti Swift Dzire,Maruti,2016,24842,Petrol,Manual,8675,390000,10,Mumbai
Hyundai AURA,Hyundai,2021,51913,Petrol,Manual,9126,517000,5,Mumbai
Honda City,Honda,2017,66397,Petrol,Auto,10107,517000,9,Mumbai
Maruti Ertiga,Maruti,2018,57474,Petrol,Manual,9585,543000,8,Mumbai
Tata NEXON,Tata,2021,40000,Petrol,Manual,11651,660000,5,Mumbai
Hyundai Verna,Hyundai,2013,22789,Petrol,Manual,13745,292000,13,Mumbai
Hyundai Creta,Hyundai,2018,42845,Petrol,Auto,11668,661000,8,Mumbai
Tata NEXON,Tata,2018,60731,Petrol,Manual,7767,440000,8,Mumbai
Skoda Rapid,Skoda,2012,53343,Petrol,Manual,16170,182000,14,Mumbai
Maruti Swift Dzire,Maruti,2014,82418,Petrol,Manual,8968,270000,12,Mumbai
Mahindra TUV300,Mahindra,2016,103476,Diesel,Manual,11324,430000,10,Mumbai
Chevrolet Beat,Chevrolet,2013,37086,Petrol,Manual,4943,105000,13,Mumbai
Maruti Wagon R Stingray,Maruti,2015,27796,Petrol,Manual,5188,197000,11,Mumbai
Hyundai i20,Hyundai,2013,102776,Petrol,Manual,12051,256000,13,Mumbai
Hyundai VENUE,Hyundai,2023,7012,Petrol,Manual,13857,785000,3,Mumbai
Hyundai Xcent,Hyundai,2014,115700,Petrol,Manual,8304,250000,12,Mumbai
Ford FREESTYLE,Ford,2020,35930,Petrol,Manual,7114,403000,6,Mumbai
Volkswagen Passat,Volkswagen,2011,170935,Diesel,Auto,7114,350000,15,Mumbai
Hyundai i10,Hyundai,2013,33876,Petrol,Manual,7391,157000,13,Mumbai
Honda City,Honda,2017,89024,Petrol,Auto,10049,513999,9,Mumbai
Tata TIGOR,Tata,2018,50818,Petrol,Auto,6267,355000,8,Mumbai
Hyundai i20,Hyundai,2012,89397,Petrol,Manual,14660,165000,14,Mumbai
Maruti SX4,Maruti,2010,196549,Petrol,Manual,14660,88000,16,Mumbai
Maruti Wagon R 1.0,Maruti,2011,45160,Petrol,Manual,14660,121000,15,Mumbai
Mahindra XUV500,Mahindra,2012,123424,Diesel,Manual,14660,300000,14,Mumbai
Maruti Alto K10,Maruti,2023,25702,Petrol,Manual,7061,400000,3,Mumbai
Skoda Rapid,Skoda,2017,25642,Petrol,Auto,9971,509999,9,Mumbai
Maruti Swift Dzire,Maruti,2016,137484,Diesel,Manual,10692,405999,10,Mumbai
Hyundai Grand i10,Hyundai,2014,101897,Petrol,Manual,7772,234000,12,Mumbai
Skoda Rapid,Skoda,2013,79531,Petrol,Auto,9368,199000,13,Mumbai
Maruti Wagon R 1.0,Maruti,2010,58405,Petrol,Manual,9368,111000,16,Mumbai
Maruti Ertiga,Maruti,2022,53662,Petrol,Manual,17396,1016000,4,Mumbai
Volkswagen Passat,Volkswagen,2012,113170,Diesel,Manual,17396,350000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2011,44194,Petrol,Manual,17396,132000,15,Mumbai
Hyundai Creta,Hyundai,2021,33658,Petrol,Manual,16968,991000,5,Mumbai
Toyota Glanza,Toyota,2022,27988,Petrol,Manual,9691,549000,4,Mumbai
Maruti XL6,Maruti,2020,27892,Petrol,Manual,13363,757000,6,Mumbai
Skoda Laura,Skoda,2010,81796,Diesel,Manual,13363,210000,16,Mumbai
Maruti Ertiga,Maruti,2017,55738,Petrol,Manual,10948,560000,9,Mumbai
Tata NEXON,Tata,2025,3959,Petrol,Manual,15444,902000,1,Mumbai
Maruti Alto K10,Maruti,2023,15445,Petrol,Manual,7944,450000,3,Mumbai
Maruti Ertiga,Maruti,2016,59600,Petrol,Manual,10232,459999,10,Mumbai
Skoda Rapid,Skoda,2015,31433,Petrol,Manual,7373,280000,11,Mumbai
Tata Indigo ECS,Tata,2011,111625,Diesel,Manual,7373,125000,15,Mumbai
Honda City,Honda,2012,236602,Petrol,Manual,17237,194000,14,Mumbai
Ford Figo,Ford,2013,141517,Diesel,Manual,10662,120000,13,Mumbai
Hyundai Xcent,Hyundai,2015,50148,Petrol,Manual,7321,278000,11,Mumbai
KIA CARENS,KIA,2024,3720,Petrol,Auto,26848,1568000,2,Mumbai
Mitsubishi Outlander,Mitsubishi,2011,88679,Petrol,Auto,26848,217000,15,Mumbai
Maruti Wagon R,Maruti,2010,1234,Petrol,Manual,26848,81000,16,Mumbai
Tata TIGOR,Tata,2022,17429,Petrol,Manual,10486,594000,4,Mumbai
Maruti Wagon R 1.0,Maruti,2015,43345,Petrol,Manual,6583,250000,11,Mumbai
Honda Amaze,Honda,2014,80499,Petrol,Auto,7706,231999,12,Mumbai
Tata Hexa,Tata,2017,77101,Diesel,Manual,9543,429000,9,Mumbai
Renault Pulse,Renault,2014,34171,Diesel,Manual,6975,148000,12,Mumbai
Maruti Celerio,Maruti,2018,131416,Petrol,Manual,7830,352000,8,Mumbai
Hyundai Verna,Hyundai,2014,70059,Petrol,Manual,9765,294000,12,Mumbai
Maruti Wagon R 1.0,Maruti,2018,22933,Petrol,Auto,5861,332000,8,Mumbai
Volkswagen Polo,Volkswagen,2017,70091,Petrol,Auto,9169,469000,9,Mumbai
Honda Jazz,Honda,2011,75852,Petrol,Manual,9169,114999,15,Mumbai
Tata Tiago,Tata,2018,66682,Petrol,Manual,4766,270000,8,Mumbai
Hyundai Eon,Hyundai,2013,48871,Petrol,Manual,4660,99000,13,Mumbai
Tata TIGOR,Tata,2022,70097,Petrol,Manual,9709,550000,4,Mumbai
Volkswagen Polo,Volkswagen,2019,30700,Petrol,Auto,15085,881000,7,Mumbai
Ford Figo,Ford,2011,96134,Petrol,Manual,15085,99000,15,Mumbai
Hyundai i20 Active,Hyundai,2017,29702,Petrol,Manual,8309,425000,9,Mumbai
Honda BR-V,Honda,2017,78364,Petrol,Manual,9130,467000,9,Mumbai
Hyundai Grand i10,Hyundai,2018,53106,Petrol,Auto,5366,304000,8,Mumbai
Maruti Zen Estilo,Maruti,2013,49039,Petrol,Manual,6120,130000,13,Mumbai
Maruti Ertiga,Maruti,2015,171644,Petrol,Manual,12087,459000,11,Mumbai
Toyota Etios Liva,Toyota,2014,66671,Petrol,Manual,6543,197000,12,Mumbai
Maruti Wagon R 1.0,Maruti,2011,19050,Petrol,Manual,6543,117000,15,Mumbai
Skoda Superb,Skoda,2012,54157,Petrol,Auto,21501,242000,14,Mumbai
Hyundai i20,Hyundai,2014,189181,Diesel,Manual,8850,188000,12,Mumbai
Maruti New Wagon-R,Maruti,2019,177632,Petrol,Manual,7786,350000,7,Mumbai
Maruti Swift Dzire,Maruti,2013,75807,Diesel,Manual,30653,345000,13,Mumbai
Maruti Swift,Maruti,2012,74097,Petrol,Manual,19991,225000,14,Mumbai
Mahindra XUV500,Mahindra,2014,98466,Diesel,Manual,17182,365000,12,Mumbai
Honda City,Honda,2012,93032,Petrol,Manual,17770,200000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2015,28990,Petrol,Manual,6452,245000,11,Mumbai
Maruti Baleno,Maruti,2016,106202,Petrol,Manual,7474,336000,10,Mumbai
Mahindra Thar,Mahindra,2023,49276,Petrol,Auto,21403,1250000,3,Mumbai
Maruti Baleno,Maruti,2016,163242,Petrol,Manual,8141,366000,10,Mumbai
Maruti Wagon R 1.0,Maruti,2014,60467,Petrol,Manual,7340,221000,12,Mumbai
Volkswagen Polo,Volkswagen,2015,71244,Petrol,Auto,10955,416000,11,Mumbai
Maruti Wagon R Stingray,Maruti,2014,69145,Petrol,Manual,9234,278000,12,Mumbai
Maruti Celerio,Maruti,2017,57340,Petrol,Auto,5650,289000,9,Mumbai
Tata TIGOR,Tata,2021,15992,Petrol,Auto,9656,547000,5,Mumbai
Tata TIGOR,Tata,2022,14073,Petrol,Auto,10874,616000,4,Mumbai
Honda City,Honda,2019,54338,Petrol,Auto,10592,600000,7,Mumbai
Tata NEXON,Tata,2019,48747,Petrol,Auto,8826,500000,7,Mumbai
Hyundai Grand i10,Hyundai,2015,94924,Petrol,Auto,7584,288000,11,Mumbai
Hyundai Grand i10,Hyundai,2019,24602,Petrol,Auto,6178,350000,7,Mumbai
Tata PUNCH,Tata,2024,21565,Petrol,Manual,13840,784000,2,Mumbai
Mahindra XUV500,Mahindra,2016,87349,Diesel,Manual,15511,589000,10,Mumbai
Maruti Ciaz,Maruti,2015,83561,Petrol,Manual,9217,350000,11,Mumbai
Honda Amaze,Honda,2016,20220,Petrol,Manual,6940,312000,10,Mumbai
Maruti Baleno,Maruti,2017,52327,Petrol,Manual,6843,350000,9,Mumbai
Fiat Linea,Fiat,2010,1,Petrol,Manual,6843,86000,16,Mumbai
Hyundai i10,Hyundai,2011,96395,Petrol,Manual,6843,112000,15,Mumbai
Maruti Ertiga,Maruti,2016,70500,Petrol,Manual,9235,415000,10,Mumbai
Toyota Etios,Toyota,2011,19241,Petrol,Manual,9235,176000,15,Mumbai
Honda Amaze,Honda,2014,46632,Petrol,Manual,7905,238000,12,Mumbai
Hyundai i10,Hyundai,2011,43816,Petrol,Manual,7905,125000,15,Mumbai
Tata TIGOR,Tata,2018,62378,Petrol,Auto,7026,398000,8,Mumbai
Renault Kiger,Renault,2022,35416,Petrol,Manual,8826,500000,4,Mumbai
Volkswagen Vento,Volkswagen,2011,148589,Diesel,Manual,8826,180000,15,Mumbai
Hyundai Grand i10,Hyundai,2014,91050,Diesel,Manual,12192,259000,12,Mumbai
Maruti Vitara Brezza,Maruti,2016,108918,Diesel,Manual,13378,508000,10,Mumbai
Ford Ecosport,Ford,2015,182115,Diesel,Manual,9964,300000,11,Mumbai
Volkswagen Polo,Volkswagen,2011,42653,Petrol,Manual,9964,165000,15,Mumbai
Honda Amaze,Honda,2014,54000,Petrol,Auto,8304,250000,12,Mumbai
Tata TIGOR,Tata,2022,32018,Petrol,Manual,9462,536000,4,Mumbai
Tata NEXON,Tata,2023,34064,Diesel,Auto,16831,983000,3,Mumbai
Ford Figo,Ford,2011,117727,Petrol,Manual,16831,102000,15,Mumbai
Maruti XL6,Maruti,2019,16062,Petrol,Manual,13557,768000,7,Mumbai
Maruti Swift Dzire,Maruti,2011,15735,Petrol,Manual,13557,146000,15,Mumbai
Ford Figo Aspire,Ford,2015,71103,Petrol,Manual,5556,211000,11,Mumbai
Hyundai Xcent,Hyundai,2014,139450,Petrol,Auto,8802,265000,12,Mumbai
Maruti Baleno,Maruti,2020,31720,Petrol,Manual,7449,422000,6,Mumbai
Maruti SX4,Maruti,2013,25617,Petrol,Manual,7343,156000,13,Mumbai
Hyundai Elite i20,Hyundai,2015,66081,Diesel,Manual,14183,426999,11,Mumbai
Tata NEXON,Tata,2018,70454,Petrol,Manual,8844,501000,8,Mumbai
Hyundai Xcent,Hyundai,2014,20586,Petrol,Manual,8968,270000,12,Mumbai
Hyundai i20,Hyundai,2012,98463,Petrol,Manual,15549,175000,14,Mumbai
Hyundai Elite i20,Hyundai,2017,49908,Petrol,Manual,7820,400000,9,Mumbai
Ford Figo,Ford,2011,148092,Petrol,Manual,7820,93000,15,Mumbai
Maruti Swift,Maruti,2023,70967,Petrol,Manual,10592,600000,3,Mumbai
Tata TIGOR,Tata,2017,22977,Petrol,Manual,6549,335000,9,Mumbai
Maruti Celerio,Maruti,2014,75270,Petrol,Manual,7673,231000,12,Mumbai
Ford Ecosport,Ford,2015,64888,Petrol,Manual,8005,304000,11,Mumbai
Tata Indica EV2,Tata,2012,58561,Diesel,Manual,8005,100000,14,Mumbai
Fiat Linea,Fiat,2013,70000,Petrol,Manual,5319,112999,13,Mumbai
Hyundai i20,Hyundai,2012,94324,Petrol,Manual,15637,176000,14,Mumbai
Maruti Swift,Maruti,2012,22238,Petrol,Manual,19991,225000,14,Mumbai
Hyundai i20 Active,Hyundai,2015,26366,Petrol,Manual,10402,395000,11,Mumbai
Honda Amaze,Honda,2013,124627,Diesel,Manual,22568,254000,13,Mumbai
Tata NEXON,Tata,2022,29259,Petrol,Auto,11298,640000,4,Mumbai
Maruti Vitara Brezza,Maruti,2017,131177,Diesel,Manual,12880,579000,9,Mumbai
Maruti New Wagon-R,Maruti,2023,50832,Petrol,Auto,7644,433000,3,Mumbai
Maruti S Cross,Maruti,2018,127171,Diesel,Manual,10967,493000,8,Mumbai
Tata Tiago,Tata,2021,61694,Petrol,Manual,7520,426000,5,Mumbai
Skoda Rapid,Skoda,2012,126605,Petrol,Auto,13327,150000,14,Mumbai
Maruti Wagon R 1.0,Maruti,2010,57661,Petrol,Manual,13327,109000,16,Mumbai
Maruti Ertiga,Maruti,2015,151148,Petrol,Manual,12140,461000,11,Mumbai
Maruti Celerio,Maruti,2015,104885,Petrol,Auto,6583,250000,11,Mumbai
Maruti Ciaz,Maruti,2016,62894,Petrol,Manual,8853,398000,10,Mumbai
Renault Kwid,Renault,2017,44750,Petrol,Manual,3656,187000,9,Mumbai
Hyundai Xcent,Hyundai,2015,54740,Petrol,Manual,7689,292000,11,Mumbai
Mahindra XUV500,Mahindra,2018,73607,Diesel,Auto,16655,875000,8,Mumbai
Maruti Ertiga,Maruti,2015,123342,Petrol,Manual,13667,519000,11,Mumbai
Honda City,Honda,2014,295000,Petrol,Manual,10263,309000,12,Mumbai
Renault Kwid,Renault,2021,31450,Petrol,Manual,5825,330000,5,Mumbai
Hyundai Verna,Hyundai,2012,102951,Petrol,Manual,17681,199000,14,Mumbai
Maruti Ertiga,Maruti,2022,30002,Petrol,Manual,16146,943000,4,Mumbai
Tata TIGOR,Tata,2022,36000,Petrol,Manual,9709,550000,4,Mumbai
Maruti Celerio,Maruti,2019,76143,Petrol,Manual,6567,372000,7,Mumbai
Tata ALTROZ,Tata,2022,10533,Petrol,Manual,8120,459999,4,Mumbai
Maruti Zen Estilo,Maruti,2013,80142,Petrol,Manual,7155,152000,13,Mumbai
Hyundai Verna,Hyundai,2015,40210,Diesel,Manual,15378,463000,11,Mumbai
Maruti Ritz,Maruti,2011,77840,Petrol,Manual,15378,122000,15,Mumbai
Hyundai Creta,Hyundai,2016,51819,Petrol,Auto,14526,653000,10,Mumbai
Honda Civic,Honda,2011,87768,Petrol,Manual,14526,153000,15,Mumbai
Honda City,Honda,2016,38114,Petrol,Auto,10588,476000,10,Mumbai
KIA SONET,KIA,2021,36877,Petrol,Manual,12498,708000,5,Mumbai
KIA SONET,KIA,2020,127641,Diesel,Manual,15705,706000,6,Mumbai
Skoda Superb,Skoda,2010,114765,Petrol,Auto,15705,174000,16,Mumbai
Honda City,Honda,2011,53628,Petrol,Manual,15705,194000,15,Mumbai
Hyundai Eon,Hyundai,2013,89417,Petrol,Manual,5413,114999,13,Mumbai
Maruti New Wagon-R,Maruti,2021,46069,Petrol,Manual,7891,447000,5,Mumbai
Maruti Celerio,Maruti,2014,108154,Petrol,Manual,7440,224000,12,Mumbai
Hyundai i20,Hyundai,2011,132000,Petrol,Manual,7440,132000,15,Mumbai
Volkswagen Polo,Volkswagen,2015,44948,Petrol,Auto,10428,396000,11,Mumbai
Maruti Swift Dzire,Maruti,2016,69343,Petrol,Manual,7763,349000,10,Mumbai
Ford Figo,Ford,2011,105624,Petrol,Manual,7763,90000,15,Mumbai
Tata Indica Vista,Tata,2013,223856,Diesel,Manual,10218,114999,13,Mumbai
Maruti Wagon R 1.0,Maruti,2016,80244,Petrol,Auto,5828,262000,10,Mumbai
Honda City,Honda,2014,118045,Petrol,Manual,9333,281000,12,Mumbai
Hyundai Verna,Hyundai,2011,93826,Diesel,Manual,9333,202000,15,Mumbai
Ford Classic,Ford,2012,38462,Petrol,Manual,13061,147000,14,Mumbai
Ford Ecosport,Ford,2015,36855,Petrol,Manual,7795,296000,11,Mumbai
Maruti Baleno,Maruti,2018,73471,Petrol,Manual,6902,391000,8,Mumbai
Honda City,Honda,2011,77770,Petrol,Manual,6902,160000,15,Mumbai
Mahindra Xylo,Mahindra,2011,279048,Diesel,Manual,6902,200000,15,Mumbai
Maruti Alto K10,Maruti,2011,35874,Petrol,Manual,6902,70000,15,Mumbai
Maruti Baleno,Maruti,2017,92070,Petrol,Manual,6530,334000,9,Mumbai
Volkswagen Polo,Volkswagen,2011,156919,Diesel,Manual,6530,159000,15,Mumbai
Renault Kwid,Renault,2021,19894,Petrol,Manual,6073,344000,5,Mumbai
Maruti Wagon R 1.0,Maruti,2011,46645,Petrol,Manual,6073,128000,15,Mumbai
Hyundai GRAND I10 NIOS,Hyundai,2022,27889,Petrol,Manual,7944,450000,4,Mumbai
Hyundai Elite i20,Hyundai,2017,190182,Petrol,Manual,8609,387000,9,Mumbai
Honda City,Honda,2011,114154,Petrol,Manual,8609,154000,15,Mumbai
Maruti S PRESSO,Maruti,2022,21675,Petrol,Manual,5825,330000,4,Mumbai
Renault Kwid,Renault,2019,9841,Petrol,Manual,4201,238000,7,Mumbai
Hyundai Verna,Hyundai,2014,84285,Diesel,Auto,17041,362000,12,Mumbai
Maruti Baleno,Maruti,2018,66502,Petrol,Manual,7079,401000,8,Mumbai
Maruti Alto K10,Maruti,2012,171064,Petrol,Manual,9951,112000,14,Mumbai
Volkswagen Polo,Volkswagen,2011,98000,Petrol,Manual,9951,140000,15,Mumbai
Hyundai i10,Hyundai,2010,76939,Petrol,Manual,9951,103000,16,Mumbai
Maruti FRONX,Maruti,2023,13000,Petrol,Manual,13328,755000,3,Mumbai
Maruti Ertiga,Maruti,2014,91007,Petrol,Manual,14249,429000,12,Mumbai
Maruti Swift Dzire,Maruti,2011,104712,Petrol,Manual,14249,117000,15,Mumbai
Tata ALTROZ,Tata,2023,35885,Petrol,Manual,13989,817000,3,Mumbai
Hyundai i10,Hyundai,2011,194650,Petrol,Manual,13989,102000,15,Mumbai
Volkswagen Vento,Volkswagen,2013,78293,Petrol,Manual,9744,206999,13,Mumbai
Hyundai i10,Hyundai,2011,24975,Petrol,Auto,9744,137000,15,Mumbai
Mahindra XUV500,Mahindra,2014,78052,Diesel,Manual,18170,386000,12,Mumbai
Mercedes Benz B Class,Mercedes,2012,58852,Petrol,Auto,31897,359000,14,Mumbai
Tata NEXON,Tata,2021,10106,Petrol,Manual,13835,808000,5,Mumbai
Honda City,Honda,2011,57443,Petrol,Manual,13835,187000,15,Mumbai
Maruti Celerio,Maruti,2018,100618,Petrol,Manual,7274,327000,8,Mumbai
Maruti Baleno,Maruti,2017,29121,Petrol,Manual,7449,381000,9,Mumbai
Ford Ecosport,Ford,2014,200006,Diesel,Manual,14922,317000,12,Mumbai
Maruti Dzire,Maruti,2018,127989,Petrol,Auto,9454,425000,8,Mumbai
Hyundai i10,Hyundai,2011,56857,Petrol,Manual,9454,117000,15,Mumbai
Maruti Eeco,Maruti,2011,242903,Petrol,Manual,9454,194000,15,Mumbai
Honda Jazz,Honda,2016,87546,Petrol,Auto,6673,300000,10,Mumbai
Chevrolet Beat,Chevrolet,2012,71075,Diesel,Manual,6673,127000,14,Mumbai
Skoda Rapid,Skoda,2012,103833,Diesel,Manual,6673,157000,14,Mumbai
Maruti Swift Dzire,Maruti,2011,98863,Petrol,Manual,6673,139000,15,Mumbai
Renault Duster,Renault,2013,122481,Diesel,Manual,19636,221000,13,Mumbai
Honda City,Honda,2014,30595,Petrol,Manual,10961,330000,12,Mumbai
Tata PUNCH,Tata,2024,6613,Petrol,Manual,12745,722000,2,Mumbai
Volkswagen Polo,Volkswagen,2011,123117,Petrol,Manual,12745,130000,15,Mumbai
Maruti Baleno,Maruti,2019,79354,Petrol,Auto,8173,463000,7,Mumbai
Maruti New Wagon-R,Maruti,2021,33156,Petrol,Manual,8403,476000,5,Mumbai
Chevrolet Spark,Chevrolet,2012,1,Petrol,Manual,6664,75000,14,Mumbai
Chevrolet Sail,Chevrolet,2013,125759,Diesel,Manual,13505,152000,13,Mumbai
Renault Kwid,Renault,2022,27820,Petrol,Auto,6637,376000,4,Mumbai
Toyota Corolla Altis,Toyota,2011,20417,Petrol,Manual,6637,171000,15,Mumbai
Maruti Ertiga,Maruti,2016,91000,Diesel,Manual,14747,560000,10,Mumbai
