Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Hyundai Elite i20,Hyundai,2019,61036,Petrol,Manual,8350,473000,7,Ahmedabad
Honda City,Honda,2022,19500,Petrol,Manual,14914,871000,4,Ahmedabad
Hyundai Grand i10,Hyundai,2018,100323,Petrol,Manual,8898,400000,8,Ahmedabad
Maruti Alto,Maruti,2023,33257,Petrol,Manual,5455,309000,3,Ahmedabad
Tata ALTROZ,Tata,2023,69732,Diesel,Manual,10574,599000,3,Ahmedabad
Maruti Eeco,Maruti,2016,103389,Petrol,Manual,7786,350000,10,Ahmedabad
KIA SONET,KIA,2020,124139,Diesel,Manual,17262,776000,6,Ahmedabad
KIA SONET,KIA,2021,12428,Petrol,Manual,12816,726000,5,Ahmedabad
KIA SYROS,KIA,2025,8393,Diesel,Manual,20889,1220000,1,Ahmedabad
Hyundai Grand i10,Hyundai,2015,94272,Petrol,Manual,6583,250000,11,Ahmedabad
Tata Tiago,Tata,2022,43744,Petrol,Manual,8791,498000,4,Ahmedabad
Maruti New Wagon-R,Maruti,2021,85866,Petrol,Manual,7361,417000,5,Ahmedabad
Honda City,Honda,2017,141453,Diesel,Manual,12012,540000,9,Ahmedabad
Hyundai Grand i10,Hyundai,2015,138864,Petrol,Auto,8321,316000,11,Ahmedabad
Volkswagen Vento,Volkswagen,2017,126185,Diesel,Auto,11122,500000,9,Ahmedabad
KIA SONET,KIA,2024,34478,Diesel,Auto,18235,1065000,2,Ahmedabad
KIA SELTOS,KIA,2021,147970,Diesel,Manual,17829,819999,5,Ahmedabad
Tata Tiago,Tata,2023,41596,Petrol,Manual,7944,450000,3,Ahmedabad
Tata NEXON,Tata,2022,97842,Diesel,Manual,12745,722000,4,Ahmedabad
Hyundai Xcent,Hyundai,2018,119847,Petrol,Manual,8742,393000,8,Ahmedabad
Ford Ecosport,Ford,2015,88229,Diesel,Manual,11592,349000,11,Ahmedabad
BMW 3 Series,BMW,2013,114000,Diesel,Auto,95452,1080000,13,Ahmedabad
Volkswagen Ameo,Volkswagen,2019,148954,Petrol,Manual,7341,330000,7,Ahmedabad
Honda City,Honda,2016,123578,Petrol,Manual,9654,434000,10,Ahmedabad
Mahindra XUV300,Mahindra,2020,37065,Diesel,Manual,12357,700000,6,Ahmedabad
Mahindra XUV500,Mahindra,2017,169730,Diesel,Manual,12234,550000,9,Ahmedabad
Maruti Ertiga,Maruti,2018,130881,Diesel,Manual,13792,620000,8,Ahmedabad
Maruti New Wagon-R,Maruti,2021,84638,Petrol,Manual,7220,409000,5,Ahmedabad
Maruti Baleno,Maruti,2021,138052,Petrol,Manual,10010,450000,5,Ahmedabad
Honda WR-V,Honda,2017,106241,Diesel,Manual,10455,470000,9,Ahmedabad
Mahindra XUV500,Mahindra,2020,60887,Diesel,Manual,16459,740000,6,Ahmedabad
Mercedes Benz C Class,Mercedes,2012,95841,Petrol,Auto,32696,368000,14,Ahmedabad
Tata Harrier,Tata,2022,73021,Diesel,Manual,28149,1644000,4,Ahmedabad
Ford Ecosport,Ford,2016,53908,Petrol,Auto,8631,388000,10,Ahmedabad
Hyundai Creta,Hyundai,2020,83067,Petrol,Auto,14571,851000,6,Ahmedabad
Tata NEXON,Tata,2022,88312,Diesel,Manual,14554,850000,4,Ahmedabad
Mahindra XUV500,Mahindra,2015,109962,Diesel,Manual,13286,400000,11,Ahmedabad
Hyundai Creta,Hyundai,2019,68044,Petrol,Manual,14160,827000,7,Ahmedabad
Hyundai Creta,Hyundai,2017,86680,Diesel,Manual,15616,702000,9,Ahmedabad
MG ASTOR,MG,2023,37365,Petrol,Auto,17687,1033000,3,Ahmedabad
Hyundai Xcent,Hyundai,2019,50976,Petrol,Manual,7555,428000,7,Ahmedabad
MG HECTOR,MG,2019,38474,Petrol,Auto,13698,800000,7,Ahmedabad
Honda City,Honda,2017,46280,Petrol,Auto,12688,649000,9,Ahmedabad
Hyundai Grand i10,Hyundai,2016,64578,Petrol,Manual,6662,300000,10,Ahmedabad
Mahindra XUV300,Mahindra,2022,56000,Petrol,Manual,13063,740000,4,Ahmedabad
KIA SELTOS,KIA,2021,90939,Petrol,Manual,13946,790000,5,Ahmedabad
Tata Tiago,Tata,2023,850000,Petrol,Auto,11567,520000,3,Ahmedabad
Maruti Eeco,Maruti,2017,127816,Petrol,Manual,5250,236000,9,Ahmedabad
Ford Ecosport,Ford,2016,123971,Diesel,Manual,11192,425000,10,Ahmedabad
Hyundai Elite i20,Hyundai,2018,145840,Petrol,Manual,9209,413999,8,Ahmedabad
Honda WR-V,Honda,2022,42144,Petrol,Manual,13134,744000,4,Ahmedabad
Mahindra XUV300,Mahindra,2022,58637,Petrol,Manual,11298,640000,4,Ahmedabad
Mahindra XUV300,Mahindra,2021,96560,Diesel,Manual,12569,712000,5,Ahmedabad
MG ASTOR,MG,2022,48986,Petrol,Manual,15033,877999,4,Ahmedabad
Honda City,Honda,2019,108137,Diesel,Manual,13725,617000,7,Ahmedabad
Hyundai Creta,Hyundai,2017,139760,Petrol,Manual,12457,560000,9,Ahmedabad
Audi Q3,Audi,2012,126336,Diesel,Auto,12457,600000,14,Ahmedabad
Hyundai Grand i10,Hyundai,2017,82789,Petrol,Auto,6706,343000,9,Ahmedabad
Mahindra XUV500,Mahindra,2021,95000,Diesel,Auto,19064,1113000,5,Ahmedabad
Hyundai Verna,Hyundai,2024,41242,Petrol,Manual,19160,1119000,2,Ahmedabad
Maruti Ertiga,Maruti,2016,84801,Diesel,Manual,12746,484000,10,Ahmedabad
Mahindra XUV300,Mahindra,2019,133546,Diesel,Manual,14459,650000,7,Ahmedabad
Ford Ecosport,Ford,2019,63808,Petrol,Auto,9524,539000,7,Ahmedabad
Maruti S Cross,Maruti,2016,81563,Diesel,Manual,12667,480999,10,Ahmedabad
MG ASTOR,MG,2022,34028,Petrol,Manual,15393,899000,4,Ahmedabad
Renault Captur,Renault,2017,148000,Diesel,Manual,8550,384000,9,Ahmedabad
Volkswagen TAIGUN,Volkswagen,2022,86780,Petrol,Auto,23971,1400000,4,Ahmedabad
Honda City,Honda,2017,29594,Petrol,Auto,17131,900000,9,Ahmedabad
Audi A6,Audi,2014,88072,Diesel,Auto,32951,700000,12,Ahmedabad
Mahindra XUV700,Mahindra,2024,42183,Diesel,Auto,35101,2050000,2,Ahmedabad
KIA SONET,KIA,2023,57807,Petrol,Auto,14554,850000,3,Ahmedabad
Tata Safari,Tata,2022,44174,Diesel,Manual,24982,1459000,4,Ahmedabad
Maruti Ertiga,Maruti,2013,144000,Petrol,Manual,19159,407000,13,Ahmedabad
Hyundai Creta,Hyundai,2019,93000,Diesel,Auto,14040,819999,7,Ahmedabad
Nissan Kicks,Nissan,2021,99478,Petrol,Manual,12004,680000,5,Ahmedabad
Hyundai Creta,Hyundai,2018,168209,Diesel,Manual,15571,700000,8,Ahmedabad
MG HECTOR,MG,2019,63847,Diesel,Manual,14742,861000,7,Ahmedabad
Tata Harrier,Tata,2023,35540,Diesel,Manual,22773,1330000,3,Ahmedabad
Hyundai Creta,Hyundai,2019,142753,Diesel,Auto,19568,900000,7,Ahmedabad
Volkswagen Passat,Volkswagen,2011,134902,Diesel,Auto,19568,336000,15,Ahmedabad
Tata Harrier,Tata,2023,29966,Diesel,Manual,29930,1748000,3,Ahmedabad
Hyundai Creta,Hyundai,2016,181229,Diesel,Manual,15563,591000,10,Ahmedabad
BMW 5 Series,BMW,2013,28466,Diesel,Auto,94568,1070000,13,Ahmedabad
Hyundai Creta,Hyundai,2018,106891,Petrol,Auto,16038,721000,8,Ahmedabad
Honda WR-V,Honda,2017,149231,Diesel,Manual,10566,475000,9,Ahmedabad
Skoda Laura,Skoda,2013,251891,Diesel,Auto,31669,356000,13,Ahmedabad
Tata Harrier,Tata,2021,73266,Diesel,Manual,20547,1200000,5,Ahmedabad
Jeep Compass,Jeep,2019,110000,Diesel,Manual,17662,794000,7,Ahmedabad
MG ASTOR,MG,2022,42792,Petrol,Manual,14982,875000,4,Ahmedabad
Tata NEXON EV,Tata,2024,24754,Electric,Auto,18492,1080000,2,Ahmedabad
KIA SELTOS,KIA,2023,29570,Petrol,Auto,22225,1298000,3,Ahmedabad
Hyundai Creta,Hyundai,2016,131452,Diesel,Auto,15590,592000,10,Ahmedabad
Hyundai GRAND I10 NIOS,Hyundai,2020,133358,Petrol,Auto,10811,486000,6,Ahmedabad
Maruti Eeco,Maruti,2019,93778,Petrol,Manual,6178,350000,7,Ahmedabad
Hyundai Creta,Hyundai,2016,206574,Diesel,Manual,15800,600000,10,Ahmedabad
Jaguar XF,Jaguar,2013,43311,Diesel,Auto,101639,1150000,13,Ahmedabad
Jaguar XF,Jaguar,2012,54087,Diesel,Auto,101639,1200000,14,Ahmedabad
Tata Harrier,Tata,2019,75090,Diesel,Manual,15410,900000,7,Ahmedabad
Mahindra XUV300,Mahindra,2019,125000,Diesel,Manual,15082,678000,7,Ahmedabad
Skoda Laura,Skoda,2012,254150,Diesel,Manual,15082,399000,14,Ahmedabad
Maruti Eeco,Maruti,2016,38383,Petrol,Manual,6673,300000,10,Ahmedabad
MG HECTOR PLUS,MG,2022,17183,Petrol,Auto,24605,1437000,4,Ahmedabad
Maruti Eeco,Maruti,2021,62054,Petrol,Manual,8032,455000,5,Ahmedabad
KIA SELTOS,KIA,2020,136976,Petrol,Auto,18546,852999,6,Ahmedabad
BMW 5 Series,BMW,2013,156888,Diesel,Auto,83963,950000,13,Ahmedabad
Volkswagen Passat,Volkswagen,2012,196410,Diesel,Auto,83963,400000,14,Ahmedabad
BMW 5 Series,BMW,2014,129929,Diesel,Auto,58260,1250000,12,Ahmedabad
Toyota URBAN CRUISER HYRYDER,Toyota,2024,47629,Hybrid,Auto,26163,1528000,2,Ahmedabad
Skoda Octavia,Skoda,2017,81875,Petrol,Auto,14663,750000,9,Ahmedabad
KIA SELTOS,KIA,2019,100650,Petrol,Auto,20242,931000,7,Ahmedabad
Tata Harrier,Tata,2023,31128,Diesel,Manual,22482,1313000,3,Ahmedabad
Jeep Compass,Jeep,2021,32367,Petrol,Auto,29981,1751000,5,Ahmedabad
Jeep Compass,Jeep,2022,48903,Diesel,Auto,34502,2014999,4,Ahmedabad
MG ZS EV,MG,2022,107567,Electric,Auto,31961,1470000,4,Ahmedabad
KIA SELTOS,KIA,2020,88471,Diesel,Manual,20941,1223000,6,Ahmedabad
Toyota Innova Crysta,Toyota,2016,245170,Diesel,Manual,29102,1126000,10,Ahmedabad
Skoda Octavia,Skoda,2016,78962,Petrol,Auto,15571,700000,10,Ahmedabad
Skoda Octavia,Skoda,2017,49318,Diesel,Auto,29244,1345000,9,Ahmedabad
Skoda KUSHAQ,Skoda,2022,91900,Petrol,Auto,15581,910000,4,Ahmedabad
Jeep Compass,Jeep,2020,43357,Petrol,Manual,13715,801000,6,Ahmedabad
Hyundai Santa Fe,Hyundai,2012,86669,Diesel,Manual,13715,450000,14,Ahmedabad
Audi Q5,Audi,2011,130293,Diesel,Auto,13715,810000,15,Ahmedabad
MG HECTOR,MG,2020,48777,Petrol,Auto,17756,1036999,6,Ahmedabad
Skoda Kodiaq,Skoda,2019,80362,Diesel,Auto,29742,1737000,7,Ahmedabad
Tata Safari,Tata,2022,88056,Diesel,Manual,17996,1051000,4,Ahmedabad
Maruti Dzire,Maruti,2021,135071,Petrol,Manual,9676,434999,5,Ahmedabad
KIA SELTOS,KIA,2022,23638,Petrol,Manual,16146,943000,4,Ahmedabad
Tata NEXON EV,Tata,2023,48081,Electric,Auto,16335,953999,3,Ahmedabad
Skoda Superb,Skoda,2022,48749,Petrol,Auto,41488,2423000,4,Ahmedabad
Mahindra XUV300,Mahindra,2022,67309,Diesel,Manual,15051,878999,4,Ahmedabad
MG HECTOR PLUS,MG,2020,27309,Petrol,Auto,17996,1051000,6,Ahmedabad
MG ZS EV,MG,2022,85960,Electric,Auto,21403,1250000,4,Ahmedabad
Tata TIAGO EV,Tata,2023,66898,Electric,Auto,13045,739000,3,Ahmedabad
Tata NEXON EV,Tata,2022,67450,Electric,Auto,16438,960000,4,Ahmedabad
Toyota Etios,Toyota,2011,216307,Petrol,Manual,16438,134000,15,Ahmedabad
Maruti Swift,Maruti,2020,83736,Petrol,Manual,7502,425000,6,Ahmedabad
Tata Tiago,Tata,2021,29248,Petrol,Manual,6779,384000,5,Ahmedabad
Hyundai Xcent,Hyundai,2016,168849,Diesel,Manual,4398,167000,10,Ahmedabad
Mahindra Quanto,Mahindra,2014,84185,Diesel,Manual,10592,225000,12,Ahmedabad
Tata Zest,Tata,2017,126018,Diesel,Manual,5005,225000,9,Ahmedabad
Maruti Wagon R 1.0,Maruti,2014,74675,Petrol,Manual,6809,204999,12,Ahmedabad
Honda City,Honda,2011,47851,Petrol,Manual,6809,199000,15,Ahmedabad
Maruti Swift Dzire,Maruti,2010,62801,Petrol,Manual,6809,125000,16,Ahmedabad
Maruti Ciaz,Maruti,2021,87416,Petrol,Auto,11298,640000,5,Ahmedabad
Hyundai Verna,Hyundai,2019,68842,Diesel,Manual,10740,608000,7,Ahmedabad
Honda WR-V,Honda,2022,29859,Petrol,Manual,12180,690000,4,Ahmedabad
Jeep Compass,Jeep,2018,41804,Petrol,Auto,14212,830000,8,Ahmedabad
Maruti New Wagon-R,Maruti,2020,93490,Petrol,Manual,6931,393000,6,Ahmedabad
Maruti Eeco,Maruti,2022,8164,Petrol,Manual,7801,442000,4,Ahmedabad
Hyundai NEW I20,Hyundai,2021,45112,Petrol,Auto,10410,590000,5,Ahmedabad
Maruti Swift,Maruti,2019,72175,Petrol,Auto,7878,446000,7,Ahmedabad
Renault Duster,Renault,2021,67444,Petrol,Manual,7658,434000,5,Ahmedabad
Maruti Dzire,Maruti,2020,36501,Petrol,Auto,8486,480999,6,Ahmedabad
Tata ALTROZ,Tata,2021,43932,Petrol,Manual,7742,438999,5,Ahmedabad
Honda Amaze,Honda,2024,3378,Petrol,Auto,13810,782000,2,Ahmedabad
Maruti Ertiga,Maruti,2017,98216,Diesel,Manual,10349,465000,9,Ahmedabad
Hyundai Elite i20,Hyundai,2017,99127,Petrol,Manual,7363,377000,9,Ahmedabad
Maruti New Wagon-R,Maruti,2021,47019,CNG,Manual,7128,404000,5,Ahmedabad
Maruti Eeco,Maruti,2020,30185,Petrol,Manual,6372,361000,6,Ahmedabad
Hyundai VENUE,Hyundai,2019,51442,Petrol,Manual,9965,564000,7,Ahmedabad
Volkswagen Ameo,Volkswagen,2017,107411,Diesel,Auto,7975,359000,9,Ahmedabad
Mahindra Thar,Mahindra,2022,85305,Diesel,Auto,17277,1009000,4,Ahmedabad
Hyundai Elite i20,Hyundai,2017,50007,Petrol,Manual,7941,405999,9,Ahmedabad
Toyota Urban Cruiser Taisor,Toyota,2025,34162,Petrol,Manual,12736,721000,1,Ahmedabad
Maruti Alto,Maruti,2021,55172,CNG,Manual,5318,301000,5,Ahmedabad
Hyundai AURA,Hyundai,2022,67386,Petrol,Auto,9823,556000,4,Ahmedabad
Ford New Figo,Ford,2017,31904,Petrol,Manual,4594,235000,9,Ahmedabad
Renault Kwid,Renault,2020,35313,Petrol,Manual,4488,254000,6,Ahmedabad
Maruti IGNIS,Maruti,2018,112039,Petrol,Manual,5641,254000,8,Ahmedabad
Maruti Dzire,Maruti,2019,35132,Petrol,Manual,8921,505000,7,Ahmedabad
Honda City,Honda,2019,61120,Petrol,Manual,10043,569000,7,Ahmedabad
Nissan MAGNITE,Nissan,2022,44888,Petrol,Manual,8501,482000,4,Ahmedabad
Tata TIGOR,Tata,2024,14711,CNG,Auto,11858,672000,2,Ahmedabad
Tata Tiago,Tata,2017,53232,Petrol,Manual,5706,292000,9,Ahmedabad
Skoda Octavia,Skoda,2021,94384,Petrol,Auto,23540,1375000,5,Ahmedabad
Honda City,Honda,2019,59091,Petrol,Manual,10415,590000,7,Ahmedabad
Maruti Wagon R 1.0,Maruti,2018,67671,CNG,Manual,7925,356000,8,Ahmedabad
Renault Kwid,Renault,2018,46460,Petrol,Manual,3225,183000,8,Ahmedabad
Ford FREESTYLE,Ford,2018,56895,Petrol,Manual,5726,324000,8,Ahmedabad
Renault Kwid,Renault,2017,79788,Petrol,Manual,3848,197000,9,Ahmedabad
MG HECTOR,MG,2020,45598,Petrol,Auto,14525,848000,6,Ahmedabad
Honda Jazz,Honda,2017,48856,Petrol,Auto,7660,392000,9,Ahmedabad
Maruti S PRESSO,Maruti,2020,16955,Petrol,Manual,5689,322000,6,Ahmedabad
Volkswagen Polo,Volkswagen,2017,112302,Petrol,Auto,9188,413000,9,Ahmedabad
Hyundai GRAND I10 NIOS,Hyundai,2021,31249,Petrol,Auto,8901,504000,5,Ahmedabad
Honda Jazz,Honda,2018,28216,Petrol,Manual,6711,380000,8,Ahmedabad
Maruti Baleno,Maruti,2016,60277,Petrol,Manual,7864,354000,10,Ahmedabad
Jeep Compass,Jeep,2018,42428,Petrol,Auto,12391,702000,8,Ahmedabad
Maruti Alto 800,Maruti,2017,42164,Petrol,Manual,4156,213000,9,Ahmedabad
MG HECTOR,MG,2023,25772,Petrol,Auto,19280,1126000,3,Ahmedabad
Honda City,Honda,2019,80271,Petrol,Auto,10042,569000,7,Ahmedabad
Hyundai Grand i10,Hyundai,2017,20125,Petrol,Manual,7435,380000,9,Ahmedabad
Maruti IGNIS,Maruti,2017,86133,Petrol,Manual,4408,225000,9,Ahmedabad
Hyundai GRAND I10 NIOS,Hyundai,2020,44636,Petrol,Manual,7974,451999,6,Ahmedabad
KIA SELTOS,KIA,2019,79641,Petrol,Auto,13869,810000,7,Ahmedabad
Tata Tiago,Tata,2017,58548,Petrol,Manual,5752,294000,9,Ahmedabad
Maruti Baleno,Maruti,2020,52477,Petrol,Manual,7370,417000,6,Ahmedabad
Maruti Celerio,Maruti,2016,44746,Petrol,Auto,6577,296000,10,Ahmedabad
Tata NEXON,Tata,2022,35118,Petrol,Auto,12982,735000,4,Ahmedabad
Hyundai Creta,Hyundai,2017,100287,Diesel,Manual,16265,731000,9,Ahmedabad
Mahindra MARAZZO,Mahindra,2019,81961,Diesel,Manual,8852,501000,7,Ahmedabad
Tata ALTROZ,Tata,2023,30120,Petrol,Auto,10710,607000,3,Ahmedabad
MG ASTOR,MG,2022,34052,Petrol,Manual,13447,762000,4,Ahmedabad
Hyundai Grand i10,Hyundai,2018,85644,CNG,Manual,8201,369000,8,Ahmedabad
