Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Hyundai GRAND I10 NIOS,Hyundai,2022,54956,Petrol,Auto,10559,598000,4,Bangalore
Maruti Ertiga,Maruti,2016,121290,Petrol,Manual,13324,599000,10,Bangalore
Hyundai NEW SANTRO,Hyundai,2018,74553,Petrol,Manual,6759,383000,8,Bangalore
Hyundai i10,Hyundai,2013,32151,Petrol,Manual,12618,268000,13,Bangalore
Hyundai Verna,Hyundai,2014,101092,Petrol,Manual,14282,430000,12,Bangalore
Maruti Swift,Maruti,2013,129666,Diesel,Manual,31986,360000,13,Bangalore
Maruti Ciaz,Maruti,2017,104416,Petrol,Auto,10321,463999,9,Bangalore
Hyundai Elite i20,Hyundai,2015,42962,Petrol,Manual,12640,480000,11,Bangalore
Tata NEXON,Tata,2021,48463,Diesel,Auto,15941,931000,5,Bangalore
Ford FREESTYLE,Ford,2021,21759,Petrol,Manual,10227,579000,5,Bangalore
Tata ALTROZ,Tata,2023,30753,Petrol,Auto,12710,720000,3,Bangalore
Hyundai Eon,Hyundai,2014,29859,Petrol,Manual,7141,215000,12,Bangalore
Honda Amaze,Honda,2014,144908,Petrol,Manual,9001,271000,12,Bangalore
Hyundai Grand i10,Hyundai,2018,61118,Petrol,Auto,8209,465000,8,Bangalore
Tata Tiago,Tata,2020,114057,Petrol,Manual,9687,434999,6,Bangalore
Hyundai NEW SANTRO,Hyundai,2018,57764,Petrol,Auto,6885,390000,8,Bangalore
Hyundai Xcent,Hyundai,2014,109489,Petrol,Auto,10650,321000,12,Bangalore
KIA SELTOS,KIA,2019,81333,Petrol,Auto,16438,960000,7,Bangalore
Maruti IGNIS,Maruti,2017,79590,Petrol,Auto,8999,459999,9,Bangalore
Renault TRIBER,Renault,2020,39239,Petrol,Auto,10341,586000,6,Bangalore
Honda Amaze,Honda,2014,48418,Petrol,Manual,11060,333000,12,Bangalore
Tata NEXON,Tata,2023,15361,Petrol,Auto,17105,999000,3,Bangalore
Tata NEXON,Tata,2019,37426,Petrol,Auto,11457,649000,7,Bangalore
Ford Ecosport,Ford,2013,73821,Diesel,Manual,33779,380000,13,Bangalore
Mahindra XUV500,Mahindra,2016,115749,Diesel,Auto,20962,796000,10,Bangalore
Volkswagen Vento,Volkswagen,2014,113524,Petrol,Auto,12655,381000,12,Bangalore
Maruti Ertiga,Maruti,2016,86019,Petrol,Manual,14236,640000,10,Bangalore
Honda Brio,Honda,2017,84842,Petrol,Auto,7818,400000,9,Bangalore
Skoda Rapid,Skoda,2014,115272,Diesel,Manual,14593,310000,12,Bangalore
Maruti Dzire,Maruti,2018,32548,Petrol,Auto,10002,567000,8,Bangalore
Hyundai Elite i20,Hyundai,2017,81441,Petrol,Manual,9149,468000,9,Bangalore
Volkswagen Vento,Volkswagen,2014,105619,Petrol,Manual,12854,387000,12,Bangalore
KIA SONET,KIA,2021,98661,Diesel,Manual,13151,745000,5,Bangalore
KIA SONET,KIA,2023,21456,Petrol,Manual,16266,950000,3,Bangalore
Maruti IGNIS,Maruti,2018,75397,Petrol,Auto,8229,466000,8,Bangalore
KIA SONET,KIA,2023,12979,Petrol,Manual,16352,955000,3,Bangalore
Renault TRIBER,Renault,2023,39158,Petrol,Manual,10856,615000,3,Bangalore
Mahindra XUV500,Mahindra,2014,71221,Diesel,Manual,30598,650000,12,Bangalore
Ford New Figo,Ford,2020,64216,Petrol,Manual,8826,500000,6,Bangalore
KIA SELTOS,KIA,2021,48395,Petrol,Manual,16690,975000,5,Bangalore
Honda City,Honda,2018,74431,Petrol,Manual,11651,660000,8,Bangalore
Renault Duster,Renault,2015,99005,Diesel,Manual,15007,451999,11,Bangalore
Hyundai Xcent,Hyundai,2015,80603,Petrol,Auto,9138,347000,11,Bangalore
Honda City,Honda,2016,74454,CNG,Auto,20759,625000,10,Bangalore
Tata NEXON,Tata,2021,77782,Petrol,Manual,13063,740000,5,Bangalore
Hyundai Grand i10,Hyundai,2019,52431,Petrol,Auto,8279,469000,7,Bangalore
Volkswagen Vento,Volkswagen,2014,48605,Petrol,Auto,13461,405000,12,Bangalore
Hyundai Creta,Hyundai,2016,87878,Petrol,Auto,14988,674000,10,Bangalore
KIA SONET,KIA,2021,36731,Petrol,Auto,14229,831000,5,Bangalore
KIA SONET,KIA,2021,67346,Diesel,Auto,13972,816000,5,Bangalore
Tata Tiago,Tata,2022,39779,Petrol,Manual,9691,549000,4,Bangalore
Tata NEXON,Tata,2023,40612,Petrol,Auto,14040,819999,3,Bangalore
KIA SELTOS,KIA,2019,87807,Diesel,Auto,15732,919000,7,Bangalore
Ford Ecosport,Ford,2017,83122,Diesel,Manual,12731,572000,9,Bangalore
Hyundai VENUE,Hyundai,2019,61795,Petrol,Auto,12837,727000,7,Bangalore
Tata NEXON,Tata,2022,27912,Diesel,Manual,16677,974000,4,Bangalore
Skoda Rapid,Skoda,2013,102515,Diesel,Manual,33590,378000,13,Bangalore
Honda City,Honda,2015,107354,Petrol,Auto,11060,420000,11,Bangalore
Mahindra XUV500,Mahindra,2015,77461,Diesel,Manual,27435,838000,11,Bangalore
Hyundai Elite i20,Hyundai,2018,50297,Petrol,Auto,10909,618000,8,Bangalore
Volkswagen Vento,Volkswagen,2014,82675,Diesel,Auto,17899,380000,12,Bangalore
Maruti Ertiga,Maruti,2018,95323,Petrol,Manual,12166,689000,8,Bangalore
Maruti Swift,Maruti,2013,128567,Diesel,Manual,31881,359000,13,Bangalore
Ford FREESTYLE,Ford,2021,52791,Petrol,Manual,9656,547000,5,Bangalore
Maruti S Cross,Maruti,2015,124371,Diesel,Manual,16538,498000,11,Bangalore
Maruti Grand Vitara,Maruti,2022,52705,Petrol,Auto,22944,1340000,4,Bangalore
KIA SONET,KIA,2022,24322,Diesel,Manual,16780,980000,4,Bangalore
Maruti Ciaz,Maruti,2018,59584,Petrol,Auto,11141,631000,8,Bangalore
Hyundai Creta,Hyundai,2018,49948,Petrol,Auto,14537,849000,8,Bangalore
KIA SONET,KIA,2021,34880,Diesel,Manual,14691,858000,5,Bangalore
Maruti Ertiga,Maruti,2016,71956,Diesel,Manual,19750,750000,10,Bangalore
KIA SELTOS,KIA,2021,81929,Diesel,Auto,18813,1099000,5,Bangalore
KIA SONET,KIA,2022,21481,Petrol,Manual,15393,899000,4,Bangalore
KIA SONET,KIA,2020,41767,Petrol,Manual,12816,726000,6,Bangalore
Hyundai Verna,Hyundai,2018,59644,Petrol,Manual,12586,713000,8,Bangalore
Hyundai i20 Active,Hyundai,2018,44751,Petrol,Manual,10189,577000,8,Bangalore
KIA SONET,KIA,2022,82623,Diesel,Auto,15410,900000,4,Bangalore
Mahindra XUV500,Mahindra,2015,116382,Diesel,Manual,21456,646000,11,Bangalore
Skoda Rapid,Skoda,2018,124743,Diesel,Auto,12123,545000,8,Bangalore
KIA SONET,KIA,2020,50236,Petrol,Manual,13905,811999,6,Bangalore
KIA SELTOS,KIA,2019,39597,Petrol,Auto,19263,1125000,7,Bangalore
Hyundai Grand i10,Hyundai,2014,36801,Petrol,Manual,10134,305000,12,Bangalore
Maruti Vitara Brezza,Maruti,2019,82253,Diesel,Auto,13768,780000,7,Bangalore
Maruti Dzire,Maruti,2018,59430,Petrol,Auto,9896,561000,8,Bangalore
Volkswagen Polo,Volkswagen,2015,65152,Petrol,Auto,11545,438000,11,Bangalore
Maruti Swift,Maruti,2018,30281,Petrol,Auto,9423,534000,8,Bangalore
Maruti Wagon R 1.0,Maruti,2017,43965,Petrol,Auto,7484,383000,9,Bangalore
Maruti Swift Dzire,Maruti,2014,68309,Petrol,Manual,11737,353000,12,Bangalore
Maruti Baleno,Maruti,2018,85550,Petrol,Manual,9646,546000,8,Bangalore
Volkswagen Polo,Volkswagen,2012,87820,Diesel,Manual,9646,220000,14,Bangalore
Maruti Swift,Maruti,2024,56608,Petrol,Manual,11739,665000,2,Bangalore
Renault TRIBER,Renault,2020,40319,Petrol,Auto,8650,490000,6,Bangalore
Tata TIGOR,Tata,2018,67633,Petrol,Auto,9109,516000,8,Bangalore
Ford Ecosport,Ford,2014,102140,Diesel,Manual,9885,210000,12,Bangalore
Hyundai Verna,Hyundai,2012,110007,Petrol,Manual,32963,371000,14,Bangalore
Maruti Swift,Maruti,2018,48575,Diesel,Auto,11711,599000,8,Bangalore
Maruti Swift,Maruti,2012,144472,Diesel,Manual,11711,418000,14,Bangalore
Maruti Baleno,Maruti,2023,13770,Petrol,Manual,10556,598000,3,Bangalore
Renault TRIBER,Renault,2021,108426,Petrol,Manual,7585,341000,5,Bangalore
Maruti Ertiga,Maruti,2024,19252,Petrol,Manual,19246,1124000,2,Bangalore
Honda BR-V,Honda,2016,59712,Petrol,Manual,12346,555000,10,Bangalore
Maruti Vitara Brezza,Maruti,2017,97292,Diesel,Manual,14704,661000,9,Bangalore
Renault Kwid,Renault,2019,30753,Petrol,Auto,6743,382000,7,Bangalore
Volkswagen Ameo,Volkswagen,2016,55248,Petrol,Manual,9409,423000,10,Bangalore
Nissan MAGNITE,Nissan,2021,23171,Petrol,Manual,9003,509999,5,Bangalore
Volkswagen Vento,Volkswagen,2015,55756,Petrol,Auto,7752,294000,11,Bangalore
Honda City,Honda,2017,100283,Petrol,Manual,14348,645000,9,Bangalore
Hyundai i10,Hyundai,2012,44682,Petrol,Manual,26921,303000,14,Bangalore
Toyota Etios Liva,Toyota,2013,38270,Petrol,Manual,18312,389000,13,Bangalore
Maruti Baleno,Maruti,2018,57558,Petrol,Manual,10327,585000,8,Bangalore
Honda City,Honda,2014,110407,Petrol,Manual,12621,380000,12,Bangalore
Maruti Baleno,Maruti,2019,72422,Petrol,Manual,7767,440000,7,Bangalore
Tata ALTROZ,Tata,2021,25008,Petrol,Manual,8526,483000,5,Bangalore
Maruti Ritz,Maruti,2013,98178,Diesel,Manual,32341,364000,13,Bangalore
Nissan Terrano,Nissan,2014,117390,Diesel,Manual,19018,404000,12,Bangalore
Tata NEXON,Tata,2019,34306,Petrol,Auto,11368,644000,7,Bangalore
Mahindra XUV500,Mahindra,2015,127050,Diesel,Manual,11559,348000,11,Bangalore
Hyundai Elite i20,Hyundai,2015,42117,Petrol,Manual,13852,526000,11,Bangalore
Hyundai i10,Hyundai,2014,49539,Petrol,Manual,10961,330000,12,Bangalore
Honda Jazz,Honda,2017,45572,Petrol,Auto,8993,459999,9,Bangalore
Maruti Vitara Brezza,Maruti,2021,17109,Petrol,Manual,17294,1010000,5,Bangalore
Volkswagen Polo,Volkswagen,2019,63277,Petrol,Manual,7944,450000,7,Bangalore
Maruti Ertiga,Maruti,2013,93174,Petrol,Manual,28056,596000,13,Bangalore
Honda City,Honda,2015,75481,Petrol,Manual,12114,459999,11,Bangalore
Tata Manza,Tata,2011,88608,Diesel,Manual,12114,186000,15,Bangalore
Hyundai Elite i20,Hyundai,2016,75070,Diesel,Manual,13457,511000,10,Bangalore
Maruti Baleno,Maruti,2016,54472,Petrol,Manual,10010,450000,10,Bangalore
Maruti Ritz,Maruti,2011,110810,Petrol,Manual,10010,210000,15,Bangalore
Ford Ecosport,Ford,2015,68313,Petrol,Manual,12035,457000,11,Bangalore
Hyundai Grand i10,Hyundai,2016,43189,Petrol,Manual,7252,326000,10,Bangalore
Volkswagen Polo,Volkswagen,2016,75015,Petrol,Auto,12924,581000,10,Bangalore
Hyundai Verna,Hyundai,2017,66015,Diesel,Auto,16305,733000,9,Bangalore
Tata Nano,Tata,2015,29425,Petrol,Auto,4951,188000,11,Bangalore
Hyundai GRAND I10 NIOS,Hyundai,2020,47334,Petrol,Manual,9603,544000,6,Bangalore
Maruti Alto 800,Maruti,2013,88335,Petrol,Manual,10968,233000,13,Bangalore
Ford Ecosport,Ford,2016,112504,Diesel,Manual,18144,689000,10,Bangalore
Volkswagen Polo,Volkswagen,2012,86991,Diesel,Manual,18144,215000,14,Bangalore
Maruti Grand Vitara,Maruti,2024,31472,Petrol,Manual,18595,1086000,2,Bangalore
Tata NEXON,Tata,2021,22140,Petrol,Manual,15924,930000,5,Bangalore
Hyundai Creta,Hyundai,2017,130275,Diesel,Manual,16683,750000,9,Bangalore
Hyundai Grand i10,Hyundai,2014,48379,Petrol,Auto,14780,445000,12,Bangalore
Hyundai Grand i10,Hyundai,2015,79969,Petrol,Manual,10560,401000,11,Bangalore
Tata NEXON,Tata,2021,50227,Petrol,Manual,15239,890000,5,Bangalore
Volkswagen Polo,Volkswagen,2013,121617,Diesel,Manual,28432,320000,13,Bangalore
KIA CARENS,KIA,2024,38195,Diesel,Auto,22174,1295000,2,Bangalore
Maruti Ertiga,Maruti,2016,89285,Diesel,Manual,19987,759000,10,Bangalore
Hyundai Creta,Hyundai,2017,74373,Petrol,Manual,15227,800000,9,Bangalore
Hyundai NEW SANTRO,Hyundai,2019,81565,Petrol,Manual,8385,475000,7,Bangalore
Honda Jazz,Honda,2016,59539,Petrol,Manual,7118,320000,10,Bangalore
Maruti Swift,Maruti,2019,17963,Petrol,Manual,7591,430000,7,Bangalore
Maruti Baleno,Maruti,2016,78904,Petrol,Manual,6896,310000,10,Bangalore
Renault Duster,Renault,2013,172312,Diesel,Manual,13061,147000,13,Bangalore
Volkswagen TAIGUN,Volkswagen,2022,12042,Petrol,Manual,13646,773000,4,Bangalore
Tata NEXON,Tata,2019,152603,Diesel,Manual,11189,503000,7,Bangalore
Hyundai Verna,Hyundai,2013,155587,Diesel,Manual,20346,229000,13,Bangalore
Maruti Alto 800,Maruti,2016,110876,Petrol,Manual,5227,235000,10,Bangalore
Hyundai Eon,Hyundai,2012,110864,Petrol,Manual,14571,164000,14,Bangalore
Renault Kwid,Renault,2017,14372,Petrol,Manual,4008,204999,9,Bangalore
Hyundai Verna,Hyundai,2015,124985,Diesel,Manual,11226,338000,11,Bangalore
Hyundai Verna,Hyundai,2012,58165,Petrol,Manual,22212,250000,14,Bangalore
Hyundai Creta,Hyundai,2016,79853,Petrol,Manual,19046,876000,10,Bangalore
Hyundai Creta,Hyundai,2018,110810,Petrol,Manual,16683,750000,8,Bangalore
Renault Duster,Renault,2015,90551,Diesel,Manual,7008,211000,11,Bangalore
KIA SONET,KIA,2020,43644,Petrol,Manual,11298,640000,6,Bangalore
Renault Kwid,Renault,2016,95338,Petrol,Auto,6073,273000,10,Bangalore
Honda City,Honda,2012,65165,Petrol,Manual,30209,340000,14,Bangalore
Maruti Swift Dzire,Maruti,2012,71235,Petrol,Manual,15815,178000,14,Bangalore
Maruti Alto 800,Maruti,2016,103554,Petrol,Manual,6028,271000,10,Bangalore
Toyota Glanza,Toyota,2021,36137,Petrol,Manual,11474,650000,5,Bangalore
Mahindra XUV500,Mahindra,2012,109807,Diesel,Manual,11474,354000,14,Bangalore
Volkswagen VIRTUS,Volkswagen,2022,19799,Petrol,Auto,24417,1426000,4,Bangalore
Tata TIGOR,Tata,2017,51534,Petrol,Manual,6197,317000,9,Bangalore
Tata NEXON,Tata,2020,81816,Diesel,Manual,11898,674000,6,Bangalore
Maruti Alto K10,Maruti,2013,57933,Petrol,Manual,11543,245000,13,Bangalore
Mahindra XUV500,Mahindra,2013,96308,Diesel,Manual,51088,575000,13,Bangalore
Hyundai Grand i10,Hyundai,2017,77252,Petrol,Manual,6340,285000,9,Bangalore
Maruti Alto 800,Maruti,2013,112403,Petrol,Manual,9415,200000,13,Bangalore
Ssangyong Rexton,Ssangyong,2013,121724,Diesel,Auto,19724,222000,13,Bangalore
Nissan Micra,Nissan,2016,58325,Petrol,Auto,8675,390000,10,Bangalore
Maruti FRONX,Maruti,2023,13162,Petrol,Auto,14554,850000,3,Bangalore
Hyundai Verna,Hyundai,2015,98309,Diesel,Manual,20427,615000,11,Bangalore
Ford Ecosport,Ford,2018,75137,Diesel,Manual,9462,484000,8,Bangalore
Renault Duster,Renault,2015,95000,Diesel,Manual,10695,322000,11,Bangalore
Tata NEXON,Tata,2019,43820,Petrol,Manual,7061,400000,7,Bangalore
Maruti Vitara Brezza,Maruti,2018,94969,Diesel,Manual,13099,670000,8,Bangalore
Hyundai Grand i10,Hyundai,2018,82064,Diesel,Manual,5376,275000,8,Bangalore
Maruti Alto K10,Maruti,2013,55626,Petrol,Manual,12286,261000,13,Bangalore
Datsun Redi Go,Datsun,2018,132854,Petrol,Manual,4449,200000,8,Bangalore
Maruti Ertiga,Maruti,2013,183925,Diesel,Manual,33229,374000,13,Bangalore
Chevrolet Sail,Chevrolet,2016,87257,Petrol,Manual,3848,173000,10,Bangalore
Datsun Go Plus,Datsun,2015,49434,Petrol,Manual,6346,241000,11,Bangalore
Tata NEXON,Tata,2024,8998,Petrol,Auto,18167,1061000,2,Bangalore
Tata ALTROZ,Tata,2020,27506,Petrol,Manual,9780,554000,6,Bangalore
Maruti Swift,Maruti,2014,121492,Petrol,Manual,12455,375000,12,Bangalore
Maruti Swift Dzire,Maruti,2013,65854,Petrol,Manual,11203,238000,13,Bangalore
Skoda Yeti,Skoda,2012,147758,Diesel,Manual,11203,445000,14,Bangalore
Maruti Dzire,Maruti,2019,45465,Petrol,Manual,7220,409000,7,Bangalore
Hyundai VENUE,Hyundai,2019,71656,Petrol,Auto,15102,882000,7,Bangalore
Ford Fiesta,Ford,2011,52583,Petrol,Manual,15102,224000,15,Bangalore
Maruti Wagon R 1.0,Maruti,2016,69332,Petrol,Auto,5116,229999,10,Bangalore
Hyundai Santa Fe,Hyundai,2013,175149,Diesel,Manual,36428,409999,13,Bangalore
Mahindra E2O,Mahindra,2017,63942,Electric,Auto,4399,225000,9,Bangalore
Tata ALTROZ,Tata,2022,8519,Petrol,Manual,10327,585000,4,Bangalore
Renault Duster,Renault,2020,48227,Petrol,Manual,12375,701000,6,Bangalore
Maruti Alto K10,Maruti,2012,55720,Petrol,Manual,23190,261000,14,Bangalore
Volkswagen Vento,Volkswagen,2016,167296,Diesel,Manual,10086,383000,10,Bangalore
Hyundai Santro Xing,Hyundai,2013,61882,Petrol,Manual,10356,220000,13,Bangalore
Ford Figo,Ford,2013,9458,Petrol,Manual,5602,119000,13,Bangalore
Hyundai i10,Hyundai,2012,51010,Petrol,Manual,26655,300000,14,Bangalore
Hyundai Eon,Hyundai,2011,100014,Petrol,Manual,26655,154000,15,Bangalore
Ford Figo Aspire,Ford,2019,41164,Petrol,Manual,8456,479000,7,Bangalore
Ford Figo,Ford,2012,75786,Petrol,Manual,12883,145000,14,Bangalore
Skoda SLAVIA,Skoda,2023,6562,Petrol,Manual,22482,1313000,3,Bangalore
KIA SONET,KIA,2021,32082,Petrol,Manual,14982,875000,5,Bangalore
Tata NEXON,Tata,2020,70295,Petrol,Manual,12880,579000,6,Bangalore
Hyundai Elite i20,Hyundai,2017,13517,Petrol,Manual,7253,371000,9,Bangalore
Tata NEXON,Tata,2020,23568,Petrol,Manual,9374,531000,6,Bangalore
Hyundai NEW I20,Hyundai,2023,55001,Diesel,Manual,13398,759000,3,Bangalore
KIA SONET,KIA,2021,33338,Diesel,Auto,19948,1165000,5,Bangalore
Ford Ecosport,Ford,2014,78334,Diesel,Manual,14640,311000,12,Bangalore
KIA SONET,KIA,2023,74703,Diesel,Manual,18167,1061000,3,Bangalore
KIA SELTOS,KIA,2020,44713,Petrol,Auto,23629,1380000,6,Bangalore
Maruti Alto 800,Maruti,2015,119823,Petrol,Manual,4608,175000,11,Bangalore
KIA SELTOS,KIA,2021,40812,Petrol,Manual,16266,950000,5,Bangalore
Hyundai Verna,Hyundai,2012,148930,Diesel,Manual,16266,200000,14,Bangalore
Honda Brio,Honda,2012,126034,Petrol,Manual,17770,200000,14,Bangalore
Nissan MAGNITE,Nissan,2021,23914,Petrol,Manual,8826,500000,5,Bangalore
Hyundai NEW I20,Hyundai,2021,83623,Diesel,Manual,12092,685000,5,Bangalore
Volkswagen Vento,Volkswagen,2011,87500,Petrol,Manual,12092,149000,15,Bangalore
Maruti Swift,Maruti,2012,154526,Diesel,Manual,12092,305000,14,Bangalore
Maruti Swift,Maruti,2013,91816,Petrol,Manual,11674,248000,13,Bangalore
Audi A4,Audi,2017,55912,Petrol,Auto,29636,1557000,9,Bangalore
Renault Kwid,Renault,2015,48701,Petrol,Manual,7294,277000,11,Bangalore
Chevrolet Cruze,Chevrolet,2012,112951,Diesel,Auto,7294,373000,14,Bangalore
Maruti Dzire,Maruti,2024,62421,Petrol,Manual,11721,664000,2,Bangalore
Hyundai NEW I20,Hyundai,2024,17315,Petrol,Auto,16181,944999,2,Bangalore
Maruti Swift,Maruti,2023,21328,Petrol,Manual,12586,713000,3,Bangalore
Skoda Rapid,Skoda,2013,63497,Petrol,Manual,12945,275000,13,Bangalore
Renault Duster,Renault,2013,77002,Petrol,Manual,13369,284000,13,Bangalore
Hyundai Accent,Hyundai,2012,33687,Petrol,Manual,18125,204000,14,Bangalore
Honda City,Honda,2011,179615,Petrol,Manual,18125,229999,15,Bangalore
KIA SELTOS,KIA,2019,58509,Petrol,Auto,18116,1058000,7,Bangalore
Renault Kwid,Renault,2016,32196,Petrol,Auto,6673,300000,10,Bangalore
Chevrolet Spark,Chevrolet,2011,54329,Petrol,Manual,6673,56999,15,Bangalore
Tata NEXON,Tata,2018,149755,Diesel,Manual,14726,662000,8,Bangalore
Hyundai Verna,Hyundai,2018,36270,Diesel,Manual,16046,843000,8,Bangalore
Tata Nano,Tata,2011,50000,Petrol,Manual,16046,66000,15,Bangalore
Renault Kwid,Renault,2016,54129,Petrol,Manual,5450,245000,10,Bangalore
Maruti A Star,Maruti,2011,110239,Petrol,Manual,5450,105000,15,Bangalore
Tata PUNCH,Tata,2022,25383,Petrol,Auto,13240,750000,4,Bangalore
Maruti Swift,Maruti,2012,246392,Diesel,Manual,13240,340000,14,Bangalore
KIA SELTOS,KIA,2020,52119,Petrol,Manual,14554,850000,6,Bangalore
Maruti Alto K10,Maruti,2012,63640,Petrol,Manual,22834,256999,14,Bangalore
Maruti Alto K10,Maruti,2018,52955,Petrol,Auto,6849,388000,8,Bangalore
Tata Manza,Tata,2012,69585,Diesel,Manual,6849,213000,14,Bangalore
Hyundai i10,Hyundai,2013,113368,Petrol,Manual,14122,300000,13,Bangalore
Hyundai Eon,Hyundai,2014,38636,Petrol,Manual,7739,233000,12,Bangalore
Maruti Swift,Maruti,2024,13562,Petrol,Manual,13063,740000,2,Bangalore
Hyundai Elite i20,Hyundai,2018,95798,Petrol,Manual,8297,470000,8,Bangalore
Chevrolet Beat,Chevrolet,2014,123825,Diesel,Manual,4425,94000,12,Bangalore
Volkswagen Polo,Volkswagen,2015,106895,Petrol,Auto,8532,324000,11,Bangalore
Maruti IGNIS,Maruti,2017,70340,Petrol,Manual,7136,365000,9,Bangalore
Ford New Figo,Ford,2017,75950,Diesel,Manual,6718,302000,9,Bangalore
Volkswagen Vento,Volkswagen,2012,142696,Diesel,Manual,6718,287000,14,Bangalore
Hyundai i10,Hyundai,2012,117101,Petrol,Manual,22034,248000,14,Bangalore
Honda Jazz,Honda,2012,61372,Petrol,Manual,22212,250000,14,Bangalore
Maruti Swift,Maruti,2019,55114,Petrol,Manual,11192,634000,7,Bangalore
Renault Kwid,Renault,2020,38960,Petrol,Auto,6620,375000,6,Bangalore
Hyundai i20,Hyundai,2011,110400,Petrol,Manual,6620,206000,15,Bangalore
Renault Fluence,Renault,2011,95539,Petrol,Auto,6620,222000,15,Bangalore
Hyundai Verna,Hyundai,2013,90457,Diesel,Manual,27010,304000,13,Bangalore
MG HECTOR,MG,2020,46540,Diesel,Manual,20581,1202000,6,Bangalore
Hyundai Eon,Hyundai,2017,67315,Petrol,Manual,5583,250999,9,Bangalore
Toyota Innova,Toyota,2015,109399,Diesel,Manual,27173,830000,11,Bangalore
Maruti Swift,Maruti,2013,191122,Diesel,Manual,34918,393000,13,Bangalore
Hyundai Eon,Hyundai,2014,139298,Petrol,Manual,5447,164000,12,Bangalore
Tata NEXON,Tata,2020,56892,Petrol,Manual,9285,526000,6,Bangalore
Hyundai Elite i20,Hyundai,2017,46740,Petrol,Manual,7644,391000,9,Bangalore
Maruti Alto K10,Maruti,2012,69722,Petrol,Manual,18658,210000,14,Bangalore
Ford Figo,Ford,2012,86456,Diesel,Manual,18658,178000,14,Bangalore
Renault Kwid,Renault,2016,72511,Petrol,Manual,5561,250000,10,Bangalore
Hyundai i10,Hyundai,2011,102741,Petrol,Auto,5561,176000,15,Bangalore
Hyundai Eon,Hyundai,2011,86493,Petrol,Manual,5561,187000,15,Bangalore
Tata Tiago,Tata,2017,52833,Petrol,Auto,8700,445000,9,Bangalore
Maruti Eeco,Maruti,2023,28694,Petrol,Manual,10556,598000,3,Bangalore
Maruti Alto 800,Maruti,2013,28811,Petrol,Manual,7485,159000,13,Bangalore
Maruti OMNI E,Maruti,2016,64984,Petrol,Manual,5450,245000,10,Bangalore
Tata NEXON,Tata,2021,140363,Diesel,Auto,12457,560000,5,Bangalore
Tata Hexa,Tata,2017,124332,Diesel,Auto,15571,700000,9,Bangalore
Hyundai i10,Hyundai,2014,102993,Petrol,Manual,7772,234000,12,Bangalore
Hyundai i20 Active,Hyundai,2016,93191,Petrol,Manual,8141,366000,10,Bangalore
Tata Indica EV2,Tata,2011,77963,Diesel,Manual,8141,135000,15,Bangalore
Toyota Etios,Toyota,2014,45247,Petrol,Manual,12555,378000,12,Bangalore
Tata Zest,Tata,2016,68584,Petrol,Manual,8119,365000,10,Bangalore
Maruti Ciaz,Maruti,2015,64318,Petrol,Manual,8875,337000,11,Bangalore
Maruti Alto,Maruti,2021,19387,Petrol,Manual,5825,330000,5,Bangalore
Fiat Linea,Fiat,2011,78309,Diesel,Manual,5825,88000,15,Bangalore
Renault Kwid,Renault,2019,45297,Petrol,Manual,4431,250999,7,Bangalore
Skoda Fabia,Skoda,2011,72776,Petrol,Manual,4431,217000,15,Bangalore
Honda Amaze,Honda,2018,37055,Petrol,Auto,8473,480000,8,Bangalore
Ford Figo Aspire,Ford,2016,230711,Diesel,Manual,6583,250000,10,Bangalore
Hyundai i10,Hyundai,2011,31217,Petrol,Manual,6583,195000,15,Bangalore
Maruti SX4,Maruti,2012,86804,Diesel,Manual,6583,185000,14,Bangalore
Maruti Swift,Maruti,2013,100625,Petrol,Manual,17653,375000,13,Bangalore
Honda City,Honda,2016,96469,Petrol,Auto,13858,623000,10,Bangalore
Maruti Wagon R 1.0,Maruti,2011,111350,Petrol,Manual,13858,227999,15,Bangalore
Maruti Ciaz,Maruti,2018,88752,Diesel,Manual,10753,550000,8,Bangalore
Hyundai New Elantra,Hyundai,2015,179765,Diesel,Manual,10230,308000,11,Bangalore
Mahindra XUV500,Mahindra,2012,147951,Diesel,Manual,10230,379000,14,Bangalore
Hyundai Verna,Hyundai,2012,114450,Diesel,Manual,10230,390000,14,Bangalore
Maruti Celerio,Maruti,2015,73007,Petrol,Auto,9981,379000,11,Bangalore
Mahindra XUV500,Mahindra,2014,145048,Diesel,Manual,28856,613000,12,Bangalore
Tata Hexa,Tata,2018,158461,Diesel,Manual,11812,531000,8,Bangalore
Maruti Baleno,Maruti,2016,47819,Petrol,Manual,8164,367000,10,Bangalore
Datsun Redi Go,Datsun,2018,29616,Petrol,Auto,4855,275000,8,Bangalore
Tata Manza,Tata,2011,90678,Diesel,Manual,4855,191000,15,Bangalore
Honda City,Honda,2011,71614,Petrol,Manual,4855,252000,15,Bangalore
Volkswagen Polo,Volkswagen,2013,106483,Diesel,Manual,25766,290000,13,Bangalore
Mahindra Kuv100,Mahindra,2016,28502,Petrol,Manual,5049,227000,10,Bangalore
Maruti Grand Vitara,Maruti,2023,28233,Petrol,Manual,16866,985000,3,Bangalore
Maruti Alto K10,Maruti,2018,32967,Petrol,Auto,7326,415000,8,Bangalore
Maruti Alto K10,Maruti,2012,96512,Petrol,Manual,16348,184000,14,Bangalore
